"","GITR","LENI","MICA","PLER","ACAM","AMME","MAEL","PLNO","TWIL","feasibility","niche_diff","fitness_diff","draw","comp"
"2690",1,1,0,0,1,0,0,1,0,0,-1.35519704201831,38.2028021840614,2661,"110010010"
"2691",1,1,0,0,1,0,0,1,0,0,-0.60442268175703,25.2405961421881,1967,"110010010"
"2692",1,1,0,0,1,0,0,1,0,0,-0.726167939596775,52.4299752299683,2087,"110010010"
"2693",1,1,0,0,1,0,0,1,0,0,-0.0423626541567297,85.1227694883053,2137,"110010010"
"2694",1,1,0,0,1,0,0,1,0,0,-0.990987963732827,29.1664719754877,2578,"110010010"
"2695",1,1,0,0,1,0,0,1,0,0,-0.524331872681211,41.4953576498744,899,"110010010"
"2696",1,1,0,0,1,0,0,1,0,0,0.834102979571424,27.0108327512292,3030,"110010010"
"2697",1,1,0,0,1,0,0,1,0,0,-0.722222694782835,43.4985533098227,2602,"110010010"
"2698",1,1,0,0,1,0,0,1,0,0,-1.42440904907722,65.9673514545306,394,"110010010"
"2699",1,1,0,0,1,0,0,1,0,0,0.162153700912262,45.8754920751517,3326,"110010010"
"2700",1,1,0,0,1,0,0,1,0,0,-0.260632674383134,43.3633755156119,2240,"110010010"
"2701",1,1,0,0,1,0,0,1,0,0,-2.69320250516789,50.6788133826237,1979,"110010010"
"2702",1,1,0,0,1,0,0,1,0,0,-0.820020599707001,56.9461219331528,1871,"110010010"
"2703",1,1,0,0,1,0,0,1,0,0,-0.167866101120105,34.5061419485301,1013,"110010010"
"2704",1,1,0,0,1,0,0,1,0,0,-1.10109670876317,50.4355745863179,2509,"110010010"
"2705",1,1,0,0,1,0,0,1,0,0,-0.0947092601586654,51.8929195642841,602,"110010010"
"2706",1,1,0,0,1,0,0,1,0,0,-1.21310030866291,44.2191575662194,2794,"110010010"
"2707",1,1,0,0,1,0,0,1,0,0,-1.22498858495785,59.9458644433298,3694,"110010010"
"2708",1,1,0,0,1,0,0,1,0,0,-0.977026821639511,60.5420007181392,860,"110010010"
"2709",1,1,0,0,1,0,0,1,0,0,-0.0433731669190958,46.5763069461344,2978,"110010010"
"2710",1,1,0,0,1,0,0,1,0,0,-1.0413474844547,62.3610020539427,1401,"110010010"
"2711",1,1,0,0,1,0,0,1,0,0,-0.286204100669393,50.5399513542009,763,"110010010"
"2712",1,1,0,0,1,0,0,1,0,0,-0.911137127446257,50.6903790024375,192,"110010010"
"2713",1,1,0,0,1,0,0,1,0,0,-2.14999369557338,58.4654987007629,1028,"110010010"
"2714",1,1,0,0,1,0,0,1,0,0,0.473925921374478,47.0678303780545,2111,"110010010"
"2715",1,1,0,0,1,0,0,1,0,0,-2.18345392833915,43.6479406173953,532,"110010010"
"2716",1,1,0,0,1,0,0,1,0,0,-0.924640306807681,57.2310301113255,2623,"110010010"
"2717",1,1,0,0,1,0,0,1,0,0,-0.491761144299303,59.2283036212915,2909,"110010010"
"2718",1,1,0,0,1,0,0,1,0,0,-1.51909295855259,73.8270943950161,867,"110010010"
"2719",1,1,0,0,1,0,0,1,0,0,-1.08447491406379,97.4977941913126,855,"110010010"
"2720",1,1,0,0,1,0,0,1,0,0,-0.356605683270802,48.0884320158942,3071,"110010010"
"2721",1,1,0,0,1,0,0,1,0,0,-1.13335428012544,58.696215051227,1248,"110010010"
"2722",1,1,0,0,1,0,0,1,0,0,-1.97972202539967,57.9699242448699,2801,"110010010"
"2723",1,1,0,0,1,0,0,1,0,0,-0.827367595064401,51.4355245227406,176,"110010010"
"2724",1,1,0,0,1,0,0,1,0,0,-1.07297396250563,34.5363882779308,2142,"110010010"
"2725",1,1,0,0,1,0,0,1,0,0,-1.05017975445338,43.5488347447427,1684,"110010010"
"2726",1,1,0,0,1,0,0,1,0,0,-1.21331209641113,40.1801564343924,3254,"110010010"
"2727",1,1,0,0,1,0,0,1,0,0,-0.892846946161269,34.6040830408334,2873,"110010010"
"2728",1,1,0,0,1,0,0,1,0,0,-2.27678383531302,55.8924526874211,3299,"110010010"
"2729",1,1,0,0,1,0,0,1,0,0,-1.22779853002969,59.0580293715147,1532,"110010010"
"2730",1,1,0,0,1,0,0,1,0,0,-0.233418622879984,62.936548920513,3099,"110010010"
"2731",1,1,0,0,1,0,0,1,0,0,-1.13911372824013,38.6151269956316,905,"110010010"
"2732",1,1,0,0,1,0,0,1,0,0,0.0663829643796439,45.5581938351405,3152,"110010010"
"2733",1,1,0,0,1,0,0,1,0,0,-1.07077448585524,40.1926481756071,1456,"110010010"
"2734",1,1,0,0,1,0,0,1,0,0,0.204276382019053,52.1654799184605,649,"110010010"
"2735",1,1,0,0,1,0,0,1,0,0,-1.28171354749211,62.4805424261789,2525,"110010010"
"2736",1,1,0,0,1,0,0,1,0,1,0.535226273616947,28.749775216062,3279,"110010010"
"2737",1,1,0,0,1,0,0,1,0,0,-1.5872239296339,93.0275165278766,369,"110010010"
"2738",1,1,0,0,1,0,0,1,0,0,-1.66764370529836,48.9571335435255,1910,"110010010"
"2739",1,1,0,0,1,0,0,1,0,0,-0.560303955771893,51.943298933845,298,"110010010"
"2740",1,1,0,0,1,0,0,1,0,0,-0.306868080907284,57.1537175829637,631,"110010010"
"2741",1,1,0,0,1,0,0,1,0,0,-0.847653161090958,23.5046470630208,457,"110010010"
"2742",1,1,0,0,1,0,0,1,0,0,-1.64300526662719,37.4588850630681,2120,"110010010"
"2743",1,1,0,0,1,0,0,1,0,0,-0.500433729880594,46.4324832290359,1374,"110010010"
"2744",1,1,0,0,1,0,0,1,0,0,-0.0553752166000665,74.2516901006139,1408,"110010010"
"2745",1,1,0,0,1,0,0,1,0,0,-0.455915672181804,48.1795066586235,2660,"110010010"
"2746",1,1,0,0,1,0,0,1,0,0,-0.250009440816526,57.6162636640069,2619,"110010010"
"2747",1,1,0,0,1,0,0,1,0,0,0.524257982767955,58.1068216309544,2350,"110010010"
"2748",1,1,0,0,1,0,0,1,0,0,-1.51297048032333,34.5129425187355,1075,"110010010"
"2749",1,1,0,0,1,0,0,1,0,0,0.294602432421748,50.0045533087987,2419,"110010010"
"2750",1,1,0,0,1,0,0,1,0,0,-1.13607639046106,44.9553915031428,2508,"110010010"
"2751",1,1,0,0,1,0,0,1,0,1,0.473996175222427,76.7572966300841,790,"110010010"
"2752",1,1,0,0,1,0,0,1,0,0,-0.833002528120641,40.9234634390494,3646,"110010010"
"2753",1,1,0,0,1,0,0,1,0,0,-0.114712251671788,51.8683907116657,865,"110010010"
"2754",1,1,0,0,1,0,0,1,0,0,-1.47951809616662,64.6402423223884,2943,"110010010"
"2755",1,1,0,0,1,0,0,1,0,0,-0.227136043897493,86.88134600789,2957,"110010010"
"2756",1,1,0,0,1,0,0,1,0,0,-0.350681819600405,69.941921153319,1798,"110010010"
"2757",1,1,0,0,1,0,0,1,0,0,-0.737893508566984,49.9703270825311,40,"110010010"
"2758",1,1,0,0,1,0,0,1,0,0,-0.132264363878874,49.9799195686055,774,"110010010"
"2759",1,1,0,0,1,0,0,1,0,0,-0.574694635796047,48.4408142430947,1333,"110010010"
"2760",1,1,0,0,1,0,0,1,0,0,-0.672064330368769,34.5625403407666,3232,"110010010"
"2761",1,1,0,0,1,0,0,1,0,0,-0.126371021687633,104.808856846885,927,"110010010"
"2762",1,1,0,0,1,0,0,1,0,0,0.267119764929805,53.7758267784096,3352,"110010010"
"2763",1,1,0,0,1,0,0,1,0,0,0.216358949125428,61.7808241241735,2165,"110010010"
"2764",1,1,0,0,1,0,0,1,0,0,-0.997256018987969,63.204003859245,2610,"110010010"
"2765",1,1,0,0,1,0,0,1,0,0,-1.67790847995141,57.0999154296816,1709,"110010010"
"2766",1,1,0,0,1,0,0,1,0,0,-1.11741295544907,39.4938615824602,151,"110010010"
"2767",1,1,0,0,1,0,0,1,0,0,-0.914106763888249,67.4266922821805,3217,"110010010"
"2768",1,1,0,0,1,0,0,1,0,0,0.450594770854806,34.7918506962142,2347,"110010010"
"2769",1,1,0,0,1,0,0,1,0,0,-0.631874156929887,58.490560270036,1817,"110010010"
"2770",1,1,0,0,1,0,0,1,0,0,-0.672343040585543,67.8619205366607,129,"110010010"
"2771",1,1,0,0,1,0,0,1,0,0,-0.0323402737416814,67.7042284981724,68,"110010010"
"2772",1,1,0,0,1,0,0,1,0,0,-0.970191003197937,60.7413090817913,3550,"110010010"
"2773",1,1,0,0,1,0,0,1,0,0,-1.77309816011786,41.6806357131811,2397,"110010010"
"2774",1,1,0,0,1,0,0,1,0,0,-0.733519137374406,52.0739832210119,1007,"110010010"
"2775",1,1,0,0,1,0,0,1,0,0,-0.511643969378839,55.7548117315408,636,"110010010"
"2776",1,1,0,0,1,0,0,1,0,0,-1.08836895836359,37.8602898971912,3544,"110010010"
"2777",1,1,0,0,1,0,0,1,0,0,-0.722444293384826,76.7173036202989,1133,"110010010"
"2778",1,1,0,0,1,0,0,1,0,0,-0.454873855322163,33.4636260265028,102,"110010010"
"2779",1,1,0,0,1,0,0,1,0,0,-2.15921667014877,55.0117799368247,757,"110010010"
"2780",1,1,0,0,1,0,0,1,0,0,-0.393495198077277,81.1895673319826,1959,"110010010"
"2781",1,1,0,0,1,0,0,1,0,0,-0.793586422015718,58.2885658478009,990,"110010010"
"2782",1,1,0,0,1,0,0,1,0,0,-0.0676798890192876,40.1188583187848,1858,"110010010"
"2783",1,1,0,0,1,0,0,1,0,0,-0.361296543063837,74.0026726363618,3720,"110010010"
"2784",1,1,0,0,1,0,0,1,0,0,-1.22252021847775,64.8279243045095,2353,"110010010"
"2785",1,1,0,0,1,0,0,1,0,0,-1.62960329923431,67.2987024711636,2460,"110010010"
"2786",1,1,0,0,1,0,0,1,0,0,-0.692395569880545,70.7515000448464,2332,"110010010"
"2787",1,1,0,0,1,0,0,1,0,0,-0.0946298305842732,48.3176317264753,1585,"110010010"
"2788",1,1,0,0,1,0,0,1,0,0,-0.812962985414844,68.7056424247587,2956,"110010010"
"2789",1,1,0,0,1,0,0,1,0,0,-1.36392028691866,36.9683011137798,3640,"110010010"
"2790",1,1,0,0,1,0,0,1,0,0,0.0551006249037524,40.8535763407794,872,"110010010"
"2791",1,1,0,0,1,0,0,1,0,0,0.555339501821365,38.7101316079748,668,"110010010"
"2792",1,1,0,0,1,0,0,1,0,0,-0.69226903852157,52.9568261198494,1694,"110010010"
"2793",1,1,0,0,1,0,0,1,0,0,0.419732894014146,112.103550620471,2990,"110010010"
"2794",1,1,0,0,1,0,0,1,0,0,-0.405738507854676,42.5799584919667,2523,"110010010"
"2795",1,1,0,0,1,0,0,1,0,0,-0.2622189115357,40.2118684064454,3189,"110010010"
"2796",1,1,0,0,1,0,0,1,0,0,-0.925180149673327,41.6738652387349,963,"110010010"
"2797",1,1,0,0,1,0,0,1,0,0,0.321109345782405,105.626990110834,2331,"110010010"
"2798",1,1,0,0,1,0,0,1,0,0,0.798524214766882,44.0465652653703,2108,"110010010"
"2799",1,1,0,0,1,0,0,1,0,0,-0.169450353084942,45.2134964909522,2474,"110010010"
"2800",1,1,0,0,1,0,0,1,0,0,-1.36510670086301,41.4655542262116,1354,"110010010"
"2801",1,1,0,0,1,0,0,0,1,NA,NA,NA,491,"110010001"
"2802",1,1,0,0,1,0,0,0,1,NA,NA,NA,3721,"110010001"
"2803",1,1,0,0,1,0,0,0,1,NA,NA,NA,3402,"110010001"
"2804",1,1,0,0,1,0,0,0,1,NA,NA,NA,368,"110010001"
"2805",1,1,0,0,1,0,0,0,1,NA,NA,NA,1484,"110010001"
"2806",1,1,0,0,1,0,0,0,1,NA,NA,NA,2487,"110010001"
"2807",1,1,0,0,1,0,0,0,1,NA,NA,NA,1608,"110010001"
"2808",1,1,0,0,1,0,0,0,1,NA,NA,NA,1462,"110010001"
"2809",1,1,0,0,1,0,0,0,1,NA,NA,NA,3495,"110010001"
"2810",1,1,0,0,1,0,0,0,1,NA,NA,NA,3583,"110010001"
"2811",1,1,0,0,1,0,0,0,1,NA,NA,NA,1747,"110010001"
"2812",1,1,0,0,1,0,0,0,1,NA,NA,NA,344,"110010001"
"2813",1,1,0,0,1,0,0,0,1,NA,NA,NA,3343,"110010001"
"2814",1,1,0,0,1,0,0,0,1,NA,NA,NA,2191,"110010001"
"2815",1,1,0,0,1,0,0,0,1,NA,NA,NA,2986,"110010001"
"2816",1,1,0,0,1,0,0,0,1,NA,NA,NA,3527,"110010001"
"2817",1,1,0,0,1,0,0,0,1,NA,NA,NA,3748,"110010001"
"2818",1,1,0,0,1,0,0,0,1,NA,NA,NA,930,"110010001"
"2819",1,1,0,0,1,0,0,0,1,NA,NA,NA,1560,"110010001"
"2820",1,1,0,0,1,0,0,0,1,NA,NA,NA,1549,"110010001"
"2821",1,1,0,0,1,0,0,0,1,NA,NA,NA,3423,"110010001"
"2822",1,1,0,0,1,0,0,0,1,NA,NA,NA,3464,"110010001"
"2823",1,1,0,0,1,0,0,0,1,NA,NA,NA,1646,"110010001"
"2824",1,1,0,0,1,0,0,0,1,NA,NA,NA,2823,"110010001"
"2825",1,1,0,0,1,0,0,0,1,NA,NA,NA,2022,"110010001"
"2826",1,1,0,0,1,0,0,0,1,NA,NA,NA,1255,"110010001"
"2827",1,1,0,0,1,0,0,0,1,NA,NA,NA,1691,"110010001"
"2828",1,1,0,0,1,0,0,0,1,NA,NA,NA,3414,"110010001"
"2829",1,1,0,0,1,0,0,0,1,NA,NA,NA,1362,"110010001"
"2830",1,1,0,0,1,0,0,0,1,NA,NA,NA,2845,"110010001"
"2831",1,1,0,0,1,0,0,0,1,NA,NA,NA,2333,"110010001"
"2832",1,1,0,0,1,0,0,0,1,NA,NA,NA,2005,"110010001"
"2833",1,1,0,0,1,0,0,0,1,NA,NA,NA,2937,"110010001"
"2834",1,1,0,0,1,0,0,0,1,NA,NA,NA,1628,"110010001"
"2835",1,1,0,0,1,0,0,0,1,NA,NA,NA,3122,"110010001"
"2836",1,1,0,0,1,0,0,0,1,NA,NA,NA,666,"110010001"
"2837",1,1,0,0,1,0,0,0,1,NA,NA,NA,1125,"110010001"
"2838",1,1,0,0,1,0,0,0,1,NA,NA,NA,33,"110010001"
"2839",1,1,0,0,1,0,0,0,1,NA,NA,NA,1671,"110010001"
"2840",1,1,0,0,1,0,0,0,1,NA,NA,NA,2714,"110010001"
"2841",1,1,0,0,1,0,0,0,1,NA,NA,NA,946,"110010001"
"2842",1,1,0,0,1,0,0,0,1,NA,NA,NA,2718,"110010001"
"2843",1,1,0,0,1,0,0,0,1,NA,NA,NA,2372,"110010001"
"2844",1,1,0,0,1,0,0,0,1,NA,NA,NA,1117,"110010001"
"2845",1,1,0,0,1,0,0,0,1,NA,NA,NA,3186,"110010001"
"2846",1,1,0,0,1,0,0,0,1,NA,NA,NA,2648,"110010001"
"2847",1,1,0,0,1,0,0,0,1,NA,NA,NA,3379,"110010001"
"2848",1,1,0,0,1,0,0,0,1,NA,NA,NA,2742,"110010001"
"2849",1,1,0,0,1,0,0,0,1,NA,NA,NA,2336,"110010001"
"2850",1,1,0,0,1,0,0,0,1,NA,NA,NA,267,"110010001"
"2851",1,1,0,0,1,0,0,0,1,NA,NA,NA,1359,"110010001"
"2852",1,1,0,0,1,0,0,0,1,NA,NA,NA,1441,"110010001"
"2853",1,1,0,0,1,0,0,0,1,NA,NA,NA,1962,"110010001"
"2854",1,1,0,0,1,0,0,0,1,NA,NA,NA,3717,"110010001"
"2855",1,1,0,0,1,0,0,0,1,NA,NA,NA,347,"110010001"
"2856",1,1,0,0,1,0,0,0,1,NA,NA,NA,2090,"110010001"
"2857",1,1,0,0,1,0,0,0,1,NA,NA,NA,3406,"110010001"
"2858",1,1,0,0,1,0,0,0,1,NA,NA,NA,2061,"110010001"
"2859",1,1,0,0,1,0,0,0,1,NA,NA,NA,3699,"110010001"
"2860",1,1,0,0,1,0,0,0,1,NA,NA,NA,1385,"110010001"
"2861",1,1,0,0,1,0,0,0,1,NA,NA,NA,729,"110010001"
"2862",1,1,0,0,1,0,0,0,1,NA,NA,NA,712,"110010001"
"2863",1,1,0,0,1,0,0,0,1,NA,NA,NA,656,"110010001"
"2864",1,1,0,0,1,0,0,0,1,NA,NA,NA,1397,"110010001"
"2865",1,1,0,0,1,0,0,0,1,NA,NA,NA,2074,"110010001"
"2866",1,1,0,0,1,0,0,0,1,NA,NA,NA,857,"110010001"
"2867",1,1,0,0,1,0,0,0,1,NA,NA,NA,2257,"110010001"
"2868",1,1,0,0,1,0,0,0,1,NA,NA,NA,1072,"110010001"
"2869",1,1,0,0,1,0,0,0,1,NA,NA,NA,1687,"110010001"
"2870",1,1,0,0,1,0,0,0,1,NA,NA,NA,2575,"110010001"
"2871",1,1,0,0,1,0,0,0,1,NA,NA,NA,3006,"110010001"
"2872",1,1,0,0,1,0,0,0,1,NA,NA,NA,3732,"110010001"
"2873",1,1,0,0,1,0,0,0,1,NA,NA,NA,482,"110010001"
"2874",1,1,0,0,1,0,0,0,1,NA,NA,NA,1341,"110010001"
"2875",1,1,0,0,1,0,0,0,1,NA,NA,NA,3204,"110010001"
"2876",1,1,0,0,1,0,0,0,1,NA,NA,NA,1763,"110010001"
"2877",1,1,0,0,1,0,0,0,1,NA,NA,NA,2318,"110010001"
"2878",1,1,0,0,1,0,0,0,1,NA,NA,NA,1059,"110010001"
"2879",1,1,0,0,1,0,0,0,1,NA,NA,NA,1290,"110010001"
"2880",1,1,0,0,1,0,0,0,1,NA,NA,NA,3146,"110010001"
"2881",1,1,0,0,1,0,0,0,1,NA,NA,NA,1594,"110010001"
"2882",1,1,0,0,1,0,0,0,1,NA,NA,NA,2727,"110010001"
"2883",1,1,0,0,1,0,0,0,1,NA,NA,NA,2960,"110010001"
"2884",1,1,0,0,1,0,0,0,1,NA,NA,NA,3738,"110010001"
"2885",1,1,0,0,1,0,0,0,1,NA,NA,NA,1567,"110010001"
"2886",1,1,0,0,1,0,0,0,1,NA,NA,NA,1930,"110010001"
"2887",1,1,0,0,1,0,0,0,1,NA,NA,NA,3714,"110010001"
"2888",1,1,0,0,1,0,0,0,1,NA,NA,NA,435,"110010001"
"2889",1,1,0,0,1,0,0,0,1,NA,NA,NA,1461,"110010001"
"2890",1,1,0,0,1,0,0,0,1,NA,NA,NA,2661,"110010001"
"2891",1,1,0,0,1,0,0,0,1,NA,NA,NA,1967,"110010001"
"2892",1,1,0,0,1,0,0,0,1,NA,NA,NA,2087,"110010001"
"2893",1,1,0,0,1,0,0,0,1,NA,NA,NA,2137,"110010001"
"2894",1,1,0,0,1,0,0,0,1,NA,NA,NA,2578,"110010001"
"2895",1,1,0,0,1,0,0,0,1,NA,NA,NA,899,"110010001"
"2896",1,1,0,0,1,0,0,0,1,NA,NA,NA,3030,"110010001"
"2897",1,1,0,0,1,0,0,0,1,NA,NA,NA,2602,"110010001"
"2898",1,1,0,0,1,0,0,0,1,NA,NA,NA,394,"110010001"
"2899",1,1,0,0,1,0,0,0,1,NA,NA,NA,3326,"110010001"
"2900",1,1,0,0,1,0,0,0,1,NA,NA,NA,2240,"110010001"
"2901",1,1,0,0,1,0,0,0,1,NA,NA,NA,1979,"110010001"
"2902",1,1,0,0,1,0,0,0,1,NA,NA,NA,1871,"110010001"
"2903",1,1,0,0,1,0,0,0,1,NA,NA,NA,1013,"110010001"
"2904",1,1,0,0,1,0,0,0,1,NA,NA,NA,2509,"110010001"
"2905",1,1,0,0,1,0,0,0,1,NA,NA,NA,602,"110010001"
"2906",1,1,0,0,1,0,0,0,1,NA,NA,NA,2794,"110010001"
"2907",1,1,0,0,1,0,0,0,1,NA,NA,NA,3694,"110010001"
"2908",1,1,0,0,1,0,0,0,1,NA,NA,NA,860,"110010001"
"2909",1,1,0,0,1,0,0,0,1,NA,NA,NA,2978,"110010001"
"2910",1,1,0,0,1,0,0,0,1,NA,NA,NA,1401,"110010001"
"2911",1,1,0,0,1,0,0,0,1,NA,NA,NA,763,"110010001"
"2912",1,1,0,0,1,0,0,0,1,NA,NA,NA,192,"110010001"
"2913",1,1,0,0,1,0,0,0,1,NA,NA,NA,1028,"110010001"
"2914",1,1,0,0,1,0,0,0,1,NA,NA,NA,2111,"110010001"
"2915",1,1,0,0,1,0,0,0,1,NA,NA,NA,532,"110010001"
"2916",1,1,0,0,1,0,0,0,1,NA,NA,NA,2623,"110010001"
"2917",1,1,0,0,1,0,0,0,1,NA,NA,NA,2909,"110010001"
"2918",1,1,0,0,1,0,0,0,1,NA,NA,NA,867,"110010001"
"2919",1,1,0,0,1,0,0,0,1,NA,NA,NA,855,"110010001"
"2920",1,1,0,0,1,0,0,0,1,NA,NA,NA,3071,"110010001"
"2921",1,1,0,0,1,0,0,0,1,NA,NA,NA,1248,"110010001"
"2922",1,1,0,0,1,0,0,0,1,NA,NA,NA,2801,"110010001"
"2923",1,1,0,0,1,0,0,0,1,NA,NA,NA,176,"110010001"
"2924",1,1,0,0,1,0,0,0,1,NA,NA,NA,2142,"110010001"
"2925",1,1,0,0,1,0,0,0,1,NA,NA,NA,1684,"110010001"
"2926",1,1,0,0,1,0,0,0,1,NA,NA,NA,3254,"110010001"
"2927",1,1,0,0,1,0,0,0,1,NA,NA,NA,2873,"110010001"
"2928",1,1,0,0,1,0,0,0,1,NA,NA,NA,3299,"110010001"
"2929",1,1,0,0,1,0,0,0,1,NA,NA,NA,1532,"110010001"
"2930",1,1,0,0,1,0,0,0,1,NA,NA,NA,3099,"110010001"
"2931",1,1,0,0,1,0,0,0,1,NA,NA,NA,905,"110010001"
"2932",1,1,0,0,1,0,0,0,1,NA,NA,NA,3152,"110010001"
"2933",1,1,0,0,1,0,0,0,1,NA,NA,NA,1456,"110010001"
"2934",1,1,0,0,1,0,0,0,1,NA,NA,NA,649,"110010001"
"2935",1,1,0,0,1,0,0,0,1,NA,NA,NA,2525,"110010001"
"2936",1,1,0,0,1,0,0,0,1,NA,NA,NA,3279,"110010001"
"2937",1,1,0,0,1,0,0,0,1,NA,NA,NA,369,"110010001"
"2938",1,1,0,0,1,0,0,0,1,NA,NA,NA,1910,"110010001"
"2939",1,1,0,0,1,0,0,0,1,NA,NA,NA,298,"110010001"
"2940",1,1,0,0,1,0,0,0,1,NA,NA,NA,631,"110010001"
"2941",1,1,0,0,1,0,0,0,1,NA,NA,NA,457,"110010001"
"2942",1,1,0,0,1,0,0,0,1,NA,NA,NA,2120,"110010001"
"2943",1,1,0,0,1,0,0,0,1,NA,NA,NA,1374,"110010001"
"2944",1,1,0,0,1,0,0,0,1,NA,NA,NA,1408,"110010001"
"2945",1,1,0,0,1,0,0,0,1,NA,NA,NA,2660,"110010001"
"2946",1,1,0,0,1,0,0,0,1,NA,NA,NA,2619,"110010001"
"2947",1,1,0,0,1,0,0,0,1,NA,NA,NA,2350,"110010001"
"2948",1,1,0,0,1,0,0,0,1,NA,NA,NA,1075,"110010001"
"2949",1,1,0,0,1,0,0,0,1,NA,NA,NA,2419,"110010001"
"2950",1,1,0,0,1,0,0,0,1,NA,NA,NA,2508,"110010001"
"2951",1,1,0,0,1,0,0,0,1,NA,NA,NA,790,"110010001"
"2952",1,1,0,0,1,0,0,0,1,NA,NA,NA,3646,"110010001"
"2953",1,1,0,0,1,0,0,0,1,NA,NA,NA,865,"110010001"
"2954",1,1,0,0,1,0,0,0,1,NA,NA,NA,2943,"110010001"
"2955",1,1,0,0,1,0,0,0,1,NA,NA,NA,2957,"110010001"
"2956",1,1,0,0,1,0,0,0,1,NA,NA,NA,1798,"110010001"
"2957",1,1,0,0,1,0,0,0,1,NA,NA,NA,40,"110010001"
"2958",1,1,0,0,1,0,0,0,1,NA,NA,NA,774,"110010001"
"2959",1,1,0,0,1,0,0,0,1,NA,NA,NA,1333,"110010001"
"2960",1,1,0,0,1,0,0,0,1,NA,NA,NA,3232,"110010001"
"2961",1,1,0,0,1,0,0,0,1,NA,NA,NA,927,"110010001"
"2962",1,1,0,0,1,0,0,0,1,NA,NA,NA,3352,"110010001"
"2963",1,1,0,0,1,0,0,0,1,NA,NA,NA,2165,"110010001"
"2964",1,1,0,0,1,0,0,0,1,NA,NA,NA,2610,"110010001"
"2965",1,1,0,0,1,0,0,0,1,NA,NA,NA,1709,"110010001"
"2966",1,1,0,0,1,0,0,0,1,NA,NA,NA,151,"110010001"
"2967",1,1,0,0,1,0,0,0,1,NA,NA,NA,3217,"110010001"
"2968",1,1,0,0,1,0,0,0,1,NA,NA,NA,2347,"110010001"
"2969",1,1,0,0,1,0,0,0,1,NA,NA,NA,1817,"110010001"
"2970",1,1,0,0,1,0,0,0,1,NA,NA,NA,129,"110010001"
"2971",1,1,0,0,1,0,0,0,1,NA,NA,NA,68,"110010001"
"2972",1,1,0,0,1,0,0,0,1,NA,NA,NA,3550,"110010001"
"2973",1,1,0,0,1,0,0,0,1,NA,NA,NA,2397,"110010001"
"2974",1,1,0,0,1,0,0,0,1,NA,NA,NA,1007,"110010001"
"2975",1,1,0,0,1,0,0,0,1,NA,NA,NA,636,"110010001"
"2976",1,1,0,0,1,0,0,0,1,NA,NA,NA,3544,"110010001"
"2977",1,1,0,0,1,0,0,0,1,NA,NA,NA,1133,"110010001"
"2978",1,1,0,0,1,0,0,0,1,NA,NA,NA,102,"110010001"
"2979",1,1,0,0,1,0,0,0,1,NA,NA,NA,757,"110010001"
"2980",1,1,0,0,1,0,0,0,1,NA,NA,NA,1959,"110010001"
"2981",1,1,0,0,1,0,0,0,1,NA,NA,NA,990,"110010001"
"2982",1,1,0,0,1,0,0,0,1,NA,NA,NA,1858,"110010001"
"2983",1,1,0,0,1,0,0,0,1,NA,NA,NA,3720,"110010001"
"2984",1,1,0,0,1,0,0,0,1,NA,NA,NA,2353,"110010001"
"2985",1,1,0,0,1,0,0,0,1,NA,NA,NA,2460,"110010001"
"2986",1,1,0,0,1,0,0,0,1,NA,NA,NA,2332,"110010001"
"2987",1,1,0,0,1,0,0,0,1,NA,NA,NA,1585,"110010001"
"2988",1,1,0,0,1,0,0,0,1,NA,NA,NA,2956,"110010001"
"2989",1,1,0,0,1,0,0,0,1,NA,NA,NA,3640,"110010001"
"2990",1,1,0,0,1,0,0,0,1,NA,NA,NA,872,"110010001"
"2991",1,1,0,0,1,0,0,0,1,NA,NA,NA,668,"110010001"
"2992",1,1,0,0,1,0,0,0,1,NA,NA,NA,1694,"110010001"
"2993",1,1,0,0,1,0,0,0,1,NA,NA,NA,2990,"110010001"
"2994",1,1,0,0,1,0,0,0,1,NA,NA,NA,2523,"110010001"
"2995",1,1,0,0,1,0,0,0,1,NA,NA,NA,3189,"110010001"
"2996",1,1,0,0,1,0,0,0,1,NA,NA,NA,963,"110010001"
"2997",1,1,0,0,1,0,0,0,1,NA,NA,NA,2331,"110010001"
"2998",1,1,0,0,1,0,0,0,1,NA,NA,NA,2108,"110010001"
"2999",1,1,0,0,1,0,0,0,1,NA,NA,NA,2474,"110010001"
"3000",1,1,0,0,1,0,0,0,1,NA,NA,NA,1354,"110010001"
"3001",1,1,0,0,0,1,1,0,0,NA,NA,NA,491,"110001100"
"3002",1,1,0,0,0,1,1,0,0,NA,NA,NA,3721,"110001100"
"3003",1,1,0,0,0,1,1,0,0,NA,NA,NA,3402,"110001100"
"3004",1,1,0,0,0,1,1,0,0,NA,NA,NA,368,"110001100"
"3005",1,1,0,0,0,1,1,0,0,NA,NA,NA,1484,"110001100"
"3006",1,1,0,0,0,1,1,0,0,NA,NA,NA,2487,"110001100"
"3007",1,1,0,0,0,1,1,0,0,NA,NA,NA,1608,"110001100"
"3008",1,1,0,0,0,1,1,0,0,NA,NA,NA,1462,"110001100"
"3009",1,1,0,0,0,1,1,0,0,NA,NA,NA,3495,"110001100"
"3010",1,1,0,0,0,1,1,0,0,NA,NA,NA,3583,"110001100"
"3011",1,1,0,0,0,1,1,0,0,NA,NA,NA,1747,"110001100"
"3012",1,1,0,0,0,1,1,0,0,NA,NA,NA,344,"110001100"
