feasibility,niche_diff,fitness_diff,niche_diff_cpd,omega_all,comm_pair_overlap,comm_pair_diff,ACAM,AMME,ANAR,BRHO,BRNI,CESO,GITR,LENI,LOMU,MAEL,MICA,PLER,PLNO,TACA,THIR,TWIL,rainfall,draw,iteration_num
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1671,138
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2714,139
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,946,140
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2718,141
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2372,142
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1117,143
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3186,144
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2648,145
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3379,146
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2742,147
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2336,148
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,267,149
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1359,150
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1441,151
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1962,152
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3717,153
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,347,154
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2090,155
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3406,156
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2061,157
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3699,158
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1385,159
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,729,160
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,712,161
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,656,162
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1397,163
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2074,164
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,857,165
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2257,166
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1072,167
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1687,168
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2575,169
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3006,170
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3732,171
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,482,172
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1341,173
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3204,174
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1763,175
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2318,176
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1059,177
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1290,178
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3146,179
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1594,180
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2727,181
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2960,182
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3738,183
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1567,184
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1930,185
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3714,186
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,435,187
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1461,188
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2661,189
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,1967,190
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2087,191
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2137,192
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2578,193
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,899,194
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3030,195
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2602,196
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,394,197
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,3326,198
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,D,2240,199
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,491,200
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3721,201
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3402,202
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,368,203
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1484,204
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,2487,205
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1608,206
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1462,207
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3495,208
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3583,209
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1747,210
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,344,211
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3343,212
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,2191,213
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,2986,214
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3527,215
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3748,216
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,930,217
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1560,218
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1549,219
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3423,220
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3464,221
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1646,222
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,2823,223
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,2022,224
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1255,225
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1691,226
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,3414,227
NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,C,1362,228
