"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"141",1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,"1111111010101101",12,7.09279826929186
"142",1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,"1111111010011101",12,6.5668398560922
"143",0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,"0111111011111100",12,5.39815321608151
"144",0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,"0111111011101101",12,6.12219818043686
"145",0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,"0111111011011101",12,5.73359135387525
"146",0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,"0111111010111101",12,5.96288398810428
"147",1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,"1111110111101100",12,7.32413074136615
"148",1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,"1111110111011100",12,6.95045599720164
"149",1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,"1111110111001101",12,7.46669355307654
"150",1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,"1111110110111100",12,7.09909300261217
"151",1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,"1111110110101101",12,7.60410625155584
"152",1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,"1111110110011101",12,7.10872379473673
"153",0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,"0111110111111100",12,6.17550563728246
"154",0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,"0111110111101101",12,6.68821643704159
"155",0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,"0111110111011101",12,6.34134634922092
"156",0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,"0111110110111101",12,6.48095365856771
"157",1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,"1111110011111100",12,6.56443676053335
"158",1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,"1111110011101101",12,7.2677641470621
"159",1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,"1111110011011101",12,6.87802622686899
"160",1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,"1111110010111101",12,7.09896240739541
"161",0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,"0111110011111101",12,6.16544842995513
"162",1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,"1111011111101100",12,6.29423921778575
"163",1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,"1111011111011100",12,5.92450806499959
"164",1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,"1111011111001101",12,6.47827501185521
"165",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,"1111011110111100",12,6.11363615612751
"166",1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,"1111011110101101",12,6.66750534884526
"167",1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,"1111011110011101",12,6.18952406023316
"168",0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,"0111011111111100",12,5.15063055140323
"169",0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,"0111011111101101",12,5.69825567497498
"170",0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,"0111011111011101",12,5.34558490388098
"171",0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,"0111011110111101",12,5.52340682627929
"172",1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,"1111011011111100",12,5.60064830221339
"173",1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,"1111011011101101",12,6.32670373733982
"174",1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,"1111011011011101",12,5.93608644000713
"175",1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,"1111011010111101",12,6.18072585401335
"176",0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,"0111011011111101",12,5.20814101051024
"177",1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,"1111010111111100",12,6.39188148320734
"178",1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,"1111010111101101",12,6.90754305007265
"179",1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,"1111010111011101",12,6.5577221951458
"180",1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,"1111010110111101",12,6.72046895836601
"181",0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,"0111010111111101",12,5.77950150408338
"182",1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,"1111010011111101",12,6.38182427588001
"183",1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,"1111111101101100",12,6.70076732155534
"184",1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,"1111111101011100",12,6.33044887279831
"185",1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,"1111111101001101",12,6.88869623870995
"186",1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,"1111111100111100",12,6.50790255313602
"187",1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,"1111111100101101",12,7.06549164113343
"188",1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,"1111111100011101",12,6.58379326005358
"189",0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,"0111111101111100",12,5.55334571592341
"190",0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,"0111111101101101",12,6.10478348617106
"191",0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,"0111111101011101",12,5.75152549619401
"192",0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,"0111111100111101",12,5.91767296905376
"193",1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,"1111111001111100",12,6.00336502190042
"194",1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,"1111111001101101",12,6.73323404296682
"195",1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,"1111111001011101",12,6.34202885779931
"196",1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,"1111111000111101",12,6.57499415779942
"197",0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,"0111111001111101",12,5.61085752484766
"198",1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,"1111110101111100",12,6.82122906841049
"199",1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,"1111110101101101",12,7.34242341120174
"200",1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,"1111110101011101",12,6.99246470514525
"201",1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,"1111110100111101",12,7.14790011220772
"202",0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,"0111110101111101",12,6.20884908928652
"203",1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,"1111110001111101",12,6.81117186108316
"204",1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,"1111011101111100",12,5.76230158201731
"205",1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,"1111011101101101",12,6.31617201179474
"206",1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,"1111011101011101",12,5.9604813622879
"207",1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,"1111011100111101",12,6.14543882226164
"208",0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,"0111011101111101",12,5.17644058210292
"209",1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,"1111011001111101",12,5.81981339094156
"210",1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,"1111010101111101",12,6.43479477580888
"211",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,"1111111111000110",12,6.90938607065299
"212",1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,"1111111110100110",12,7.03655383334121
"213",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,"1111111110010110",12,6.64018212245993
"214",1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,"1111111110000111",12,7.02716523181507
"215",0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,"0111111111100110",12,6.08260456981287
"216",0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,"0111111111010110",12,5.80015405579839
"217",0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,"0111111111000111",12,6.18424878129955
"218",0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,"0111111110110110",12,5.92811442810985
"219",0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,"0111111110100111",12,6.31055677452856
"220",0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,"0111111110010111",12,5.94172434229935
"221",1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,"1111111011100110",12,6.67077714872422
"222",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,"1111111011010110",12,6.35189261673144
"223",1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,"1111111011000111",12,6.85688639181781
"224",1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,"1111111010110110",12,6.53738628039219
"225",1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,"1111111010100111",12,7.03658982226293
"226",1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,"1111111010010111",12,6.62507109994141
"227",0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,"0111111011110110",12,5.5798250738887
"228",0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,"0111111011100111",12,6.070631748775
"229",0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,"0111111011010111",12,5.78100085728202
"230",0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,"0111111010110111",12,5.95285549951671
"231",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,"1111110111100110",12,7.23691299440679
"232",1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,"1111110111010110",12,6.99028272535814
"233",1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,"1111110111000111",12,7.30551630312249
"234",1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,"1111110110110110",12,7.0824055283799
"235",1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,"1111110110100111",12,7.38088295831756
"236",1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,"1111110110010111",12,7.04074632643584
"237",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,"0111110111110110",12,6.16762004936792
"238",0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,"0111110111100111",12,6.47708568024936
"239",0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,"0111110111010111",12,6.26412537160826
"240",0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,"0111110110110111",12,6.35424722127437
"241",1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,"1111110011110110",12,6.72791517989866
"242",1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,"1111110011100111",12,7.15102514000221
"243",1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,"1111110011010111",12,6.90610758203861
"244",1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,"1111110010110111",12,7.05205814560265
"245",0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,"0111110011110111",12,6.12937859130166
"246",1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,"1111011111100110",12,6.28809031808027
"247",1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,"1111011111010110",12,6.00357081361593
"248",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,"1111011111000111",12,6.38973452956695
"249",1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,"1111011110110110",12,6.1473543118328
"250",1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,"1111011110100111",12,6.53295650845674
"251",1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,"1111011110010111",12,6.1609642260223
"252",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,"0111011111110110",12,5.18722495094827
"253",0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,"0111011111100111",12,5.56609960027845
"254",0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,"0111011111010111",12,5.30652192708462
"255",0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,"0111011110110111",12,5.44618128296061
"256",1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,"1111011011110110",12,5.78324183170625
"257",1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,"1111011011100111",12,6.27611749704239
"258",1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,"1111011011010111",12,5.98441761509956
"259",1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,"1111011010110111",12,6.17209538323966
"260",0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,"0111011011110111",12,5.20322855816652
