"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"40",1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,"1111010110001111",11,6.2582404735486
"41",0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,"0111010111101110",11,5.42256653331768
"42",0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,"0111010111011110",11,5.10629151016964
"43",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,"0111010111001111",11,5.5059885701931
"44",0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,"0111010110111110",11,5.22638266091657
"45",0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,"0111010110101111",11,5.61136685076284
"46",0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,"0111010110011111",11,5.1833418584554
"47",1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,"1111010011101110",11,5.99172188230715
"48",1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,"1111010011011110",11,5.63705333275469
"49",1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,"1111010011001111",11,6.15594078015255
"50",1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,"1111010010111110",11,5.82136987104816
"51",1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,"1111010010101111",11,6.32087392419534
"52",1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,"1111010010011111",11,5.84547403461738
"53",0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,"0111010011111110",11,4.89335151783212
"54",0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,"0111010011101111",11,5.4017054965855
"55",0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,"0111010011011111",11,5.07022682405249
"56",0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,"0111010010111111",11,5.23727178509197
"57",1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,"1111111100001110",11,6.25070649124911
"58",0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,"0111111101001110",11,5.4376358171265
"59",0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,"0111111100101110",11,5.56947330125154
"60",0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,"0111111100011110",11,5.13118250513393
"61",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,"0111111100001111",11,5.56063645697607
"62",1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,"1111111001001110",11,5.99521223265255
"63",1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,"1111111000101110",11,6.18802440072641
"64",1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,"1111111000011110",11,5.70605733500223
"65",1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,"1111111000001111",11,6.25232953227548
"66",0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,"0111111001101110",11,5.23924139909923
"67",0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,"0111111001011110",11,4.88346286803955
"68",0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,"0111111001001111",11,5.43495060248912
"69",0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,"0111111000111110",11,5.06865190816273
"70",0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,"0111111000101111",11,5.61198936223745
"71",0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,"0111111000011111",11,5.14937202396688
"72",1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,"1111110101001110",11,6.66520167493457
"73",1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,"1111110100101110",11,6.76570668146175
"74",1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,"1111110100011110",11,6.30849986822034
"75",1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"1111110100001111",11,6.69098382468828
"76",0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,"0111110101101110",11,5.85744689444677
"77",0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,"0111110101011110",11,5.54103402016909
"78",0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,"0111110101001111",11,5.9476241996168
"79",0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,"0111110100111110",11,5.65381381475829
"80",0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,"0111110100101111",11,6.04411020190251
"81",0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"0111110100011111",11,5.61077301229711
"82",1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,"1111110001101110",11,6.42660224343624
"83",1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,"1111110001011110",11,6.07179584275414
"84",1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,"1111110001001111",11,6.59757640957625
"85",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,"1111110000111110",11,6.24880102488988
"86",1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,"1111110000101111",11,6.75361727533501
"87",1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,"1111110000011111",11,6.27290518845909
"88",0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,"0111110001111110",11,5.32269910303527
"89",0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,"0111110001101111",11,5.83658585771459
"90",0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,"0111110001011111",11,5.50496933405194
"91",0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,"0111110000111111",11,5.66470293893368
"92",1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,"1111011101001110",11,5.64902434275018
"93",1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,"1111011100101110",11,5.80105013964923
"94",1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,"1111011100011110",11,5.35894835834182
"95",1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,"1111011100001111",11,5.79221329537376
"96",0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,"0111011101101110",11,4.84614289057983
"97",0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,"0111011101011110",11,4.52136104382404
"98",0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,"0111011101001111",11,4.9595809801126
"99",0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,"0111011100111110",11,4.67058493402061
"100",0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,"0111011100101111",11,5.10587378797791
"101",0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,"0111011100011111",11,4.68142602185396
"102",1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,"1111011001101110",11,5.45062992472291
"103",1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,"1111011001011110",11,5.09241873413344
"104",1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,"1111011001001111",11,5.64633912811279
"105",1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,"1111011000111110",11,5.29641776137061
"106",1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,"1111011000101111",11,5.84356620063514
"107",1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,"1111011000011111",11,5.37713787717477
"108",0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,"0111011001111110",11,4.33690277375404
"109",0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,"0111011001101111",11,4.87887743448793
"110",0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,"0111011001011111",11,4.53677243268588
"111",0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,"0111011000111111",11,4.72433018645686
"112",1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,"1111010101101110",11,6.08706102386542
"113",1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,"1111010101011110",11,5.76697970669145
"114",1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,"1111010101001111",11,6.17723832903545
"115",1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,"1111010100111110",11,5.9090272196824
"116",1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,"1111010100101111",11,6.30550156932294
"117",1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,"1111010100011111",11,5.86598641722123
"118",0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,"0111010101111110",11,4.96574352731409
"119",0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,"0111010101101111",11,5.36975903513989
"120",0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,"0111010101011111",11,5.07021560489389
"121",0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,"0111010100111111",11,5.20612729639834
"122",1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,"1111010001111110",11,5.54864478955763
"123",1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,"1111010001101111",11,6.06619998713324
"124",1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,"1111010001011111",11,5.7309150205743
"125",1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,"1111010000111111",11,5.9199163438578
"126",0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,"0111010001111111",11,4.96946199647163
"127",1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,"1111111110001100",11,6.69211345888947
"128",0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,"0111111111001100",11,5.86356098742255
"129",0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,"0111111110101100",11,6.04741892074037
"130",0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,"0111111110011100",11,5.55184880984939
"131",0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,"0111111110001101",11,6.10151620693971
"132",1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,"1111111011001100",11,6.18371531596405
"133",1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,"1111111010101100",11,6.47515224249189
"134",1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,"1111111010011100",11,5.93172854104688
"135",1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,"1111111010001101",11,6.6751441795028
"136",0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,"0111111011101100",11,5.4987020237288
"137",0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,"0111111011011100",11,5.09706918851244
"138",0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,"0111111011001101",11,5.84116969823481
"139",0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,"0111111010111100",11,5.36055315745638
"140",0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,"0111111010101101",11,6.09279826929186
"141",0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,"0111111010011101",11,5.5668398560922
"142",1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,"1111110111001100",11,7.10133214600719
"143",1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,"1111110110101100",11,7.24607012845458
"144",1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,"1111110110011100",11,6.7192988974585
"145",1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,"1111110110001101",11,7.21548940055502
"146",0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,"0111110111101100",11,6.32413074136615
"147",0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,"0111110111011100",11,5.95045599720164
"148",0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,"0111110111001101",11,6.46669355307654
"149",0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,"0111110110111100",11,6.09909300261217
"150",0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,"0111110110101101",11,6.60410625155584
"151",0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,"0111110110011101",11,6.10872379473673
"152",1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,"1111110011101100",11,6.65974336265431
"153",1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,"1111110011011100",11,6.24598050633313
"154",1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,"1111110011001101",11,6.96804368984462
"155",1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,"1111110010111100",11,6.50490624580408
"156",1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,"1111110010101101",11,7.20219191659847
"157",1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,"1111110010011101",11,6.64759599927922
"158",0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,"0111110011111100",11,5.56443676053335
"159",0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,"0111110011101101",11,6.2677641470621
"160",0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,"0111110011011101",11,5.87802622686899
"161",0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,"0111110010111101",11,6.09896240739541
"162",1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,"1111011111001100",11,6.06806654432552
"163",1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,"1111011110101100",11,6.26831795791987
"164",1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,"1111011110011100",11,5.76969067575846
"165",1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,"1111011110001101",11,6.32241524411921
"166",0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,"0111011111101100",11,5.29423921778575
"167",0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,"0111011111011100",11,4.92450806499959
"168",0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,"0111011111001101",11,5.47827501185521
"169",0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,"0111011110111100",11,5.11363615612751
"170",0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,"0111011110101101",11,5.66750534884526
"171",0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,"0111011110011101",11,5.18952406023316
"172",1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,"1111011011101100",11,5.70320758063176
"173",1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,"1111011011011100",11,5.29956427464432
"174",1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,"1111011011001101",11,6.04567525513777
"175",1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,"1111011010111100",11,5.57839502336545
"176",1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,"1111011010101101",11,6.31369730647136
"177",1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,"1111011010011101",11,5.78468172200127
"178",0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,"0111011011111100",11,4.60064830221339
"179",0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,"0111011011101101",11,5.32670373733982
"180",0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,"0111011011011101",11,4.93608644000713
"181",0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,"0111011010111101",11,5.18072585401335
"182",1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,"1111010111101100",11,6.54345735439721
"183",1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,"1111010111011100",11,6.16683184312652
"184",1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,"1111010111001101",11,6.68602016610759
"185",1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,"1111010110111100",11,6.33860830241047
"186",1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,"1111010110101101",11,6.84839701980225
"187",1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,"1111010110011101",11,6.34823909453503
"188",0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,"0111010111111100",11,5.39188148320734
"189",0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,"0111010111101101",11,5.90754305007265
"190",0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,"0111010111011101",11,5.5577221951458
"191",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,"0111010110111101",11,5.72046895836601
"192",1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,"1111010011111100",11,5.78081260645823
"193",1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,"1111010011101101",11,6.48709076009316
"194",1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,"1111010011011101",11,6.09440207279387
"195",1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,"1111010010111101",11,6.33847770719371
"196",0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,"0111010011111101",11,5.38182427588001
"197",1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,"1111111101001100",11,6.47848812972937
"198",1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,"1111111100101100",11,6.66630468681771
"199",1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,"1111111100011100",11,6.16396018416359
"200",1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,"1111111100001101",11,6.72040688348714
"201",0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,"0111111101101100",11,5.70076732155534
"202",0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,"0111111101011100",11,5.33044887279831
"203",0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,"0111111101001101",11,5.88869623870995
"204",0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,"0111111100111100",11,5.50790255313602
"205",0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,"0111111100101101",11,6.06549164113343
"206",0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,"0111111100011101",11,5.58379326005358
"207",1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,"1111111001101100",11,6.10973822493916
"208",1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,"1111111001011100",11,5.70550693829002
"209",1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,"1111111001001101",11,6.45609955317305
"210",1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,"1111111000111100",11,5.97266361944089
"211",1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,"1111111000101101",11,6.71168735670717
"212",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,"1111111000011101",11,6.17895355588523
"213",0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,"0111111001111100",11,5.00336502190042
"214",0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,"0111111001101101",11,5.73323404296682
"215",0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,"0111111001011101",11,5.34202885779931
"216",0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,"0111111000111101",11,5.57499415779942
"217",1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,"1111110101101100",11,6.9783377155263
"218",1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,"1111110101011100",11,6.60157435312597
"219",1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,"1111110101001101",11,7.1276557955313
"220",1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,"1111110100111100",11,6.76603945625219
"221",1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,"1111110100101101",11,7.28114037094192
"222",1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,"1111110100011101",11,6.77567024837674
"223",0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,"0111110101111100",11,5.82122906841049
"224",0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,"0111110101101101",11,6.34242341120174
"225",0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,"0111110101011101",11,5.99246470514525
"226",0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,"0111110100111101",11,6.14790011220772
"227",1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,"1111110001111100",11,6.21016019166138
"228",1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,"1111110001101101",11,6.92197112122225
"229",1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,"1111110001011101",11,6.52914458279332
"230",1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,"1111110000111101",11,6.76590886103543
"231",0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,"0111110001111101",11,5.81117186108316
"232",1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,"1111011101101100",11,5.91215584717901
"233",1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,"1111011101011100",11,5.5394047388922
"234",1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,"1111011101001101",11,6.10008476433362
"235",1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,"1111011100111100",11,5.73566840634391
"236",1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,"1111011100101101",11,6.29706847953112
"237",1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,"1111011100011101",11,5.81155911326147
"238",0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,"0111011101111100",11,4.76230158201731
"239",0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,"0111011101101101",11,5.31617201179474
"240",0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,"0111011101011101",11,4.9604813622879
"241",0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,"0111011100111101",11,5.14543882226164
"242",1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,"1111011001111100",11,5.21232088799432
"243",1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,"1111011001101101",11,5.94462256859049
"244",1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,"1111011001011101",11,5.55098472389321
"245",1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,"1111011000111101",11,5.80276001100731
"246",0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,"0111011001111101",11,4.81981339094156
"247",1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,"1111010101111100",11,6.04717475493285
"248",1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,"1111010101101101",11,6.57203754062039
"249",1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,"1111010101011101",11,6.2184103916676
"250",1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,"1111010100111101",11,6.40311351713184
"251",0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,"0111010101111101",11,5.43479477580888
"252",1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,"1111010001111101",11,6.03711754760552
"253",1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,"1111111110000110",11,6.75317424812856
"254",0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,"0111111111000110",11,5.90938607065299
"255",0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,"0111111110100110",11,6.03655383334121
"256",0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,"0111111110010110",11,5.64018212245993
"257",0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,"0111111110000111",11,6.02716523181507
"258",1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,"1111111011000110",11,6.45255327869373
"259",1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,"1111111010100110",11,6.64153137176661
"260",1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,"1111111010010110",11,6.19757373403191
