"","ANAR","BRHO","CESO","LOMU","TACA","THIR","feasibility","niche_diff","fitness_diff","draw"
"148",1,1,1,0,1,0,0,-1.63049235206927,28.4882992708517,2350
"149",1,1,1,0,1,0,0,-2.47336112107925,40.462081633958,1075
"150",1,1,1,0,1,0,0,-1.77155967241326,53.7000454753366,2419
"151",1,1,1,0,1,0,0,-1.95621570229067,18.1027146087616,2508
"152",1,1,1,0,1,0,0,-1.52894880513681,47.3691257856448,790
"153",1,1,1,0,1,0,0,-2.04767992668638,15.5562079807699,3646
"154",1,1,1,0,1,0,0,-1.83988528399427,34.1831437416843,865
"155",1,1,1,0,1,0,0,-1.76842006807411,38.0170184607936,2943
"156",1,1,1,0,1,0,0,-1.91518023420405,34.9775370756506,2957
"157",1,1,1,0,1,0,0,-1.65217476881894,34.4446589572936,1798
"158",1,1,1,0,1,0,0,-1.73928821623219,32.6365463539317,40
"159",1,1,1,0,1,0,0,-1.65550700048735,42.2876839500995,774
"160",1,1,1,0,1,0,0,-1.64902538864557,43.9835875220349,1333
"161",1,1,1,0,1,0,0,-2.05886428198365,57.9265301565454,3232
"162",1,1,1,0,1,0,0,-2.54207740248737,35.9808201057823,927
"163",1,1,1,0,1,0,0,-1.43156172171523,32.1949398157632,3352
"164",1,1,1,0,1,0,0,-1.45274963912825,37.4079504517356,2165
"165",1,1,1,0,1,0,0,-2.22846345175428,35.632704638614,2610
"166",1,1,1,0,1,0,0,-1.98011335904005,23.4414519536833,1709
"167",1,1,1,0,1,0,0,-1.80975521845362,26.0884958460417,151
"168",1,1,1,0,1,0,0,-2.28699042772123,16.8527134156618,3217
"169",1,1,1,0,1,0,0,-3.09924035432528,28.7286692964684,2347
"170",1,1,1,0,1,0,0,-2.5111801417701,23.877222808021,1817
"171",1,1,1,0,1,0,0,-2.17926398730181,36.0025175235051,129
"172",1,1,1,0,1,0,0,-2.05502635419853,57.5481387392421,68
"173",1,1,1,0,1,0,0,-1.98089661495968,35.2653426588425,3550
"174",1,1,1,0,1,0,0,-1.80797422869553,41.3502532896013,2397
"175",1,1,1,0,1,0,0,-2.00676584432191,34.136367218037,1007
"176",1,1,1,0,1,0,0,-1.56423623900683,28.4854943122732,636
"177",1,1,1,0,1,0,0,-2.12946723988267,40.6247890650639,3544
"178",1,1,1,0,1,0,0,-1.47782345209412,30.0438249683765,1133
"179",1,1,1,0,1,0,0,-2.92007535014507,25.2603487098136,102
"180",1,1,1,0,1,0,0,-1.99280511065,26.0867532795844,757
"181",1,1,1,0,1,0,0,-2.4135865534081,45.6778737249689,1959
"182",1,1,1,0,1,0,0,-2.79182414780125,31.2313562479812,990
"183",1,1,1,0,1,0,0,-1.92294868325622,36.7258622939927,1858
"184",1,1,1,0,1,0,0,-1.67191266567048,25.2311617408424,3720
"185",1,1,1,0,1,0,0,-2.06873905175412,22.7692652570794,2353
"186",1,1,1,0,1,0,0,-1.8293367204381,35.2832534257846,2460
"187",1,1,1,0,1,0,0,-2.57826287364448,37.6334214140961,2332
"188",1,1,1,0,1,0,0,-1.86006629121158,42.4797802932306,1585
"189",1,1,1,0,1,0,0,-1.73630235829724,45.5451929907486,2956
"190",1,1,1,0,1,0,0,-3.05262617008786,26.2456879796448,3640
"191",1,1,1,0,1,0,0,-2.86280223828486,33.0622055645155,872
"192",1,1,1,0,1,0,0,-1.936833845504,26.4558307223291,668
"193",1,1,1,0,1,0,0,-2.16053322459263,39.7261227306424,1694
"194",1,1,1,0,1,0,0,-2.02437497377773,37.3015423184035,2990
"195",1,1,1,0,1,0,0,-Inf,30.6293748818814,2523
"196",1,1,1,0,1,0,0,-1.85566192874821,31.0385715686742,3189
"197",1,1,1,0,1,0,0,-1.96945370195813,29.9599187576997,963
"198",1,1,1,0,1,0,0,-2.10416644019131,38.6928691515261,2331
"199",1,1,1,0,1,0,0,-2.52788772202246,19.3087534689934,2108
"200",1,1,1,0,1,0,0,-1.79943130976232,28.2868212988342,2474
"201",1,1,1,0,1,0,0,-2.69242343338048,18.1226656986626,1354
"202",1,1,1,0,0,1,0,-2.18995689297643,31.6956779853516,491
"203",1,1,1,0,0,1,0,-0.735070527429067,27.1731518138816,3721
"204",1,1,1,0,0,1,0,-1.61610569097869,29.879633696646,3402
"205",1,1,1,0,0,1,0,-1.28132180818003,20.1421107979243,368
"206",1,1,1,0,0,1,0,-0.829562209520294,51.764742467852,1484
"207",1,1,1,0,0,1,0,-1.40019397237671,32.418671060197,2487
"208",1,1,1,0,0,1,0,-1.02401816790843,53.6387317283496,1608
"209",1,1,1,0,0,1,0,-1.61163872928809,26.7855927575124,1462
"210",1,1,1,0,0,1,0,-2.21471387591183,45.8623138188197,3495
"211",1,1,1,0,0,1,0,-3.57816077810772,27.7489958860328,3583
"212",1,1,1,0,0,1,0,-1.42678134341548,50.8140505683155,1747
"213",1,1,1,0,0,1,0,-1.93650111534668,41.4624230948596,344
"214",1,1,1,0,0,1,0,-1.2971088243805,36.1120006884277,3343
"215",1,1,1,0,0,1,0,-2.05493805711109,51.0690791322021,2191
"216",1,1,1,0,0,1,0,-1.96910611150155,53.6199414396695,2986
"217",1,1,1,0,0,1,0,-1.22493418058224,46.1180891216625,3527
"218",1,1,1,0,0,1,0,-1.19533668453574,59.0815512575777,3748
"219",1,1,1,0,0,1,0,-1.82784289221004,31.1955056371951,930
"220",1,1,1,0,0,1,0,-1.09914638235164,59.4717251762431,1560
"221",1,1,1,0,0,1,0,-1.37575991190524,47.8739526106102,1549
