"","ANAR","BRHO","CESO","LOMU","TACA","THIR","feasibility","niche_diff","fitness_diff","draw","comp"
"702",1,1,0,0,1,1,0,-2.6450255707464,8.81554371867235,1871,"110011"
"703",1,1,0,0,1,1,0,-2.26033160066468,30.6390778307497,1013,"110011"
"704",1,1,0,0,1,1,0,-2.13352438000309,21.6203443676859,2509,"110011"
"705",1,1,0,0,1,1,0,-2.263400448716,26.1963137830967,602,"110011"
"706",1,1,0,0,1,1,0,-1.90283171962359,17.3748307298146,2794,"110011"
"707",1,1,0,0,1,1,0,-1.494729899715,27.9933742179153,3694,"110011"
"708",1,1,0,0,1,1,0,-1.44654265299998,23.1967816356406,860,"110011"
"709",1,1,0,0,1,1,0,-1.40261107328279,25.9324644329463,2978,"110011"
"710",1,1,0,0,1,1,0,-1.80085914862716,36.8590614009577,1401,"110011"
"711",1,1,0,0,1,1,0,-2.15142744526586,30.9129586100371,763,"110011"
"712",1,1,0,0,1,1,0,-2.22300895521111,22.0373253831813,192,"110011"
"713",1,1,0,0,1,1,0,-1.70192773505612,9.77964311974319,1028,"110011"
"714",1,1,0,0,1,1,0,-2.07011819826606,31.2913871522032,2111,"110011"
"715",1,1,0,0,1,1,0,-0.925738010859826,39.4908277305863,532,"110011"
"716",1,1,0,0,1,1,0,-1.55533558801563,26.0580547213075,2623,"110011"
"717",1,1,0,0,1,1,0,-1.39822763524019,32.8766144590264,2909,"110011"
"718",1,1,0,0,1,1,0,-1.98111791309023,16.702871285192,867,"110011"
"719",1,1,0,0,1,1,1,-1.49949824912633,12.701101271173,855,"110011"
"720",1,1,0,0,1,1,0,-2.61452546721649,21.4588716093544,3071,"110011"
"721",1,1,0,0,1,1,1,-1.98241953783214,10.4124362907482,1248,"110011"
"722",1,1,0,0,1,1,0,-1.46128178571783,29.4493930601495,2801,"110011"
"723",1,1,0,0,1,1,0,-2.22684289300087,39.549535164169,176,"110011"
"724",1,1,0,0,1,1,0,-0.949012937834439,27.0818847323876,2142,"110011"
"725",1,1,0,0,1,1,0,-2.85772254684139,29.5459595929883,1684,"110011"
"726",1,1,0,0,1,1,0,-1.44267771728533,21.0181732183846,3254,"110011"
"727",1,1,0,0,1,1,0,-1.45622415871434,13.9006643257587,2873,"110011"
"728",1,1,0,0,1,1,0,-2.47805468825645,18.5115563444803,3299,"110011"
"729",1,1,0,0,1,1,0,-1.35323931543133,20.5261994466063,1532,"110011"
"730",1,1,0,0,1,1,0,-1.56971856870936,20.2669734600318,3099,"110011"
"731",1,1,0,0,1,1,0,-1.65650344369562,26.2296697329693,905,"110011"
"732",1,1,0,0,1,1,0,-1.56515730881994,41.050661024168,3152,"110011"
"733",1,1,0,0,1,1,0,-1.62145881133353,25.1668973944675,1456,"110011"
"734",1,1,0,0,1,1,0,-1.2564154131569,26.7203793086229,649,"110011"
"735",1,1,0,0,1,1,0,-2.79391685201265,18.2971653062509,2525,"110011"
"736",1,1,0,0,1,1,0,-1.73011969790383,25.7423187938017,3279,"110011"
"737",1,1,0,0,1,1,0,-2.0412789916353,7.80233722993914,369,"110011"
"738",1,1,0,0,1,1,0,-1.73062054012513,13.5929524010848,1910,"110011"
"739",1,1,0,0,1,1,1,-0.384951590888372,13.6631263734582,298,"110011"
"740",1,1,0,0,1,1,0,-2.0141213242267,38.7528370003253,631,"110011"
"741",1,1,0,0,1,1,0,-1.60999130928477,31.866411075529,457,"110011"
"742",1,1,0,0,1,1,0,-2.15830776384296,23.3298013750377,2120,"110011"
"743",1,1,0,0,1,1,0,-1.70902984551693,11.7939258737193,1374,"110011"
"744",1,1,0,0,1,1,0,-1.14691515255091,15.8078454375895,1408,"110011"
"745",1,1,0,0,1,1,0,-1.54316772352707,26.4261865330717,2660,"110011"
"746",1,1,0,0,1,1,0,-1.91358955938882,26.8707509264158,2619,"110011"
"747",1,1,0,0,1,1,0,-0.536419212890496,41.6195327445519,2350,"110011"
"748",1,1,0,0,1,1,0,-2.52913446236645,26.9938604485357,1075,"110011"
"749",1,1,0,0,1,1,0,-1.32988283810338,22.4901574266014,2419,"110011"
"750",1,1,0,0,1,1,0,-3.70215422847981,38.7148644936017,2508,"110011"
"751",1,1,0,0,1,1,0,-1.5662392099305,20.4212152261283,790,"110011"
"752",1,1,0,0,1,1,0,-2.51521999009924,19.6064176737017,3646,"110011"
"753",1,1,0,0,1,1,0,-1.26035141534404,30.6698391981169,865,"110011"
"754",1,1,0,0,1,1,1,-2.17326431678933,7.91907498761385,2943,"110011"
"755",1,1,0,0,1,1,0,-1.41848674075265,39.3222846841379,2957,"110011"
"756",1,1,0,0,1,1,0,-1.76763332840207,49.5081529135746,1798,"110011"
"757",1,1,0,0,1,1,0,-1.25404359075638,16.9901267456592,40,"110011"
"758",1,1,0,0,1,1,0,-1.47434067640398,15.3407462980802,774,"110011"
"759",1,1,0,0,1,1,0,-2.42535730257423,29.4712972780737,1333,"110011"
"760",1,1,0,0,1,1,0,-2.32383142238593,33.4413043033232,3232,"110011"
"761",1,1,0,0,1,1,0,-1.42895220060916,34.808209777853,927,"110011"
"762",1,1,0,0,1,1,0,-2.67730110081045,34.1028859190294,3352,"110011"
"763",1,1,0,0,1,1,0,-1.14557486605444,22.1806445125124,2165,"110011"
"764",1,1,0,0,1,1,0,-1.79836225192642,21.1718156873021,2610,"110011"
"765",1,1,0,0,1,1,0,-1.86402347076673,24.7389837554578,1709,"110011"
"766",1,1,0,0,1,1,0,-1.52252388391054,54.693986795959,151,"110011"
"767",1,1,0,0,1,1,0,-1.47931099328034,21.1787921907302,3217,"110011"
"768",1,1,0,0,1,1,0,-1.501894234926,16.2956171247179,2347,"110011"
"769",1,1,0,0,1,1,0,-1.39683747188998,32.4518867676851,1817,"110011"
"770",1,1,0,0,1,1,0,-1.78684490973588,26.2629369613326,129,"110011"
"771",1,1,0,0,1,1,0,-1.75493431121837,27.210592449324,68,"110011"
"772",1,1,0,0,1,1,0,-1.52456010755822,31.4856751529634,3550,"110011"
"773",1,1,0,0,1,1,0,-2.76296984318309,24.2964718622241,2397,"110011"
"774",1,1,0,0,1,1,0,-1.97100153918555,22.8036650995938,1007,"110011"
"775",1,1,0,0,1,1,0,-1.60503731950985,29.7304973668607,636,"110011"
"776",1,1,0,0,1,1,0,-2.14165960098415,30.6630066533036,3544,"110011"
"777",1,1,0,0,1,1,0,-2.84135247772802,18.6874552386995,1133,"110011"
"778",1,1,0,0,1,1,0,-1.76292876443449,25.9832087806089,102,"110011"
"779",1,1,0,0,1,1,0,-1.68268893457249,21.6541686127808,757,"110011"
"780",1,1,0,0,1,1,0,-1.81039308798058,22.0996736520004,1959,"110011"
"781",1,1,0,0,1,1,0,-1.4966798886911,24.5975059676886,990,"110011"
"782",1,1,0,0,1,1,0,-1.82832440833236,33.4798455334929,1858,"110011"
"783",1,1,0,0,1,1,0,-1.84944178998854,34.4703245966901,3720,"110011"
"784",1,1,0,0,1,1,0,-1.7107621126091,16.1823424738235,2353,"110011"
"785",1,1,0,0,1,1,0,-2.34882055158488,25.8137820664368,2460,"110011"
"786",1,1,0,0,1,1,0,-1.87759083132822,21.1080867256604,2332,"110011"
"787",1,1,0,0,1,1,0,-1.76677694406594,17.0793473109238,1585,"110011"
"788",1,1,0,0,1,1,0,-2.21945040547654,13.8752691002784,2956,"110011"
"789",1,1,0,0,1,1,0,-2.00332586406991,20.7810669322999,3640,"110011"
"790",1,1,0,0,1,1,1,-1.16203534207944,24.768454145862,872,"110011"
"791",1,1,0,0,1,1,0,-1.18872368525571,18.6132848228612,668,"110011"
"792",1,1,0,0,1,1,0,-2.75370174868648,16.5972267725771,1694,"110011"
"793",1,1,0,0,1,1,0,-1.95120347051855,36.1689915589441,2990,"110011"
"794",1,1,0,0,1,1,0,-2.31020360946245,18.4185936206081,2523,"110011"
"795",1,1,0,0,1,1,0,-1.66487161318403,22.6702741596605,3189,"110011"
"796",1,1,0,0,1,1,0,-1.13661732376127,22.0257651139521,963,"110011"
"797",1,1,0,0,1,1,0,-1.33368015539458,16.5108844564691,2331,"110011"
"798",1,1,0,0,1,1,0,-2.2241077186415,24.4805125294115,2108,"110011"
"799",1,1,0,0,1,1,0,-2.49352664096738,16.3359221254301,2474,"110011"
"800",1,1,0,0,1,1,0,-2.30319689377547,21.8497985577663,1354,"110011"
"801",1,1,0,1,1,0,0,-2.67555101960969,41.9272330096779,491,"110110"
"802",1,1,0,1,1,0,0,-1.4999659971916,60.2722492794152,3721,"110110"
"803",1,1,0,1,1,0,0,-2.9706376909317,27.9739158375287,3402,"110110"
"804",1,1,0,1,1,0,0,-1.90042946898098,34.0786054299781,368,"110110"
"805",1,1,0,1,1,0,0,-2.36425382105912,29.7284182881344,1484,"110110"
"806",1,1,0,1,1,0,0,-3.18674949452309,26.0641375054645,2487,"110110"
"807",1,1,0,1,1,0,0,-2.84360292599218,26.290914682754,1608,"110110"
"808",1,1,0,1,1,0,0,-1.810451171552,39.1967099248767,1462,"110110"
"809",1,1,0,1,1,0,0,-2.33552200652855,31.5938171738906,3495,"110110"
"810",1,1,0,1,1,0,0,-2.45969501931629,34.4718237654959,3583,"110110"
"811",1,1,0,1,1,0,0,-3.99121042109499,31.9078085179416,1747,"110110"
"812",1,1,0,1,1,0,0,-2.12650531461583,40.891351777662,344,"110110"
"813",1,1,0,1,1,0,0,-2.08886841040946,20.9464061131312,3343,"110110"
"814",1,1,0,1,1,0,0,-2.45803738290196,39.7066812845374,2191,"110110"
"815",1,1,0,1,1,0,0,-2.49307924515455,31.1790942262942,2986,"110110"
"816",1,1,0,1,1,0,0,-1.74037782896125,29.702986370218,3527,"110110"
"817",1,1,0,1,1,0,0,-2.99758933726979,53.4658010210687,3748,"110110"
"818",1,1,0,1,1,0,0,-2.47384455860634,20.8567953008024,930,"110110"
"819",1,1,0,1,1,0,0,-2.60080362663149,39.9073282871397,1560,"110110"
"820",1,1,0,1,1,0,0,-2.29522751452266,35.7887663886527,1549,"110110"
"821",1,1,0,1,1,0,0,-2.38073179577425,33.427467670438,3423,"110110"
"822",1,1,0,1,1,0,0,-2.10514272790497,32.5842350537404,3464,"110110"
"823",1,1,0,1,1,0,0,-2.04646035564073,43.8967770070971,1646,"110110"
"824",1,1,0,1,1,0,0,-2.60391257740455,49.3303892816914,2823,"110110"
"825",1,1,0,1,1,0,0,-2.55660590877417,28.6060546436708,2022,"110110"
"826",1,1,0,1,1,0,0,-2.18899770761637,28.8701600517685,1255,"110110"
"827",1,1,0,1,1,0,0,-2.36895456006002,40.2048003694333,1691,"110110"
"828",1,1,0,1,1,0,0,-2.49469356361688,20.1839243496675,3414,"110110"
"829",1,1,0,1,1,0,0,-1.83240622564064,23.3772053803477,1362,"110110"
"830",1,1,0,1,1,0,0,-2.55327587652034,47.5011272396113,2845,"110110"
"831",1,1,0,1,1,0,0,-3.74300344167463,23.3218806458447,2333,"110110"
"832",1,1,0,1,1,0,0,-2.12905265752521,28.2637500554317,2005,"110110"
"833",1,1,0,1,1,0,0,-1.89887752588067,38.6695085070205,2937,"110110"
"834",1,1,0,1,1,0,0,-2.5279417259976,37.055688864712,1628,"110110"
"835",1,1,0,1,1,0,0,-2.62540077523013,45.1262878933876,3122,"110110"
"836",1,1,0,1,1,0,0,-2.33564499776199,32.1703375038755,666,"110110"
"837",1,1,0,1,1,0,0,-2.71283559856008,34.2960335223705,1125,"110110"
"838",1,1,0,1,1,0,0,-3.20697414317005,27.0578594257333,33,"110110"
"839",1,1,0,1,1,0,0,-2.90920711180744,36.0982249568209,1671,"110110"
"840",1,1,0,1,1,0,0,-2.35096151458758,24.0228658364354,2714,"110110"
"841",1,1,0,1,1,0,0,-1.91645812870145,26.7032019107386,946,"110110"
"842",1,1,0,1,1,0,0,-2.04081423696104,34.5564968220993,2718,"110110"
"843",1,1,0,1,1,0,0,-1.75960533781688,33.150521139112,2372,"110110"
"844",1,1,0,1,1,0,0,-1.69174078067157,40.9962872732904,1117,"110110"
"845",1,1,0,1,1,0,0,-2.69223096733017,24.3481510009251,3186,"110110"
"846",1,1,0,1,1,0,0,-2.20723051512639,21.941533872836,2648,"110110"
"847",1,1,0,1,1,0,0,-2.13925721620291,25.4910143804219,3379,"110110"
"848",1,1,0,1,1,0,0,-2.61680525533519,51.0073403095707,2742,"110110"
"849",1,1,0,1,1,0,0,-1.74411887650867,29.5289696169173,2336,"110110"
"850",1,1,0,1,1,0,0,-2.75955249128376,25.0118224242623,267,"110110"
"851",1,1,0,1,1,0,0,-2.34102587393758,40.7531026341792,1359,"110110"
"852",1,1,0,1,1,0,0,-2.54844971404835,35.0539058171799,1441,"110110"
"853",1,1,0,1,1,0,0,-2.48640966706427,25.1692135939021,1962,"110110"
"854",1,1,0,1,1,0,0,-2.49244919492899,27.7405427428634,3717,"110110"
"855",1,1,0,1,1,0,0,-2.33628220302932,24.6152226482399,347,"110110"
"856",1,1,0,1,1,0,0,-1.10681582487196,26.8367763380373,2090,"110110"
"857",1,1,0,1,1,0,0,-2.79075684936707,31.5301096178123,3406,"110110"
"858",1,1,0,1,1,0,0,-2.65450553963566,45.9470755157244,2061,"110110"
"859",1,1,0,1,1,0,0,-2.92097904432922,30.9671167060461,3699,"110110"
"860",1,1,0,1,1,0,0,-1.86557392769535,31.1662442643286,1385,"110110"
"861",1,1,0,1,1,0,0,-2.04163502395541,26.3390413694293,729,"110110"
"862",1,1,0,1,1,0,0,-2.91408136827639,34.1736585141489,712,"110110"
"863",1,1,0,1,1,0,0,-2.3341271191939,29.051247191638,656,"110110"
"864",1,1,0,1,1,0,0,-1.76797431514742,43.4698841441322,1397,"110110"
"865",1,1,0,1,1,0,0,-3.66727954511807,30.1549739881343,2074,"110110"
"866",1,1,0,1,1,0,0,-3.35072760252598,31.3105111602004,857,"110110"
"867",1,1,0,1,1,0,0,-2.41967396290084,30.3808562153908,2257,"110110"
"868",1,1,0,1,1,0,0,-2.64623693167573,36.8437140554682,1072,"110110"
"869",1,1,0,1,1,0,0,-2.43969860270875,32.8671729521706,1687,"110110"
"870",1,1,0,1,1,0,0,-2.11952925331082,40.7727478880035,2575,"110110"
"871",1,1,0,1,1,0,0,-1.87809408570435,34.6468492940264,3006,"110110"
"872",1,1,0,1,1,0,0,-3.17313160238096,29.5802759318343,3732,"110110"
"873",1,1,0,1,1,0,0,-2.94775108355627,28.1589077201844,482,"110110"
"874",1,1,0,1,1,0,0,-2.53262411398826,38.4152549338812,1341,"110110"
"875",1,1,0,1,1,0,0,-2.38159568643303,34.7108502469902,3204,"110110"
"876",1,1,0,1,1,0,0,-2.68717333925722,42.1945392564725,1763,"110110"
"877",1,1,0,1,1,0,0,-1.97191998867788,32.6875094473531,2318,"110110"
"878",1,1,0,1,1,0,0,-2.17362908913242,37.3142690258796,1059,"110110"
"879",1,1,0,1,1,0,0,-2.78294062588715,19.7846025341871,1290,"110110"
"880",1,1,0,1,1,0,0,-3.72890184789814,42.1993473444857,3146,"110110"
"881",1,1,0,1,1,0,0,-2.08564214519618,34.0478135410119,1594,"110110"
"882",1,1,0,1,1,0,0,-Inf,35.3235968084754,2727,"110110"
"883",1,1,0,1,1,0,0,-2.58064514078537,31.6914094798277,2960,"110110"
"884",1,1,0,1,1,0,0,-1.92434224983411,32.1687949098993,3738,"110110"
"885",1,1,0,1,1,0,0,-3.20662724867644,32.2616684287819,1567,"110110"
"886",1,1,0,1,1,0,0,-2.80694665603471,22.8756920706239,1930,"110110"
"887",1,1,0,1,1,0,0,-2.49008213278008,27.6565473994611,3714,"110110"
"888",1,1,0,1,1,0,0,-3.84886328618651,29.3836849869302,435,"110110"
"889",1,1,0,1,1,0,0,-2.33176642855337,36.0357449616906,1461,"110110"
"890",1,1,0,1,1,0,0,-2.22148062446604,32.8324813163584,2661,"110110"
"891",1,1,0,1,1,0,0,-1.86764216177174,29.7426137565158,1967,"110110"
"892",1,1,0,1,1,0,0,-4.10398932083126,35.7520353411799,2087,"110110"
"893",1,1,0,1,1,0,0,-2.9357037097344,34.7753303565624,2137,"110110"
"894",1,1,0,1,1,0,0,-2.42993061414168,25.9907988601486,2578,"110110"
"895",1,1,0,1,1,0,0,-4.46308710417338,33.3577993074093,899,"110110"
"896",1,1,0,1,1,0,0,-3.50750734498865,37.0544450031606,3030,"110110"
"897",1,1,0,1,1,0,0,-2.62201247053997,25.7908365464816,2602,"110110"
"898",1,1,0,1,1,0,0,-1.8274010415102,27.909789123153,394,"110110"
"899",1,1,0,1,1,0,0,-2.16663028596592,31.3510207570563,3326,"110110"
"900",1,1,0,1,1,0,0,-2.7674684301336,41.6653955063377,2240,"110110"
"901",1,1,0,1,1,0,0,-3.03779117825539,34.5976504862179,1979,"110110"
"902",1,1,0,1,1,0,0,-3.00352509509399,37.1436952050287,1871,"110110"
"903",1,1,0,1,1,0,0,-2.98067973336859,23.303220795498,1013,"110110"
"904",1,1,0,1,1,0,0,-2.66316502773474,31.2449798240164,2509,"110110"
"905",1,1,0,1,1,0,0,-1.75105269345634,32.0725372265768,602,"110110"
"906",1,1,0,1,1,0,0,-2.74603437925646,32.56806189612,2794,"110110"
"907",1,1,0,1,1,0,0,-2.58474705277713,23.9542554120786,3694,"110110"
"908",1,1,0,1,1,0,0,-2.578393604093,23.1158169750484,860,"110110"
"909",1,1,0,1,1,0,0,-1.89101149026052,37.9443799667378,2978,"110110"
"910",1,1,0,1,1,0,0,-2.84067548751737,32.4995837183027,1401,"110110"
"911",1,1,0,1,1,0,0,-2.30327446197929,34.1394708250242,763,"110110"
"912",1,1,0,1,1,0,0,-2.0439009365473,33.1317250986074,192,"110110"
"913",1,1,0,1,1,0,0,-3.11911371589784,44.702109366151,1028,"110110"
"914",1,1,0,1,1,0,0,-2.19706335530005,29.8260454037846,2111,"110110"
"915",1,1,0,1,1,0,0,-2.11853772731964,32.3505751960352,532,"110110"
"916",1,1,0,1,1,0,0,-2.45772524457398,22.8107796291567,2623,"110110"
"917",1,1,0,1,1,0,0,-1.74333913075121,43.1001101606852,2909,"110110"
"918",1,1,0,1,1,0,0,-2.49967217512916,8.49881378128874,867,"110110"
"919",1,1,0,1,1,0,0,-2.31748836417068,48.8136529347288,855,"110110"
"920",1,1,0,1,1,0,0,-2.61086967676934,34.8493396107239,3071,"110110"
"921",1,1,0,1,1,0,0,-2.32120152733028,16.1523030857718,1248,"110110"
"922",1,1,0,1,1,0,0,-2.84923104568515,28.4846639184459,2801,"110110"
"923",1,1,0,1,1,0,0,-2.74759653024205,57.2229395434267,176,"110110"
"924",1,1,0,1,1,0,0,-2.87306300756688,30.6078467556951,2142,"110110"
"925",1,1,0,1,1,0,0,-2.3324890319141,33.105928066522,1684,"110110"
"926",1,1,0,1,1,0,0,-2.05109726566945,49.2567256445284,3254,"110110"
"927",1,1,0,1,1,0,0,-2.32010033299825,36.9298753820965,2873,"110110"
"928",1,1,0,1,1,0,0,-5.68944320106789,21.883215281015,3299,"110110"
"929",1,1,0,1,1,0,0,-2.26823070736161,26.8426891866503,1532,"110110"
"930",1,1,0,1,1,0,0,-2.44069150228992,34.5664927971697,3099,"110110"
"931",1,1,0,1,1,0,0,-2.54497370729739,36.0594814452827,905,"110110"
"932",1,1,0,1,1,0,0,-1.87624892936069,36.110007807976,3152,"110110"
"933",1,1,0,1,1,0,0,-2.8112808953272,34.192790037967,1456,"110110"
"934",1,1,0,1,1,0,0,-2.17355310087142,31.4546515878814,649,"110110"
"935",1,1,0,1,1,0,0,-2.21361500936371,38.06569062582,2525,"110110"
"936",1,1,0,1,1,0,0,-1.78953457049342,37.4783872386834,3279,"110110"
"937",1,1,0,1,1,0,0,-3.23970095625026,29.4178278672219,369,"110110"
"938",1,1,0,1,1,0,0,-2.91608490345064,24.8524693707323,1910,"110110"
"939",1,1,0,1,1,0,0,-2.07815778910828,29.3726095706986,298,"110110"
"940",1,1,0,1,1,0,0,-2.76092533878855,33.794317626815,631,"110110"
"941",1,1,0,1,1,0,0,-2.3562076061164,29.966871760212,457,"110110"
"942",1,1,0,1,1,0,0,-2.45095992000457,28.3137744168051,2120,"110110"
"943",1,1,0,1,1,0,0,-2.25614851807916,31.1398512214068,1374,"110110"
"944",1,1,0,1,1,0,0,-2.277094948473,29.3158583602635,1408,"110110"
"945",1,1,0,1,1,0,0,-2.60398103295956,50.0153879775136,2660,"110110"
"946",1,1,0,1,1,0,0,-1.93793061966417,51.2996972436333,2619,"110110"
"947",1,1,0,1,1,0,0,-1.07424996437108,33.6420780381671,2350,"110110"
"948",1,1,0,1,1,0,0,-3.08674395426028,36.1178945495689,1075,"110110"
"949",1,1,0,1,1,0,0,-1.99517842380901,44.6934771072173,2419,"110110"
"950",1,1,0,1,1,0,0,-2.73800474674123,27.6336025154963,2508,"110110"
"951",1,1,0,1,1,0,0,-2.90473531287665,48.2188481233296,790,"110110"
"952",1,1,0,1,1,0,0,-2.33793520720317,31.2205100534786,3646,"110110"
"953",1,1,0,1,1,0,0,-2.72519463266288,40.1073280254749,865,"110110"
"954",1,1,0,1,1,0,0,-2.541482989162,35.6130686130419,2943,"110110"
"955",1,1,0,1,1,0,0,-2.53233763776416,33.9309406438461,2957,"110110"
"956",1,1,0,1,1,0,0,-2.2440831974602,40.2299783733421,1798,"110110"
"957",1,1,0,1,1,0,0,-2.79735091745134,41.8187093415207,40,"110110"
"958",1,1,0,1,1,0,0,-2.0001858999346,33.3141307128567,774,"110110"
"959",1,1,0,1,1,0,0,-2.72984117904678,25.3985786910863,1333,"110110"
"960",1,1,0,1,1,0,0,-2.78884887251597,30.0281808596452,3232,"110110"
"961",1,1,0,1,1,0,0,-2.15123390780039,28.8139216585371,927,"110110"
"962",1,1,0,1,1,0,0,-1.94419105655784,34.285804498491,3352,"110110"
"963",1,1,0,1,1,0,0,-2.63094938605823,37.2705631344065,2165,"110110"
"964",1,1,0,1,1,0,0,-2.28918492079188,25.8041396448739,2610,"110110"
"965",1,1,0,1,1,0,0,-1.85231296350915,34.2058703626498,1709,"110110"
"966",1,1,0,1,1,0,0,-2.22441613634472,28.1995113732588,151,"110110"
"967",1,1,0,1,1,0,0,-2.47436576528511,25.6943541953179,3217,"110110"
"968",1,1,0,1,1,0,0,-2.35772584278203,28.3599052143498,2347,"110110"
"969",1,1,0,1,1,0,0,-2.3599770902692,25.0314973070825,1817,"110110"
"970",1,1,0,1,1,0,0,-3.18869548040282,37.1979309976581,129,"110110"
"971",1,1,0,1,1,0,0,-1.93708874127654,22.2454549467345,68,"110110"
"972",1,1,0,1,1,0,0,-2.89324758240692,26.3186611976732,3550,"110110"
"973",1,1,0,1,1,0,0,-3.71523529459834,18.3232114496351,2397,"110110"
"974",1,1,0,1,1,0,0,-3.93410636077628,35.2277041574318,1007,"110110"
"975",1,1,0,1,1,0,0,-2.07353643581208,39.1483889115997,636,"110110"
"976",1,1,0,1,1,0,0,-2.15506789689535,34.1847128018305,3544,"110110"
"977",1,1,0,1,1,0,0,-2.87143471681003,47.0062401398288,1133,"110110"
"978",1,1,0,1,1,0,0,-2.17780130870781,38.3722581792783,102,"110110"
"979",1,1,0,1,1,0,0,-2.8595368272408,31.754280336877,757,"110110"
"980",1,1,0,1,1,0,0,-2.89318132140679,30.2543816419777,1959,"110110"
"981",1,1,0,1,1,0,0,-3.24780169590737,38.3055736544823,990,"110110"
"982",1,1,0,1,1,0,0,-2.21293937358739,29.7245013324817,1858,"110110"
"983",1,1,0,1,1,0,0,-2.72454832682933,29.5856403511109,3720,"110110"
"984",1,1,0,1,1,0,0,-2.50188751147356,38.303959451756,2353,"110110"
"985",1,1,0,1,1,0,0,-2.13734715302323,48.8545778888524,2460,"110110"
"986",1,1,0,1,1,0,0,-8.36080607365582,43.0274544610777,2332,"110110"
"987",1,1,0,1,1,0,0,-2.02807204706883,37.8863131569213,1585,"110110"
"988",1,1,0,1,1,0,0,-2.20284677757169,43.7737767057225,2956,"110110"
"989",1,1,0,1,1,0,0,-3.73718619451104,31.3616635038241,3640,"110110"
"990",1,1,0,1,1,0,0,-1.48920538113156,25.5675919122199,872,"110110"
"991",1,1,0,1,1,0,0,-2.79989649530967,29.0069394297765,668,"110110"
"992",1,1,0,1,1,0,0,-2.64719132972514,33.5491834372532,1694,"110110"
"993",1,1,0,1,1,0,0,-1.96021963004882,39.1851992736884,2990,"110110"
"994",1,1,0,1,1,0,0,-2.01122194191208,35.8394667510741,2523,"110110"
"995",1,1,0,1,1,0,0,-2.52999558547483,36.3403075650514,3189,"110110"
"996",1,1,0,1,1,0,0,-2.27026668970168,27.2191308322611,963,"110110"
"997",1,1,0,1,1,0,0,-1.96591062141755,45.1639156349246,2331,"110110"
"998",1,1,0,1,1,0,0,-2.40041369967078,42.158291209765,2108,"110110"
"999",1,1,0,1,1,0,0,-2.57497885753287,46.2918713885731,2474,"110110"
"1000",1,1,0,1,1,0,0,-2.2271701534753,25.7643431889965,1354,"110110"
"1001",1,1,0,1,0,1,0,-0.615802320395779,61.4675073810933,491,"110101"
"1002",1,1,0,1,0,1,0,0.241940082043015,76.6083993650457,3721,"110101"
"1003",1,1,0,1,0,1,0,-1.91962465407359,37.1239338628618,3402,"110101"
"1004",1,1,0,1,0,1,0,-0.197596728506089,29.216619432892,368,"110101"
"1005",1,1,0,1,0,1,0,-1.90888479624936,31.3048607980587,1484,"110101"
"1006",1,1,0,1,0,1,0,-0.735454149159485,36.0032200965275,2487,"110101"
"1007",1,1,0,1,0,1,0,-2.40161908504305,45.2014877845795,1608,"110101"
"1008",1,1,0,1,0,1,0,-0.545062974459712,49.6746224327142,1462,"110101"
"1009",1,1,0,1,0,1,0,-2.09634850982517,17.2766768658488,3495,"110101"
"1010",1,1,0,1,0,1,0,-0.569342797121219,51.4736032297982,3583,"110101"
"1011",1,1,0,1,0,1,0,-1.65411928829426,37.7908649021854,1747,"110101"
"1012",1,1,0,1,0,1,0,-1.15241803600288,58.6944993683277,344,"110101"
"1013",1,1,0,1,0,1,0,-2.59196181986511,20.554482532905,3343,"110101"
"1014",1,1,0,1,0,1,0,-0.819554294781907,56.5727396474768,2191,"110101"
"1015",1,1,0,1,0,1,0,-0.7633671599469,32.0527028268756,2986,"110101"
"1016",1,1,0,1,0,1,0,0.175259761683066,28.3322533524062,3527,"110101"
"1017",1,1,0,1,0,1,0,-0.724881338221727,65.5672182431862,3748,"110101"
"1018",1,1,0,1,0,1,0,-1.25816335663605,15.4258825020465,930,"110101"
"1019",1,1,0,1,0,1,0,-0.733182158660367,35.7783015269919,1560,"110101"
"1020",1,1,0,1,0,1,0,-1.61221242273515,32.0694113958523,1549,"110101"
"1021",1,1,0,1,0,1,0,-1.55986697486538,59.8022257661063,3423,"110101"
"1022",1,1,0,1,0,1,0,0.479633721549048,35.1164773448883,3464,"110101"
"1023",1,1,0,1,0,1,0,-0.398422632616077,54.2464117963368,1646,"110101"
"1024",1,1,0,1,0,1,0,-1.24434815368465,78.3990936372005,2823,"110101"
"1025",1,1,0,1,0,1,0,-1.42252881383336,32.0011603117933,2022,"110101"
"1026",1,1,0,1,0,1,0,0.556226207010626,39.6056841023733,1255,"110101"
"1027",1,1,0,1,0,1,0,-1.45715013851793,63.0521894752588,1691,"110101"
"1028",1,1,0,1,0,1,1,-0.89125450993108,11.7958020495237,3414,"110101"
"1029",1,1,0,1,0,1,0,-1.21652504514441,29.6209925719965,1362,"110101"
"1030",1,1,0,1,0,1,0,-0.390459587549665,69.6346421997,2845,"110101"
"1031",1,1,0,1,0,1,0,-0.709043071465242,25.7062537725363,2333,"110101"
"1032",1,1,0,1,0,1,0,-0.826083242122339,51.2585374553987,2005,"110101"
"1033",1,1,0,1,0,1,0,-0.696524422612506,64.1912803989007,2937,"110101"
"1034",1,1,0,1,0,1,0,-1.56321340867201,29.0189595682882,1628,"110101"
"1035",1,1,0,1,0,1,0,-1.07695340666548,40.1920682647374,3122,"110101"
