"","species","treatment","outstrength_scaled","outstrength_raw","type","post.draw"
"78","ACAM","D",-0.023186235311602,-0.342624427408353,"net_facil",446
"79","ACAM","C",0.0400428968622727,3.10360136394423,"net_comp",446
"80","ACAM","D",0.253556993798254,3.74682731577555,"net_comp",446
"81","ACAM","C",0.27510274069337,19.6864170337408,"abs_value",2137
"82","ACAM","D",0.562490669976909,14.9691965825333,"abs_value",2137
"83","ACAM","C",0.249173802785079,17.830936119163,"net_value",2137
"84","ACAM","D",0.537339567661427,14.2998667341941,"net_value",2137
"85","ACAM","C",-0.0129644689541457,-0.9277404572889,"net_facil",2137
"86","ACAM","D",-0.0125755511577412,-0.334664924169603,"net_facil",2137
"87","ACAM","C",0.262138271739224,18.7586765764519,"net_comp",2137
"88","ACAM","D",0.549915118819168,14.6345316583637,"net_comp",2137
"89","ACAM","C",0.241802413735727,10.6099818954047,"abs_value",2252
"90","ACAM","D",0.305917056591678,4.86391406419414,"abs_value",2252
"91","ACAM","C",0.22187308243119,9.7355082246838,"net_value",2252
"92","ACAM","D",0.0525306200631049,0.835208159271774,"net_value",2252
"93","ACAM","C",-0.00996466565226858,-0.437236835360465,"net_facil",2252
"94","ACAM","D",-0.126693218264287,-2.01435295246118,"net_facil",2252
"95","ACAM","C",0.231837748083458,10.1727450600443,"net_comp",2252
"96","ACAM","D",0.179223838327391,2.84956111173296,"net_comp",2252
"97","ACAM","C",0.109449955457092,9.53482814545771,"abs_value",1850
"98","ACAM","D",0.555342231845431,7.79682190826482,"abs_value",1850
"99","ACAM","C",0.10149133557616,8.8415060465788,"net_value",1850
"100","ACAM","D",0.397310957170574,5.57811489496696,"net_value",1850
"101","ACAM","C",-0.00397930994046625,-0.346661049439455,"net_facil",1850
"102","ACAM","D",-0.0790156373374289,-1.10935350664893,"net_facil",1850
"103","ACAM","C",0.105470645516626,9.18816709601825,"net_comp",1850
"104","ACAM","D",0.476326594508002,6.68746840161589,"net_comp",1850
"105","ACAM","C",0.238796197624001,18.9437589925885,"abs_value",1720
"106","ACAM","D",0.710767503488412,4.96914421711783,"abs_value",1720
"107","ACAM","C",0.0824930324859988,6.54419183191161,"net_value",1720
"108","ACAM","D",-0.339424835168991,-2.37299953718785,"net_value",1720
"109","ACAM","C",-0.0781515825690011,-6.19978358033846,"net_facil",1720
"110","ACAM","D",-0.525096169328701,-3.67107187715284,"net_facil",1720
"111","ACAM","C",0.160644615055,12.7439754122501,"net_comp",1720
"112","ACAM","D",0.18567133415971,1.29807233996499,"net_comp",1720
"113","ACAM","C",0.28254282882434,22.0332484831798,"abs_value",1393
"114","ACAM","D",0.818930702708505,7.74533305119072,"abs_value",1393
"115","ACAM","C",-0.178169969831439,-13.8940465552477,"net_value",1393
"116","ACAM","D",-0.66249305206471,-6.26576743962603,"net_value",1393
"117","ACAM","C",-0.23035639932789,-17.9636475192137,"net_facil",1393
"118","ACAM","D",-0.740711877386607,-7.00555024540837,"net_facil",1393
"119","ACAM","C",0.0521864294964504,4.06960096396608,"net_comp",1393
"120","ACAM","D",0.0782188253218975,0.739782805782346,"net_comp",1393
"121","ACAM","C",0.191833347723696,11.1967680917948,"abs_value",1279
"122","ACAM","D",0.172477712205921,6.80272228577268,"abs_value",1279
"123","ACAM","C",-0.103809565575308,-6.05906973552289,"net_value",1279
"124","ACAM","D",0.155223606021295,6.12220019881976,"net_value",1279
"125","ACAM","C",-0.147821456649502,-8.62791891365882,"net_facil",1279
"126","ACAM","D",-0.00862705309231266,-0.340261043476462,"net_facil",1279
"127","ACAM","C",0.044011891074194,2.56884917813593,"net_comp",1279
"128","ACAM","D",0.163850659113608,6.46246124229622,"net_comp",1279
"129","ACAM","C",0.651947475262474,19.203567077506,"abs_value",163
"130","ACAM","D",0.443010252052921,4.11118945440784,"abs_value",163
"131","ACAM","C",-0.184727502682505,-5.44127728601978,"net_value",163
"132","ACAM","D",-0.116573629115822,-1.08181757072693,"net_value",163
"133","ACAM","C",-0.41833748897249,-12.3224221817629,"net_facil",163
"134","ACAM","D",-0.279791940584372,-2.59650351256739,"net_facil",163
"135","ACAM","C",0.233609986289985,6.8811448957431,"net_comp",163
"136","ACAM","D",0.16321831146855,1.51468594184045,"net_comp",163
"137","ACAM","C",0.159231832081429,11.6452154467928,"abs_value",2607
"138","ACAM","D",0.7100055861123,8.10590710149456,"abs_value",2607
"139","ACAM","C",0.13894588714857,10.1616289289657,"net_value",2607
"140","ACAM","D",0.154298777051742,1.76157987644032,"net_value",2607
"141","ACAM","C",-0.0101429724664296,-0.741793258913555,"net_facil",2607
"142","ACAM","D",-0.277853404530279,-3.17216361252712,"net_facil",2607
"143","ACAM","C",0.149088859615,10.9034221878792,"net_comp",2607
"144","ACAM","D",0.432152181582021,4.93374348896744,"net_comp",2607
"145","ACAM","C",0.130632678730626,7.80194580088338,"abs_value",1022
"146","ACAM","D",0.268470838532141,3.922262744655,"abs_value",1022
"147","ACAM","C",-0.103708788327114,-6.19393518885051,"net_value",1022
"148","ACAM","D",-0.128799999100843,-1.88172183149177,"net_value",1022
"149","ACAM","C",-0.11717073352887,-6.99794049486694,"net_facil",1022
"150","ACAM","D",-0.198635418816492,-2.90199228807339,"net_facil",1022
"151","ACAM","C",0.0134619452017562,0.804005306016436,"net_comp",1022
"152","ACAM","D",0.0698354197156492,1.02027045658161,"net_comp",1022
"153","ACAM","C",0.428592546042943,18.0934687381382,"abs_value",918
"154","ACAM","D",0.266928367123018,1.91480218027394,"abs_value",918
"155","ACAM","C",0.190191883591754,8.02914313789825,"net_value",918
"156","ACAM","D",-0.00687079468411501,-0.0492874278712189,"net_value",918
"157","ACAM","C",-0.119200331225594,-5.03216280012,"net_facil",918
"158","ACAM","D",-0.136899580903567,-0.982044804072579,"net_facil",918
"159","ACAM","C",0.309392214817348,13.0613059380183,"net_comp",918
"160","ACAM","D",0.130028786219452,0.932757376201361,"net_comp",918
"161","ACAM","C",0.121471902209488,7.87259868528515,"abs_value",1430
"162","ACAM","D",1.10275176594472,17.7283038692932,"abs_value",1430
"163","ACAM","C",0.0781069192639011,5.062112461598,"net_value",1430
"164","ACAM","D",0.0921608144749992,1.48161623885919,"net_value",1430
"165","ACAM","C",-0.0216824914727933,-1.40524311184358,"net_facil",1430
"166","ACAM","D",-0.505295475734859,-8.12334381521702,"net_facil",1430
"167","ACAM","C",0.0997894107366945,6.46735557344158,"net_comp",1430
"168","ACAM","D",0.597456290209858,9.60496005407621,"net_comp",1430
"169","ACAM","C",0.282780474493265,10.6370536522187,"abs_value",3154
"170","ACAM","D",0.420737254804966,7.31750831481154,"abs_value",3154
"171","ACAM","C",-0.15213223316488,-5.72259711108594,"net_value",3154
"172","ACAM","D",0.365367427068509,6.35451021986265,"net_value",3154
"173","ACAM","C",-0.217456353829073,-8.17982538165232,"net_facil",3154
"174","ACAM","D",-0.0276849138682286,-0.481499047474446,"net_facil",3154
"175","ACAM","C",0.0653241206641927,2.45722827056638,"net_comp",3154
"176","ACAM","D",0.393052340936737,6.8360092673371,"net_comp",3154
"177","ACAM","C",0.468876083818848,35.3490543750622,"abs_value",3429
"178","ACAM","D",0.851460683144802,9.31501270828049,"abs_value",3429
"179","ACAM","C",-0.0755154461953919,-5.6931878290242,"net_value",3429
"180","ACAM","D",-0.264904471006651,-2.89806512826105,"net_value",3429
"181","ACAM","C",-0.27219576500712,-20.5211211020432,"net_facil",3429
"182","ACAM","D",-0.558182577075727,-6.10653891827077,"net_facil",3429
"183","ACAM","C",0.196680318811728,14.827933273019,"net_comp",3429
"184","ACAM","D",0.293278106069075,3.20847379000972,"net_comp",3429
"185","ACAM","C",0.200724522123113,10.9062116854901,"abs_value",1146
"186","ACAM","D",0.706379139872193,6.56769948135586,"abs_value",1146
"187","ACAM","C",0.194555013075595,10.5709961823912,"net_value",1146
"188","ACAM","D",0.153853154629237,1.43048007341529,"net_value",1146
"189","ACAM","C",-0.0030847545237589,-0.167607751549425,"net_facil",1146
"190","ACAM","D",-0.276262992621478,-2.56860970397029,"net_facil",1146
"191","ACAM","C",0.197639767599354,10.7386039339407,"net_comp",1146
"192","ACAM","D",0.430116147250715,3.99908977738558,"net_comp",1146
"193","ACAM","C",0.603423514563821,19.9242648566602,"abs_value",396
"194","ACAM","D",0.829403373977941,10.7436386512223,"abs_value",396
"195","ACAM","C",0.0593900795491642,1.96098369757932,"net_value",396
"196","ACAM","D",-0.658775773264806,-8.53342183332479,"net_value",396
"197","ACAM","C",-0.272016717507328,-8.98164057954046,"net_facil",396
"198","ACAM","D",-0.744089573621373,-9.63853024227353,"net_facil",396
"199","ACAM","C",0.331406797056493,10.9426242771198,"net_comp",396
"200","ACAM","D",0.0853138003565676,1.10510840894874,"net_comp",396
"201","ACAM","C",0.110399620790371,8.99015816590532,"abs_value",3374
"202","ACAM","D",0.347236943793127,8.67304407717007,"abs_value",3374
"203","ACAM","C",-0.0430827217217135,-3.50834975449183,"net_value",3374
"204","ACAM","D",0.0818354630530631,2.04402956200909,"net_value",3374
"205","ACAM","C",-0.0767411712560423,-6.24925396019857,"net_facil",3374
"206","ACAM","D",-0.132700740370032,-3.31450725758049,"net_facil",3374
"207","ACAM","C",0.0336584495343288,2.74090420570674,"net_comp",3374
"208","ACAM","D",0.214536203423095,5.35853681958958,"net_comp",3374
"209","ACAM","C",0.249418672743379,11.1848463765413,"abs_value",137
"210","ACAM","D",0.354647510388002,10.0880658650133,"abs_value",137
"211","ACAM","C",0.0436012053040363,1.95523766442074,"net_value",137
"212","ACAM","D",0.140029668956465,3.98319030054191,"net_value",137
"213","ACAM","C",-0.102908733719671,-4.61480435606029,"net_facil",137
"214","ACAM","D",-0.107308920715768,-3.05243778223568,"net_facil",137
"215","ACAM","C",0.146509939023708,6.57004202048103,"net_comp",137
"216","ACAM","D",0.247338589672233,7.03562808277759,"net_comp",137
"217","ACAM","C",0.120597362198402,13.7445201020188,"abs_value",3029
"218","ACAM","D",0.220812473007252,5.44049086736755,"abs_value",3029
"219","ACAM","C",-0.03662506560912,-4.17417049034739,"net_value",3029
"220","ACAM","D",-0.0737052132883304,-1.81598681592307,"net_value",3029
"221","ACAM","C",-0.0786112139037612,-8.95934529618309,"net_facil",3029
"222","ACAM","D",-0.147258843147791,-3.62823884164531,"net_facil",3029
"223","ACAM","C",0.0419861482946412,4.7851748058357,"net_comp",3029
"224","ACAM","D",0.073553629859461,1.81225202572224,"net_comp",3029
"225","ACAM","C",0.298465756727776,13.2534470458483,"abs_value",3242
"226","ACAM","D",0.347246522172225,3.56231420858256,"abs_value",3242
"227","ACAM","C",-0.0129447399084029,-0.574814433586015,"net_value",3242
"228","ACAM","D",0.209387248349945,2.14805080041396,"net_value",3242
"229","ACAM","C",-0.155705248318089,-6.91413073971718,"net_facil",3242
"230","ACAM","D",-0.0689296369111403,-0.707131704084298,"net_facil",3242
"231","ACAM","C",0.142760508409686,6.33931630613116,"net_comp",3242
"232","ACAM","D",0.278316885261085,2.85518250449826,"net_comp",3242
"233","ACAM","C",0.122425435955068,15.4945244079097,"abs_value",87
"234","ACAM","D",0.207372345797867,5.20851680818139,"abs_value",87
"235","ACAM","C",0.104934155856874,13.2807763882047,"net_value",87
"236","ACAM","D",0.164530447951782,4.13246809895171,"net_value",87
"237","ACAM","C",-0.00874564004909719,-1.10687400985251,"net_facil",87
"238","ACAM","D",-0.0214209489230428,-0.538024354614842,"net_facil",87
"239","ACAM","C",0.113679795905971,14.3876503980572,"net_comp",87
"240","ACAM","D",0.185951396874825,4.67049245356655,"net_comp",87
"241","ACAM","C",0.169659618474592,8.04801261668277,"abs_value",2834
"242","ACAM","D",0.95688615711131,9.25836677435099,"abs_value",2834
"243","ACAM","C",-0.0962581202195185,-4.56612229209314,"net_value",2834
"244","ACAM","D",-0.730553622933102,-7.06848284843438,"net_value",2834
"245","ACAM","C",-0.132958869347055,-6.30706745438796,"net_facil",2834
"246","ACAM","D",-0.843719890022206,-8.16342481139268,"net_facil",2834
"247","ACAM","C",0.0367007491275367,1.74094516229481,"net_comp",2834
"248","ACAM","D",0.113166267089104,1.09494196295831,"net_comp",2834
"249","ACAM","C",0.447484710610933,14.3946878390727,"abs_value",3319
"250","ACAM","D",0.890730161105144,10.902042659323,"abs_value",3319
"251","ACAM","C",-0.00503819593362533,-0.162068683056476,"net_value",3319
"252","ACAM","D",-0.651091157057151,-7.96899429175967,"net_value",3319
"253","ACAM","C",-0.226261453272279,-7.2783782610646,"net_facil",3319
"254","ACAM","D",-0.770910659081147,-9.43551847554136,"net_facil",3319
"255","ACAM","C",0.221223257338654,7.11630957800812,"net_comp",3319
"256","ACAM","D",0.119819502023996,1.46652418378169,"net_comp",3319
"257","ACAM","C",0.287066172714596,13.3275007426353,"abs_value",821
"258","ACAM","D",0.336592517368941,6.31033716897333,"abs_value",821
"259","ACAM","C",-0.261096430256442,-12.1218144068886,"net_value",821
"260","ACAM","D",0.272856703576699,5.11543694388277,"net_value",821
"261","ACAM","C",-0.274081301485519,-12.724657574762,"net_facil",821
"262","ACAM","D",-0.0318679068961208,-0.597450112545279,"net_facil",821
"263","ACAM","C",0.0129848712290769,0.602843167873354,"net_comp",821
"264","ACAM","D",0.30472461047282,5.71288705642805,"net_comp",821
"265","ACAM","C",0.178010184801341,13.8989360777619,"abs_value",2318
"266","ACAM","D",0.382838164115442,7.58806008756854,"abs_value",2318
"267","ACAM","C",-0.0257145141745177,-2.00777494378306,"net_value",2318
"268","ACAM","D",-0.264172731786776,-5.23604684743689,"net_value",2318
"269","ACAM","C",-0.101862349487929,-7.95335551077247,"net_facil",2318
"270","ACAM","D",-0.323505447951109,-6.41205346750272,"net_facil",2318
"271","ACAM","C",0.0761478353134115,5.94558056698941,"net_comp",2318
"272","ACAM","D",0.0593327161643328,1.17600662006583,"net_comp",2318
"273","ACAM","C",0.111419859078091,6.64045235692654,"abs_value",658
"274","ACAM","D",0.320799728956045,4.5603051056895,"abs_value",658
"275","ACAM","C",0.0425479140252336,2.53579028288977,"net_value",658
"276","ACAM","D",-0.0510831026495129,-0.726168113000349,"net_value",658
"277","ACAM","C",-0.0344359725264286,-2.05233103701838,"net_facil",658
"278","ACAM","D",-0.185941415802779,-2.64323660934492,"net_facil",658
"279","ACAM","C",0.0769838865516622,4.58812131990816,"net_comp",658
"280","ACAM","D",0.134858313153266,1.91706849634458,"net_comp",658
"281","ACAM","C",0.149606501799333,7.64540759388592,"abs_value",1444
"282","ACAM","D",1.1268015046474,15.4228466836351,"abs_value",1444
"283","ACAM","C",0.00596601351823869,0.304883842005397,"net_value",1444
"284","ACAM","D",-0.440500211146182,-6.02924933326419,"net_value",1444
"285","ACAM","C",-0.0718202441405473,-3.67026187594026,"net_facil",1444
"286","ACAM","D",-0.783650857896793,-10.7260480084496,"net_facil",1444
"287","ACAM","C",0.077786257658786,3.97514571794566,"net_comp",1444
"288","ACAM","D",0.343150646750612,4.69679867518545,"net_comp",1444
"289","ACAM","C",0.150233553505981,12.4552669193318,"abs_value",1071
"290","ACAM","D",0.555006956880837,5.51452675250165,"abs_value",1071
"291","ACAM","C",-0.0216068071909456,-1.79133452253095,"net_value",1071
"292","ACAM","D",-0.22918857789526,-2.27720847189772,"net_value",1071
"293","ACAM","C",-0.0859201803484632,-7.12330072093135,"net_facil",1071
"294","ACAM","D",-0.392097767388049,-3.89586761219969,"net_facil",1071
"295","ACAM","C",0.0643133731575176,5.3319661984004,"net_comp",1071
"296","ACAM","D",0.162909189492789,1.61865914030196,"net_comp",1071
"297","ACAM","C",0.280295086921034,12.0025927723369,"abs_value",185
"298","ACAM","D",0.310255460377447,3.40688870769284,"abs_value",185
"299","ACAM","C",-0.261581113200784,-11.2012365723988,"net_value",185
"300","ACAM","D",0.183067911482918,2.0102530979255,"net_value",185
"301","ACAM","C",-0.270938100060909,-11.6019146723679,"net_facil",185
"302","ACAM","D",-0.0635937744472644,-0.698317804883669,"net_facil",185
"303","ACAM","C",0.00935698686012493,0.400678099969078,"net_comp",185
"304","ACAM","D",0.246661685930182,2.70857090280917,"net_comp",185
"305","ACAM","C",0.324067199876693,16.2915961849368,"abs_value",965
"306","ACAM","D",0.246774199314379,2.77463794887459,"abs_value",965
"307","ACAM","C",0.0454621511589244,2.28548587657612,"net_value",965
"308","ACAM","D",0.00127455533795801,0.0143306294518,"net_value",965
"309","ACAM","C",-0.139302524358884,-7.00305515418036,"net_facil",965
"310","ACAM","D",-0.12274982198821,-1.3801536597114,"net_facil",965
"311","ACAM","C",0.184764675517809,9.28854103075648,"net_comp",965
"312","ACAM","D",0.124024377326168,1.3944842891632,"net_comp",965
"313","ACAM","C",0.413504638058758,15.5982522348306,"abs_value",152
"314","ACAM","D",1.00403011449532,12.5272803111046,"abs_value",152
"315","ACAM","C",0.00865808966640965,0.326601092366097,"net_value",152
"316","ACAM","D",0.93357955058975,11.6482688657515,"net_value",152
"317","ACAM","C",-0.202423274196174,-7.63582557123225,"net_facil",152
"318","ACAM","D",-0.0352252819527862,-0.439505722676509,"net_facil",152
"319","ACAM","C",0.211081363862584,7.96242666359835,"net_comp",152
"320","ACAM","D",0.968804832542536,12.087774588428,"net_comp",152
"321","ACAM","C",0.289489070150813,10.3980769078968,"abs_value",2622
"322","ACAM","D",0.379526108006757,7.24833694019826,"abs_value",2622
"323","ACAM","C",0.0282170275872419,1.01351951841061,"net_value",2622
"324","ACAM","D",0.335510968295298,6.4077187156073,"net_value",2622
"325","ACAM","C",-0.130636021281785,-4.6922786947431,"net_facil",2622
"326","ACAM","D",-0.0220075698557296,-0.42030911229548,"net_facil",2622
"327","ACAM","C",0.158853048869027,5.70579821315372,"net_comp",2622
"328","ACAM","D",0.357518538151028,6.82802782790278,"net_comp",2622
"329","ACAM","C",0.175564195459063,9.54173369719237,"abs_value",2571
"330","ACAM","D",0.147652796685399,3.29861762777238,"abs_value",2571
"331","ACAM","C",0.00502131006730405,0.272903044655356,"net_value",2571
"332","ACAM","D",0.100717692009318,2.25007017644482,"net_value",2571
"333","ACAM","C",-0.0852714426958796,-4.63441532626851,"net_facil",2571
"334","ACAM","D",-0.0234675523380404,-0.524273725663782,"net_facil",2571
"335","ACAM","C",0.0902927527631836,4.90731837092386,"net_comp",2571
"336","ACAM","D",0.124185244347359,2.7743439021086,"net_comp",2571
"337","ACAM","C",0.261875803019645,17.6283305247475,"abs_value",2595
"338","ACAM","D",0.720713189672486,15.4309763919825,"abs_value",2595
"339","ACAM","C",0.18932049054739,12.7442251021045,"net_value",2595
"340","ACAM","D",-0.141460710259274,-3.02877332021064,"net_value",2595
"341","ACAM","C",-0.0362776562361276,-2.44205271132152,"net_facil",2595
"342","ACAM","D",-0.43108694996588,-9.22987485609656,"net_facil",2595
"343","ACAM","C",0.225598146783518,15.186277813426,"net_comp",2595
"344","ACAM","D",0.289626239706606,6.20110153588593,"net_comp",2595
"345","ACAM","C",0.0468614342832605,4.45173512459073,"abs_value",552
"346","ACAM","D",0.304226062317427,6.90438289149101,"abs_value",552
"347","ACAM","C",-0.018718543709772,-1.77822125567644,"net_value",552
"348","ACAM","D",0.297728084011167,6.75691186318638,"net_value",552
"349","ACAM","C",-0.0327899889965162,-3.11497819013359,"net_facil",552
"350","ACAM","D",-0.00324898915312992,-0.0737355141523161,"net_facil",552
"351","ACAM","C",0.0140714452867443,1.33675693445714,"net_comp",552
"352","ACAM","D",0.300977073164297,6.83064737733869,"net_comp",552
"353","ACAM","C",0.267501772134537,9.25643782103032,"abs_value",1949
"354","ACAM","D",0.34133702148062,4.72681397955012,"abs_value",1949
"355","ACAM","C",-0.0764903331984566,-2.64681615942832,"net_value",1949
"356","ACAM","D",0.0233447075772189,0.323276067875259,"net_value",1949
"357","ACAM","C",-0.171996052666497,-5.95162699022932,"net_facil",1949
"358","ACAM","D",-0.158996156951701,-2.20176895583743,"net_facil",1949
"359","ACAM","C",0.0955057194680403,3.304810830801,"net_comp",1949
"360","ACAM","D",0.18234086452892,2.52504502371269,"net_comp",1949
"361","ACAM","C",0.174989695993414,10.3610490440522,"abs_value",2535
"362","ACAM","D",0.357936471486823,5.2821354051252,"abs_value",2535
"363","ACAM","C",-0.00529032989034525,-0.313237686035785,"net_value",2535
"364","ACAM","D",0.0837197737164257,1.23546834727314,"net_value",2535
"365","ACAM","C",-0.0901400129418797,-5.33714336504401,"net_facil",2535
"366","ACAM","D",-0.137108348885198,-2.02333352892603,"net_facil",2535
"367","ACAM","C",0.0848496830515345,5.02390567900822,"net_comp",2535
"368","ACAM","D",0.220828122601624,3.25880187619917,"net_comp",2535
"369","ACAM","C",0.324726045230648,14.9060816413833,"abs_value",995
"370","ACAM","D",0.280571574281083,6.17966756746528,"abs_value",995
"371","ACAM","C",0.0760318142852091,3.49013098186451,"net_value",995
"372","ACAM","D",0.0559927262772563,1.2332554909603,"net_value",995
"373","ACAM","C",-0.124347115472719,-5.7079753297594,"net_facil",995
"374","ACAM","D",-0.112289424001913,-2.47320603825249,"net_facil",995
"375","ACAM","C",0.200378929757928,9.19810631162391,"net_comp",995
"376","ACAM","D",0.168282150279169,3.70646152921279,"net_comp",995
"377","ACAM","C",0.387100029912929,18.2264275963189,"abs_value",1656
"378","ACAM","D",0.710172369878834,5.57384326861484,"abs_value",1656
"379","ACAM","C",0.361973325216309,17.0433482150281,"net_value",1656
"380","ACAM","D",0.616414698972948,4.83797887142781,"net_value",1656
"381","ACAM","C",-0.01256335234831,-0.591539690645389,"net_facil",1656
"382","ACAM","D",-0.0468788354529428,-0.367932198593517,"net_facil",1656
"383","ACAM","C",0.374536677564619,17.6348879056735,"net_comp",1656
"384","ACAM","D",0.663293534425891,5.20591107002132,"net_comp",1656
"385","ACAM","C",0.471019408993251,14.0607203441983,"abs_value",1460
"386","ACAM","D",0.18231905543175,5.29341277754535,"abs_value",1460
"387","ACAM","C",-0.253599438745795,-7.57036911763729,"net_value",1460
"388","ACAM","D",-0.109465480324814,-3.17819753332597,"net_value",1460
"389","ACAM","C",-0.362309423869523,-10.8155447309178,"net_facil",1460
"390","ACAM","D",-0.145892267878282,-4.23580515543566,"net_facil",1460
"391","ACAM","C",0.108709985123728,3.24517561328051,"net_comp",1460
"392","ACAM","D",0.036426787553468,1.05760762210969,"net_comp",1460
"393","ACAM","C",0.180127035115842,13.9024685800313,"abs_value",2768
