"","species","treatment","instrength_scaled","instrength_raw","type","post.draw"
"7135","LENI","D",0.00219702255463413,0.736204927119283,"abs_value",3589
"7136","LENI","C",0.000593916342952172,0.195969102278391,"net_value",3589
"7137","LENI","D",-3.48993332290598e-05,-0.0116944912660172,"net_value",3589
"7138","LENI","C",-0.000950371107623335,-0.313585195966334,"net_facil",3589
"7139","LENI","D",-0.00111596094393159,-0.37394970919265,"net_facil",3589
"7140","LENI","C",0.00154428745057551,0.509554298244725,"net_comp",3589
"7141","LENI","D",0.00108106161070253,0.362255217926633,"net_comp",3589
"7142","LENI","C",0.0020507707950477,0.878744522464282,"abs_value",2843
"7143","LENI","D",0.00264599901522605,0.983243219266715,"abs_value",2843
"7144","LENI","C",-0.000318702132486704,-0.136562191102328,"net_value",2843
"7145","LENI","D",0.00135686537936568,0.504206039398353,"net_value",2843
"7146","LENI","C",-0.0011847364637672,-0.507653356783305,"net_facil",2843
"7147","LENI","D",-0.000644566817930182,-0.239518589934181,"net_facil",2843
"7148","LENI","C",0.000866034331280499,0.371091165680977,"net_comp",2843
"7149","LENI","D",0.00200143219729587,0.743724629332534,"net_comp",2843
"7150","LENI","C",0.00292354863639912,0.926787840025809,"abs_value",2
"7151","LENI","D",0.00178866934014478,0.666991235656117,"abs_value",2
"7152","LENI","C",0.00154259692626448,0.489015320464787,"net_value",2
"7153","LENI","D",0.00100010114029858,0.372935723991808,"net_value",2
"7154","LENI","C",-0.000690475855067321,-0.218886259780511,"net_facil",2
"7155","LENI","D",-0.0003942840999231,-0.147027755832155,"net_facil",2
"7156","LENI","C",0.0022330727813318,0.707901580245298,"net_comp",2
"7157","LENI","D",0.00139438524022168,0.519963479823962,"net_comp",2
"7158","LENI","C",0.00202000299725225,0.841712701426716,"abs_value",940
"7159","LENI","D",0.00332558093953394,1.24734376522817,"abs_value",940
"7160","LENI","C",-0.000181503955610515,-0.0756306723328506,"net_value",940
"7161","LENI","D",0.00103929435416699,0.38981379689069,"net_value",940
"7162","LENI","C",-0.00110075347643138,-0.458671686879783,"net_facil",940
"7163","LENI","D",-0.00114314329268347,-0.428764984168739,"net_facil",940
"7164","LENI","C",0.00091924952082087,0.383041014546932,"net_comp",940
"7165","LENI","D",0.00218243764685047,0.818578781059429,"net_comp",940
"7166","LENI","C",0.002979619379695,0.775875761777494,"abs_value",1275
"7167","LENI","D",0.00133576570093711,0.624361416684917,"abs_value",1275
"7168","LENI","C",0.0009417271404679,0.245220335012006,"net_value",1275
"7169","LENI","D",0.000722664580104421,0.337786694706613,"net_value",1275
"7170","LENI","C",-0.00101894611961355,-0.265327713382744,"net_facil",1275
"7171","LENI","D",-0.000306550560416342,-0.143287360989152,"net_facil",1275
"7172","LENI","C",0.00196067326008145,0.51054804839475,"net_comp",1275
"7173","LENI","D",0.00102921514052076,0.481074055695765,"net_comp",1275
"7174","LENI","C",0.00226185703262436,1.0897973977601,"abs_value",2689
"7175","LENI","D",0.00233592171831278,0.8424002893394,"abs_value",2689
"7176","LENI","C",-0.00124819041195195,-0.601397278092351,"net_value",2689
"7177","LENI","D",0.000296547113622155,0.106943384429211,"net_value",2689
"7178","LENI","C",-0.00175502372228815,-0.845597337926223,"net_facil",2689
"7179","LENI","D",-0.00101968730234531,-0.367728452455095,"net_facil",2689
"7180","LENI","C",0.000506833310336206,0.244200059833872,"net_comp",2689
"7181","LENI","D",0.00131623441596747,0.474671836884306,"net_comp",2689
"7182","LENI","C",0.00323623245272343,0.752582199572867,"abs_value",1261
"7183","LENI","D",0.00282647437640172,0.972213095073479,"abs_value",1261
"7184","LENI","C",0.00147362322593846,0.342689415831405,"net_value",1261
"7185","LENI","D",0.000471076024632835,0.162034470840045,"net_value",1261
"7186","LENI","C",-0.000881304613392488,-0.204946391870731,"net_facil",1261
"7187","LENI","D",-0.00117769917588444,-0.405089312116717,"net_facil",1261
"7188","LENI","C",0.00235492783933095,0.547635807702136,"net_comp",1261
"7189","LENI","D",0.00164877520051728,0.567123782956762,"net_comp",1261
"7190","LENI","C",0.00311301674342511,1.03749407531314,"abs_value",3111
"7191","LENI","D",0.00109986653125715,0.577108562215984,"abs_value",3111
"7192","LENI","C",0.00124361738734797,0.414467951081535,"net_value",3111
"7193","LENI","D",1.60260624984042e-05,0.00840900020465771,"net_value",3111
"7194","LENI","C",-0.00093469967803857,-0.3115130621158,"net_facil",3111
"7195","LENI","D",-0.000541920234379373,-0.284349781005663,"net_facil",3111
"7196","LENI","C",0.00217831706538654,0.725981013197335,"net_comp",3111
"7197","LENI","D",0.000557946296877777,0.292758781210321,"net_comp",3111
"7198","LENI","C",0.00269843467218049,0.944764697093204,"abs_value",151
"7199","LENI","D",0.00278245356041993,0.768805197784469,"abs_value",151
"7200","LENI","C",0.00160217589425752,0.560947144295733,"net_value",151
"7201","LENI","D",-0.000393131251735961,-0.108624041042578,"net_value",151
"7202","LENI","C",-0.000548129388961486,-0.191908776398736,"net_facil",151
"7203","LENI","D",-0.00158779240607794,-0.438714619413524,"net_facil",151
"7204","LENI","C",0.00215030528321901,0.752855920694468,"net_comp",151
"7205","LENI","D",0.00119466115434198,0.330090578370946,"net_comp",151
"7206","LENI","C",0.00212050317213263,0.904965629277881,"abs_value",104
"7207","LENI","D",0.00140045907564424,0.706718367858111,"abs_value",104
"7208","LENI","C",0.000456100271731164,0.194649588288939,"net_value",104
"7209","LENI","D",-0.000436370550447572,-0.220207136757486,"net_value",104
"7210","LENI","C",-0.000832201450200734,-0.355158020494471,"net_facil",104
"7211","LENI","D",-0.000918414813045906,-0.463462752307798,"net_facil",104
"7212","LENI","C",0.0012883017219319,0.54980760878341,"net_comp",104
"7213","LENI","D",0.000482044262598335,0.243255615550312,"net_comp",104
"7214","LENI","C",0.000888119260769739,0.631800179065072,"abs_value",1855
"7215","LENI","D",0.00112242340932667,0.814218436172836,"abs_value",1855
"7216","LENI","C",-1.30394443840046e-05,-0.00927614528884663,"net_value",1855
"7217","LENI","D",-0.000123244628982909,-0.089403025848653,"net_value",1855
"7218","LENI","C",-0.000450579352576872,-0.32053816217696,"net_facil",1855
"7219","LENI","D",-0.000622834019154792,-0.451810731010745,"net_facil",1855
"7220","LENI","C",0.000437539908192867,0.311262016888113,"net_comp",1855
"7221","LENI","D",0.000499589390171882,0.362407705162092,"net_comp",1855
"7222","LENI","C",0.00286532605374529,0.954501673882904,"abs_value",1222
"7223","LENI","D",0.00214300780362972,0.910683550388098,"abs_value",1222
"7224","LENI","C",0.00136390306931296,0.454345417678241,"net_value",1222
"7225","LENI","D",0.00113251395610836,0.481268350337297,"net_value",1222
"7226","LENI","C",-0.000750711492216164,-0.250078128102331,"net_facil",1222
"7227","LENI","D",-0.000505246923760682,-0.214707600025401,"net_facil",1222
"7228","LENI","C",0.00211461456152912,0.704423545780573,"net_comp",1222
"7229","LENI","D",0.00163776087986904,0.695975950362698,"net_comp",1222
"7230","LENI","C",0.00233779520671728,0.848574659588813,"abs_value",1466
"7231","LENI","D",0.00371570962468872,1.00831563133963,"abs_value",1466
"7232","LENI","C",0.00140883840034037,0.511381220454805,"net_value",1466
"7233","LENI","D",-0.00073550838188546,-0.199591645565834,"net_value",1466
"7234","LENI","C",-0.000464478403188455,-0.168596719567004,"net_facil",1466
"7235","LENI","D",-0.00222560900328709,-0.603953638452732,"net_facil",1466
"7236","LENI","C",0.00187331680352882,0.679977940021809,"net_comp",1466
"7237","LENI","D",0.00149010062140163,0.404361992886898,"net_comp",1466
"7238","LENI","C",0.00184501841177953,0.724287373296119,"abs_value",1671
"7239","LENI","D",0.00255334814914162,1.13237380300539,"abs_value",1671
"7240","LENI","C",0.000622236347880142,0.244267443131256,"net_value",1671
"7241","LENI","D",0.00159904093281921,0.709152045272987,"net_value",1671
"7242","LENI","C",-0.000611391031949695,-0.240009965082431,"net_facil",1671
"7243","LENI","D",-0.000477153608161201,-0.211610878866199,"net_facil",1671
"7244","LENI","C",0.00123362737982984,0.484277408213688,"net_comp",1671
"7245","LENI","D",0.00207619454098042,0.920762924139187,"net_comp",1671
"7246","LENI","C",0.00170039913658198,0.638704822356742,"abs_value",1585
"7247","LENI","D",0.00215280873652056,0.808608678141387,"abs_value",1585
"7248","LENI","C",0.000487860663139488,0.183250480126509,"net_value",1585
"7249","LENI","D",0.000296137995361248,0.111231317912395,"net_value",1585
"7250","LENI","C",-0.000606269236721247,-0.227727171115116,"net_facil",1585
"7251","LENI","D",-0.000928335370579654,-0.348688680114496,"net_facil",1585
"7252","LENI","C",0.00109412989986074,0.410977651241625,"net_comp",1585
"7253","LENI","D",0.0012244733659409,0.459919998026891,"net_comp",1585
"7254","LENI","C",0.00234597426722346,0.884558016273098,"abs_value",2141
"7255","LENI","D",0.00214514902862358,0.800894413842706,"abs_value",2141
"7256","LENI","C",0.000777330710408896,0.293095333906302,"net_value",2141
"7257","LENI","D",-0.000168311455853128,-0.0628393193106014,"net_value",2141
"7258","LENI","C",-0.000784321778407281,-0.295731341183398,"net_facil",2141
"7259","LENI","D",-0.00115673024223835,-0.431866866576654,"net_facil",2141
"7260","LENI","C",0.00156165248881618,0.5888266750897,"net_comp",2141
"7261","LENI","D",0.000988418786385224,0.369027547266052,"net_comp",2141
"7262","LENI","C",0.00339318692386692,0.875615556185571,"abs_value",3144
"7263","LENI","D",0.00143500067466109,0.601938719814768,"abs_value",3144
"7264","LENI","C",0.000315740499652901,0.081477177478575,"net_value",3144
"7265","LENI","D",0.000299933193805426,0.125812765037084,"net_value",3144
"7266","LENI","C",-0.00153872321210701,-0.397069189353498,"net_facil",3144
"7267","LENI","D",-0.000567533740427831,-0.238062977388842,"net_facil",3144
"7268","LENI","C",0.00185446371175991,0.478546366832073,"net_comp",3144
"7269","LENI","D",0.000867466934233257,0.363875742425926,"net_comp",3144
"7270","LENI","C",0.00190626376203785,0.853434588645471,"abs_value",3750
"7271","LENI","D",0.00158061349715863,0.769035017097346,"abs_value",3750
"7272","LENI","C",0.000835519491230143,0.37406220875803,"net_value",3750
"7273","LENI","D",0.000553531536861328,0.269316398777626,"net_value",3750
"7274","LENI","C",-0.000535372135403853,-0.23968618994372,"net_facil",3750
"7275","LENI","D",-0.000513540980148651,-0.24985930915986,"net_facil",3750
"7276","LENI","C",0.001370891626634,0.61374839870175,"net_comp",3750
"7277","LENI","D",0.00106707251700998,0.519175707937486,"net_comp",3750
"7278","LENI","C",0.00180988691348621,0.897960507872278,"abs_value",945
"7279","LENI","D",0.00123792485651225,0.638287459617306,"abs_value",945
"7280","LENI","C",0.000736915491058786,0.365614560600081,"net_value",945
"7281","LENI","D",-0.000509893908675335,-0.262906820176202,"net_value",945
"7282","LENI","C",-0.000536485711213712,-0.266172973636099,"net_facil",945
"7283","LENI","D",-0.000873909382593795,-0.450597139896754,"net_facil",945
"7284","LENI","C",0.0012734012022725,0.63178753423618,"net_comp",945
"7285","LENI","D",0.00036401547391846,0.187690319720552,"net_comp",945
"7286","LENI","C",0.00119930364498393,0.670911512589427,"abs_value",2123
"7287","LENI","D",0.000819570847724385,0.543902378433101,"abs_value",2123
"7288","LENI","C",0.000122478679815058,0.0685167235823565,"net_value",2123
"7289","LENI","D",-0.00027561373813044,-0.1829091018967,"net_value",2123
"7290","LENI","C",-0.000538412482584437,-0.301197394503535,"net_facil",2123
"7291","LENI","D",-0.000547592292927412,-0.3634057401649,"net_facil",2123
"7292","LENI","C",0.000660891162399494,0.369714118085892,"net_comp",2123
"7293","LENI","D",0.000271978554796972,0.1804966382682,"net_comp",2123
"7294","LENI","C",0.00225999801424209,0.667361245568783,"abs_value",837
"7295","LENI","D",0.00204439029021872,0.728242111734042,"abs_value",837
"7296","LENI","C",0.000554384553871228,0.163705792688349,"net_value",837
"7297","LENI","D",0.00101046969912147,0.359944278278073,"net_value",837
"7298","LENI","C",-0.000852806730185432,-0.251827726440217,"net_facil",837
"7299","LENI","D",-0.000516960295548629,-0.184148916727984,"net_facil",837
"7300","LENI","C",0.00140719128405666,0.415533519128566,"net_comp",837
"7301","LENI","D",0.00152742999467009,0.544093195006057,"net_comp",837
"7302","LENI","C",0.00250737700186839,0.651818659540694,"abs_value",675
"7303","LENI","D",0.00344527772713313,0.958599350142039,"abs_value",675
"7304","LENI","C",0.000775722613336119,0.201657139561932,"net_value",675
"7305","LENI","D",0.00158788403436855,0.441806067319051,"net_value",675
"7306","LENI","C",-0.000865827194266136,-0.225080759989381,"net_facil",675
"7307","LENI","D",-0.000928696846382292,-0.258396641411494,"net_facil",675
"7308","LENI","C",0.00164154980760226,0.426737899551313,"net_comp",675
"7309","LENI","D",0.00251658088075084,0.700202708730545,"net_comp",675
"7310","LENI","C",0.00268763883686307,0.702515040245464,"abs_value",2886
"7311","LENI","D",0.00184624300748689,0.552636471751578,"abs_value",2886
"7312","LENI","C",0.00160111790906735,0.418512114387746,"net_value",2886
"7313","LENI","D",0.000100337450894518,0.0300340391931248,"net_value",2886
"7314","LENI","C",-0.000543260463897857,-0.142001462928859,"net_facil",2886
"7315","LENI","D",-0.000872952778296185,-0.261301216279226,"net_facil",2886
"7316","LENI","C",0.00214437837296521,0.560513577316605,"net_comp",2886
"7317","LENI","D",0.000973290229190703,0.291335255472351,"net_comp",2886
"7318","LENI","C",0.00210870318529948,0.623939867960981,"abs_value",750
"7319","LENI","D",0.00254521491999963,0.984118885883622,"abs_value",750
"7320","LENI","C",0.000699919157600422,0.207097646468697,"net_value",750
"7321","LENI","D",0.00115571229604521,0.446861397931056,"net_value",750
"7322","LENI","C",-0.00070439201384953,-0.208421110746142,"net_facil",750
"7323","LENI","D",-0.00069475131197721,-0.268628743976283,"net_facil",750
"7324","LENI","C",0.00140431117144995,0.415518757214839,"net_comp",750
"7325","LENI","D",0.00185046360802242,0.715490141907339,"net_comp",750
"7326","LENI","C",0.00189881237690044,0.638287157625069,"abs_value",35
"7327","LENI","D",0.00418040987514092,0.949176337789467,"abs_value",35
"7328","LENI","C",0.000255181722505366,0.0857795210929146,"net_value",35
"7329","LENI","D",0.00202693050077024,0.460221491944018,"net_value",35
"7330","LENI","C",-0.000821815327197538,-0.276253818266077,"net_facil",35
"7331","LENI","D",-0.00107673968718534,-0.244477422922724,"net_facil",35
"7332","LENI","C",0.0010769970497029,0.362033339358992,"net_comp",35
"7333","LENI","D",0.00310367018795558,0.704698914866743,"net_comp",35
"7334","LENI","C",0.00312507589188681,0.89198073059984,"abs_value",275
"7335","LENI","D",0.00257413472042218,0.974628986102841,"abs_value",275
"7336","LENI","C",0.000713685008508067,0.203704901042523,"net_value",275
"7337","LENI","D",0.000795760044737104,0.301293789882169,"net_value",275
"7338","LENI","C",-0.00120569544168937,-0.344137914778658,"net_facil",275
"7339","LENI","D",-0.000889187337842536,-0.336667598110336,"net_facil",275
"7340","LENI","C",0.00191938045019744,0.547842815821182,"net_comp",275
"7341","LENI","D",0.00168494738257964,0.637961387992505,"net_comp",275
"7342","LENI","C",0.00207136706531699,0.822604498403067,"abs_value",749
"7343","LENI","D",0.00170951535510326,0.512177201743267,"abs_value",749
"7344","LENI","C",-8.63918902528087e-05,-0.0343089154681663,"net_value",749
"7345","LENI","D",-0.000419700087106429,-0.12574371768225,"net_value",749
"7346","LENI","C",-0.0010788794777849,-0.428456706935617,"net_facil",749
"7347","LENI","D",-0.00106460772110484,-0.318960459712759,"net_facil",749
"7348","LENI","C",0.000992487587532092,0.39414779146745,"net_comp",749
"7349","LENI","D",0.000644907633998414,0.193216742030508,"net_comp",749
"7350","LENI","C",0.00261569821533726,1.02155924589539,"abs_value",3001
"7351","LENI","D",0.00209195727367781,0.876306657501285,"abs_value",3001
"7352","LENI","C",0.00136583380714557,0.533425509817905,"net_value",3001
"7353","LENI","D",0.000369169565626697,0.15464261731158,"net_value",3001
"7354","LENI","C",-0.000624932204095843,-0.244066868038743,"net_facil",3001
"7355","LENI","D",-0.000861393854025554,-0.360832020094853,"net_facil",3001
"7356","LENI","C",0.00199076601124141,0.777492377856648,"net_comp",3001
"7357","LENI","D",0.00123056341965225,0.515474637406432,"net_comp",3001
"7358","LENI","C",0.00178226322751721,0.687647864576272,"abs_value",1396
"7359","LENI","D",0.00104078826960894,0.60312621830193,"abs_value",1396
"7360","LENI","C",0.00096285810710122,0.371498054280375,"net_value",1396
"7361","LENI","D",0.000259714001734827,0.150501622933589,"net_value",1396
"7362","LENI","C",-0.000409702560207996,-0.158074905147949,"net_facil",1396
"7363","LENI","D",-0.000390537133937055,-0.22631229768417,"net_facil",1396
"7364","LENI","C",0.00137256066730922,0.529572959428323,"net_comp",1396
"7365","LENI","D",0.000650251135671882,0.37681392061776,"net_comp",1396
"7366","LENI","C",0.00238978312372773,0.869297886614331,"abs_value",1182
"7367","LENI","D",0.00218913391632544,0.813744289023773,"abs_value",1182
"7368","LENI","C",0.00084864232219108,0.308698714057968,"net_value",1182
"7369","LENI","D",-0.000214020884412786,-0.0795557873933334,"net_value",1182
"7370","LENI","C",-0.000770570400768324,-0.280299586278181,"net_facil",1182
"7371","LENI","D",-0.00120157740036911,-0.446650038208553,"net_facil",1182
"7372","LENI","C",0.0016192127229594,0.58899830033615,"net_comp",1182
"7373","LENI","D",0.000987556515956326,0.36709425081522,"net_comp",1182
"7374","LENI","C",0.00266659796569241,0.644616241233259,"abs_value",1047
"7375","LENI","D",0.00382272600040317,1.12843330296041,"abs_value",1047
"7376","LENI","C",0.000371650571843724,0.0898418125853049,"net_value",1047
"7377","LENI","D",0.000759275861759344,0.224131200732892,"net_value",1047
"7378","LENI","C",-0.00114747369692434,-0.277387214323977,"net_facil",1047
"7379","LENI","D",-0.00153172506932191,-0.452151051113759,"net_facil",1047
"7380","LENI","C",0.00151912426876807,0.367229026909282,"net_comp",1047
"7381","LENI","D",0.00229100093108126,0.676282251846651,"net_comp",1047
"7382","LENI","C",0.00176097147378221,0.884038053687808,"abs_value",2246
"7383","LENI","D",0.00227183869878782,1.04956040815838,"abs_value",2246
"7384","LENI","C",0.00130975589312224,0.657520049473058,"net_value",2246
"7385","LENI","D",0.00107838366368698,0.498199453515137,"net_value",2246
"7386","LENI","C",-0.000225607790329985,-0.113259002107375,"net_facil",2246
"7387","LENI","D",-0.00059672751755042,-0.275680477321621,"net_facil",2246
"7388","LENI","C",0.00153536368345222,0.770779051580433,"net_comp",2246
"7389","LENI","D",0.0016751111812374,0.773879930836758,"net_comp",2246
"7390","LENI","C",0.0010800851198062,0.844931395154476,"abs_value",2349
"7391","LENI","D",0.00125145712235264,0.923368488235279,"abs_value",2349
"7392","LENI","C",0.00023993425343746,0.187696302619774,"net_value",2349
"7393","LENI","D",0.000196771749167586,0.145185024169839,"net_value",2349
"7394","LENI","C",-0.000420075433184372,-0.328617546267351,"net_facil",2349
"7395","LENI","D",-0.000527342686592527,-0.38909173203272,"net_facil",2349
"7396","LENI","C",0.000660009686621832,0.516313848887125,"net_comp",2349
"7397","LENI","D",0.000724114435760113,0.534276756202559,"net_comp",2349
"7398","LENI","C",0.00199154776921517,0.978687358940797,"abs_value",656
"7399","LENI","D",0.00118748901960832,0.566455878577464,"abs_value",656
"7400","LENI","C",-0.000121591989238005,-0.0597527936086599,"net_value",656
"7401","LENI","D",6.09879204715061e-05,0.0290924509640473,"net_value",656
"7402","LENI","C",-0.00105656987922659,-0.519220076274728,"net_facil",656
"7403","LENI","D",-0.000563250549568405,-0.268681713806708,"net_facil",656
"7404","LENI","C",0.000934977889988585,0.459467282666069,"net_comp",656
"7405","LENI","D",0.000624238470039911,0.297774164770756,"net_comp",656
"7406","LENI","C",0.00199088902198006,0.769071173878241,"abs_value",1777
"7407","LENI","D",0.00177361896734987,0.584283751002136,"abs_value",1777
"7408","LENI","C",0.000902547511554641,0.348649907919964,"net_value",1777
"7409","LENI","D",0.000389560922281052,0.128333154473604,"net_value",1777
"7410","LENI","C",-0.000544170755212708,-0.210210632979139,"net_facil",1777
"7411","LENI","D",-0.00069202902253441,-0.227975298264266,"net_facil",1777
"7412","LENI","C",0.00144671826676735,0.558860540899102,"net_comp",1777
"7413","LENI","D",0.00108158994481546,0.35630845273787,"net_comp",1777
"7414","LENI","C",0.00161249408075012,0.688226192911307,"abs_value",679
"7415","LENI","D",0.00253361509783061,0.709495671157875,"abs_value",679
"7416","LENI","C",-1.56096354166898e-05,-0.00666232520404932,"net_value",679
"7417","LENI","D",0.000829850814558252,0.232385558935156,"net_value",679
"7418","LENI","C",-0.000814051858083404,-0.347444259057678,"net_facil",679
"7419","LENI","D",-0.000851882141636179,-0.23855505611136,"net_facil",679
"7420","LENI","C",0.000798442222666714,0.340781933853629,"net_comp",679
"7421","LENI","D",0.00168173295619443,0.470940615046515,"net_comp",679
"7422","LENI","C",0.00255689732934047,0.704342620725948,"abs_value",1468
"7423","LENI","D",0.00354260610050277,1.05309776154048,"abs_value",1468
"7424","LENI","C",9.32037067904613e-05,0.0256746105324063,"net_value",1468
"7425","LENI","D",0.00129152518900913,0.383927043236795,"net_value",1468
"7426","LENI","C",-0.00123184681127501,-0.339334005096771,"net_facil",1468
"7427","LENI","D",-0.00112554045574682,-0.334585359151842,"net_facil",1468
"7428","LENI","C",0.00132505051806547,0.365008615629177,"net_comp",1468
"7429","LENI","D",0.00241706564475595,0.718512402388636,"net_comp",1468
"7430","LENI","C",0.00213546977516877,0.672199918548461,"abs_value",2918
"7431","LENI","D",0.00302817228953414,1.19215108552777,"abs_value",2918
"7432","LENI","C",-0.000669991454737488,-0.210898888169519,"net_value",2918
"7433","LENI","D",0.00221009562637962,0.870085202620351,"net_value",2918
"7434","LENI","C",-0.00140273061495313,-0.44154940335899,"net_facil",2918
"7435","LENI","D",-0.000409038331577259,-0.16103294145371,"net_facil",2918
"7436","LENI","C",0.000732739160215639,0.230650515189471,"net_comp",2918
"7437","LENI","D",0.00261913395795688,1.03111814407406,"net_comp",2918
"7438","LENI","C",0.00197985110468052,0.537584479654834,"abs_value",790
"7439","LENI","D",0.00184415826361438,0.677401735463651,"abs_value",790
"7440","LENI","C",-1.88692203446175e-05,-0.00512351660004782,"net_value",790
"7441","LENI","D",0.000843630093351795,0.309884732021766,"net_value",790
"7442","LENI","C",-0.000999360162512566,-0.271353998127441,"net_facil",790
"7443","LENI","D",-0.000500264085131293,-0.183758501720943,"net_facil",790
"7444","LENI","C",0.000980490942167949,0.266230481527393,"net_comp",790
"7445","LENI","D",0.00134389417848309,0.493643233742709,"net_comp",790
"7446","LENI","C",0.0029446759045373,0.646128007106568,"abs_value",2671
"7447","LENI","D",0.00339006130357561,1.08067574932572,"abs_value",2671
"7448","LENI","C",0.000872380787717697,0.191419931455806,"net_value",2671
"7449","LENI","D",-0.000578655518807565,-0.184462441941466,"net_value",2671
"7450","LENI","C",-0.0010361475584098,-0.227354037825381,"net_facil",2671
"7451","LENI","D",-0.00198435841119159,-0.632569095633593,"net_facil",2671
"7452","LENI","C",0.0019085283461275,0.418773969281187,"net_comp",2671
"7453","LENI","D",0.00140570289238402,0.448106653692127,"net_comp",2671
"7454","LENI","C",0.00202874269343834,0.654109848001436,"abs_value",2059
"7455","LENI","D",0.00277201270322474,0.726789706695044,"abs_value",2059
"7456","LENI","C",0.000314107121827962,0.101274825230222,"net_value",2059
"7457","LENI","D",-0.00163881818099467,-0.42967919436517,"net_value",2059
"7458","LENI","C",-0.000857317785805187,-0.276417511385607,"net_facil",2059
"7459","LENI","D",-0.00220541544210971,-0.578234450530107,"net_facil",2059
"7460","LENI","C",0.00117142490763315,0.377692336615829,"net_comp",2059
"7461","LENI","D",0.000566597261115033,0.148555256164937,"net_comp",2059
"7462","LENI","C",0.00222427548199466,0.564020793382626,"abs_value",2177
"7463","LENI","D",0.0017861836551694,0.762129522168878,"abs_value",2177
"7464","LENI","C",0.00142939475663448,0.362458864120088,"net_value",2177
"7465","LENI","D",-0.000198507213446818,-0.0846991334253088,"net_value",2177
"7466","LENI","C",-0.000397440362680089,-0.100780964631269,"net_facil",2177
"7467","LENI","D",-0.000992345434308109,-0.423414327797094,"net_facil",2177
"7468","LENI","C",0.00182683511931457,0.463239828751357,"net_comp",2177
"7469","LENI","D",0.000793838220861291,0.338715194371785,"net_comp",2177
"7470","LENI","C",0.00138342692724351,0.658489898991685,"abs_value",2996
"7471","LENI","D",0.00152691381859742,0.615644129268037,"abs_value",2996
"7472","LENI","C",0.000165367100838709,0.07871219172002,"net_value",2996
"7473","LENI","D",-5.8970832281197e-05,-0.023776749054061,"net_value",2996
"7474","LENI","C",-0.000609029913202399,-0.289888853635832,"net_facil",2996
"7475","LENI","D",-0.000792942325439311,-0.319710439161049,"net_facil",2996
"7476","LENI","C",0.000774397014041108,0.368601045355852,"net_comp",2996
"7477","LENI","D",0.000733971493158114,0.295933690106988,"net_comp",2996
"7478","LENI","C",0.00286698656391774,0.863253434686073,"abs_value",877
"7479","LENI","D",0.00248173152889005,0.975791702490965,"abs_value",877
"7480","LENI","C",-0.0011612020228659,-0.349639460198099,"net_value",877
"7481","LENI","D",0.000278108317811753,0.10934937391709,"net_value",877
"7482","LENI","C",-0.00201409429339182,-0.606446447442086,"net_facil",877
"7483","LENI","D",-0.00110181160553915,-0.433221164286937,"net_facil",877
"7484","LENI","C",0.000852892270525923,0.256806987243987,"net_comp",877
"7485","LENI","D",0.0013799199233509,0.542570538204027,"net_comp",877
"7486","LENI","C",0.00238022493152931,0.811987696148577,"abs_value",1012
"7487","LENI","D",0.00202741023354205,0.721749403819223,"abs_value",1012
"7488","LENI","C",0.00158992047411471,0.542383976293526,"net_value",1012
"7489","LENI","D",0.00016635922658486,0.0592231757643239,"net_value",1012
"7490","LENI","C",-0.000395152228707303,-0.134801859927525,"net_facil",1012
"7491","LENI","D",-0.000930525503478595,-0.33126311402745,"net_facil",1012
"7492","LENI","C",0.00198507270282201,0.677185836221051,"net_comp",1012
"7493","LENI","D",0.00109688473006345,0.390486289791773,"net_comp",1012
"7494","LENI","C",0.00148122637421008,0.507985738907108,"abs_value",3441
"7495","LENI","D",0.001921863201742,0.798670561987187,"abs_value",3441
"7496","LENI","C",0.00100740552333928,0.345489148763985,"net_value",3441
"7497","LENI","D",0.00074025999232292,0.307630565770386,"net_value",3441
"7498","LENI","C",-0.000236910425435402,-0.0812482950715614,"net_facil",3441
"7499","LENI","D",-0.000590801604709541,-0.245519998108401,"net_facil",3441
"7500","LENI","C",0.00124431594877468,0.426737443835546,"net_comp",3441
"7501","LENI","D",0.00133106159703246,0.553150563878786,"net_comp",3441
"7502","LENI","C",0.00247926630007607,1.01828997165592,"abs_value",914
"7503","LENI","D",0.00155783416642917,0.865412173922768,"abs_value",914
"7504","LENI","C",0.000908266961591775,0.373045500818899,"net_value",914
"7505","LENI","D",0.000626016093332899,0.347766122939566,"net_value",914
"7506","LENI","C",-0.000785499669242145,-0.322622235418509,"net_facil",914
"7507","LENI","D",-0.000465909036548135,-0.258823025491601,"net_facil",914
"7508","LENI","C",0.00169376663083392,0.695667736237407,"net_comp",914
"7509","LENI","D",0.00109192512988103,0.606589148431167,"net_comp",914
"7510","LENI","C",0.00157765746339613,0.938769117009828,"abs_value",2142
"7511","LENI","D",0.00182328092287705,1.22084929008033,"abs_value",2142
"7512","LENI","C",0.000941693489174796,0.560345186352127,"net_value",2142
"7513","LENI","D",0.000680009951584253,0.455327347652602,"net_value",2142
"7514","LENI","C",-0.000317981987110666,-0.189211965328851,"net_facil",2142
"7515","LENI","D",-0.0005716354856464,-0.382760971213866,"net_facil",2142
"7516","LENI","C",0.00125967547628546,0.749557151680978,"net_comp",2142
"7517","LENI","D",0.00125164543723065,0.838088318866468,"net_comp",2142
"7518","LENI","C",0.0022504185326467,0.728480521677937,"abs_value",3292
"7519","LENI","D",0.00200294752620854,0.729142403249815,"abs_value",3292
"7520","LENI","C",0.000816863424595592,0.264425965684333,"net_value",3292
