"","species","treatment","outstrength","type","post.draw"
"3003","AMME","C",0.113834353738496,"net_value",1005
"3004","AMME","D",0.0472233941990564,"net_value",1005
"3005","AMME","C",-0.139762715133749,"net_facil",1005
"3006","AMME","D",-0.0156421906074207,"net_facil",1005
"3007","AMME","C",0.253597068872245,"net_comp",1005
"3008","AMME","D",0.062865584806477,"net_comp",1005
"3009","AMME","C",0.334776533686432,"abs_value",2103
"3010","AMME","D",0.0806662151357365,"abs_value",2103
"3011","AMME","C",0.0761629068989519,"net_value",2103
"3012","AMME","D",-0.0527057520353535,"net_value",2103
"3013","AMME","C",-0.12930681339374,"net_facil",2103
"3014","AMME","D",-0.066685983585545,"net_facil",2103
"3015","AMME","C",0.205469720292692,"net_comp",2103
"3016","AMME","D",0.0139802315501915,"net_comp",2103
"3017","AMME","C",0.210736491413917,"abs_value",1073
"3018","AMME","D",0.0295722565400167,"abs_value",1073
"3019","AMME","C",0.0794425682861489,"net_value",1073
"3020","AMME","D",-0.0260990088065361,"net_value",1073
"3021","AMME","C",-0.0656469615638841,"net_facil",1073
"3022","AMME","D",-0.0278356326732764,"net_facil",1073
"3023","AMME","C",0.145089529850033,"net_comp",1073
"3024","AMME","D",0.00173662386674033,"net_comp",1073
"3025","AMME","C",0.486944208248668,"abs_value",2227
"3026","AMME","D",0.0249314880999083,"abs_value",2227
"3027","AMME","C",0.218892053875704,"net_value",2227
"3028","AMME","D",0.0181796504526843,"net_value",2227
"3029","AMME","C",-0.134026077186482,"net_facil",2227
"3030","AMME","D",-0.00337591882361199,"net_facil",2227
"3031","AMME","C",0.352918131062186,"net_comp",2227
"3032","AMME","D",0.0215555692762963,"net_comp",2227
"3033","AMME","C",0.484628126529104,"abs_value",22
"3034","AMME","D",0.0748367881381162,"abs_value",22
"3035","AMME","C",-0.0171668443327665,"net_value",22
"3036","AMME","D",-0.0696889237489099,"net_value",22
"3037","AMME","C",-0.250897485430935,"net_facil",22
"3038","AMME","D",-0.072262855943513,"net_facil",22
"3039","AMME","C",0.233730641098169,"net_comp",22
"3040","AMME","D",0.00257393219460317,"net_comp",22
"3041","AMME","C",0.21824431864395,"abs_value",1250
"3042","AMME","D",0.0397827227421536,"abs_value",1250
"3043","AMME","C",-0.0793405134507063,"net_value",1250
"3044","AMME","D",0.0365013115098329,"net_value",1250
"3045","AMME","C",-0.148792416047328,"net_facil",1250
"3046","AMME","D",-0.00164070561616035,"net_facil",1250
"3047","AMME","C",0.0694519025966218,"net_comp",1250
"3048","AMME","D",0.0381420171259933,"net_comp",1250
"3049","AMME","C",0.176568456957316,"abs_value",1056
"3050","AMME","D",0.0759425335812709,"abs_value",1056
"3051","AMME","C",-0.0981709278432479,"net_value",1056
"3052","AMME","D",0.0645826175153327,"net_value",1056
"3053","AMME","C",-0.137369692400282,"net_facil",1056
"3054","AMME","D",-0.00567995803296907,"net_facil",1056
"3055","AMME","C",0.0391987645570342,"net_comp",1056
"3056","AMME","D",0.0702625755483018,"net_comp",1056
"3057","AMME","C",0.112952279860823,"abs_value",1796
"3058","AMME","D",0.0667001951550594,"abs_value",1796
"3059","AMME","C",0.00106559795677776,"net_value",1796
"3060","AMME","D",-0.0128477553383185,"net_value",1796
"3061","AMME","C",-0.0559433409520227,"net_facil",1796
"3062","AMME","D",-0.039773975246689,"net_facil",1796
"3063","AMME","C",0.0570089389088005,"net_comp",1796
"3064","AMME","D",0.0269262199083705,"net_comp",1796
"3065","AMME","C",0.113165181015656,"abs_value",533
"3066","AMME","D",0.0427728756874771,"abs_value",533
"3067","AMME","C",0.0376751419364386,"net_value",533
"3068","AMME","D",-0.0250390216035874,"net_value",533
"3069","AMME","C",-0.0377450195396088,"net_facil",533
"3070","AMME","D",-0.0339059486455322,"net_facil",533
"3071","AMME","C",0.0754201614760474,"net_comp",533
"3072","AMME","D",0.00886692704194482,"net_comp",533
"3073","AMME","C",0.351884654843527,"abs_value",3044
"3074","AMME","D",0.0504483759991396,"abs_value",3044
"3075","AMME","C",-0.0313356710522772,"net_value",3044
"3076","AMME","D",-0.0287950743869014,"net_value",3044
"3077","AMME","C",-0.191610162947902,"net_facil",3044
"3078","AMME","D",-0.0396217251930205,"net_facil",3044
"3079","AMME","C",0.160274491895625,"net_comp",3044
"3080","AMME","D",0.0108266508061191,"net_comp",3044
"3081","AMME","C",0.14809432836856,"abs_value",3314
"3082","AMME","D",0.0752661512332828,"abs_value",3314
"3083","AMME","C",-0.00769422261838566,"net_value",3314
"3084","AMME","D",-0.0546730817205241,"net_value",3314
"3085","AMME","C",-0.0778942754934731,"net_facil",3314
"3086","AMME","D",-0.0649696164769035,"net_facil",3314
"3087","AMME","C",0.0702000528750874,"net_comp",3314
"3088","AMME","D",0.0102965347563794,"net_comp",3314
"3089","AMME","C",0.611848010501368,"abs_value",2392
"3090","AMME","D",0.0426342327662235,"abs_value",2392
"3091","AMME","C",-0.128634507295615,"net_value",2392
"3092","AMME","D",-0.0176442052813322,"net_value",2392
"3093","AMME","C",-0.370241258898491,"net_facil",2392
"3094","AMME","D",-0.0301392190237778,"net_facil",2392
"3095","AMME","C",0.241606751602876,"net_comp",2392
"3096","AMME","D",0.0124950137424456,"net_comp",2392
"3097","AMME","C",0.319381373169666,"abs_value",2367
"3098","AMME","D",0.0494805874730786,"abs_value",2367
"3099","AMME","C",-0.269138078553872,"net_value",2367
"3100","AMME","D",0.0198000713434889,"net_value",2367
"3101","AMME","C",-0.294259725861769,"net_facil",2367
"3102","AMME","D",-0.0148402580647949,"net_facil",2367
"3103","AMME","C",0.0251216473078971,"net_comp",2367
"3104","AMME","D",0.0346403294082838,"net_comp",2367
"3105","AMME","C",0.664216351198781,"abs_value",1062
"3106","AMME","D",0.255478551385004,"abs_value",1062
"3107","AMME","C",0.347784780915135,"net_value",1062
"3108","AMME","D",0.0941535777768456,"net_value",1062
"3109","AMME","C",-0.158215785141823,"net_facil",1062
"3110","AMME","D",-0.0806624868040793,"net_facil",1062
"3111","AMME","C",0.506000566056958,"net_comp",1062
"3112","AMME","D",0.174816064580925,"net_comp",1062
"3113","AMME","C",1.23648788870482,"abs_value",3430
"3114","AMME","D",0.161167111535175,"abs_value",3430
"3115","AMME","C",0.541849198554464,"net_value",3430
"3116","AMME","D",0.0665161054249948,"net_value",3430
"3117","AMME","C",-0.34731934507518,"net_facil",3430
"3118","AMME","D",-0.04732550305509,"net_facil",3430
"3119","AMME","C",0.889168543629644,"net_comp",3430
"3120","AMME","D",0.113841608480085,"net_comp",3430
"3121","AMME","C",0.145384396021141,"abs_value",986
"3122","AMME","D",0.0378932754567229,"abs_value",986
"3123","AMME","C",-0.0847401163921267,"net_value",986
"3124","AMME","D",-0.000682812602183977,"net_value",986
"3125","AMME","C",-0.115062256206634,"net_facil",986
"3126","AMME","D",-0.0192880440294534,"net_facil",986
"3127","AMME","C",0.030322139814507,"net_comp",986
"3128","AMME","D",0.0186052314272695,"net_comp",986
"3129","AMME","C",0.239299732590846,"abs_value",2551
"3130","AMME","D",0.0655284909486802,"abs_value",2551
"3131","AMME","C",0.0281472872057149,"net_value",2551
"3132","AMME","D",0.0594281053805222,"net_value",2551
"3133","AMME","C",-0.105576222692566,"net_facil",2551
"3134","AMME","D",-0.00305019278407901,"net_facil",2551
"3135","AMME","C",0.133723509898281,"net_comp",2551
"3136","AMME","D",0.0624782981646012,"net_comp",2551
"3137","AMME","C",0.269731205311188,"abs_value",1696
"3138","AMME","D",0.0410473167946597,"abs_value",1696
"3139","AMME","C",-0.0133237915981449,"net_value",1696
"3140","AMME","D",-0.00567779666065091,"net_value",1696
"3141","AMME","C",-0.141527498454667,"net_facil",1696
"3142","AMME","D",-0.0233625567276553,"net_facil",1696
"3143","AMME","C",0.128203706856522,"net_comp",1696
"3144","AMME","D",0.0176847600670044,"net_comp",1696
"3145","AMME","C",0.31570301683502,"abs_value",1773
"3146","AMME","D",0.130247369628761,"abs_value",1773
"3147","AMME","C",0.0183739403409828,"net_value",1773
"3148","AMME","D",-0.124632333598678,"net_value",1773
"3149","AMME","C",-0.148664538247019,"net_facil",1773
"3150","AMME","D",-0.12743985161372,"net_facil",1773
"3151","AMME","C",0.167038478588001,"net_comp",1773
"3152","AMME","D",0.00280751801504137,"net_comp",1773
"3153","AMME","C",0.204972007315414,"abs_value",2852
"3154","AMME","D",0.138839471262651,"abs_value",2852
"3155","AMME","C",-0.130863541893758,"net_value",2852
"3156","AMME","D",0.0255151327875569,"net_value",2852
"3157","AMME","C",-0.167917774604586,"net_facil",2852
"3158","AMME","D",-0.0566621692375471,"net_facil",2852
"3159","AMME","C",0.0370542327108278,"net_comp",2852
"3160","AMME","D",0.082177302025104,"net_comp",2852
"3161","AMME","C",0.20407813953925,"abs_value",1925
"3162","AMME","D",0.0464433501836047,"abs_value",1925
"3163","AMME","C",0.109913530488159,"net_value",1925
"3164","AMME","D",0.0386738940817791,"net_value",1925
"3165","AMME","C",-0.0470823045255455,"net_facil",1925
"3166","AMME","D",-0.0038847280509128,"net_facil",1925
"3167","AMME","C",0.156995835013704,"net_comp",1925
"3168","AMME","D",0.0425586221326919,"net_comp",1925
"3169","AMME","C",0.370705510486715,"abs_value",1772
"3170","AMME","D",0.183788460760749,"abs_value",1772
"3171","AMME","C",-0.0197666907245437,"net_value",1772
"3172","AMME","D",0.0716436404415429,"net_value",1772
"3173","AMME","C",-0.195236100605629,"net_facil",1772
"3174","AMME","D",-0.056072410159603,"net_facil",1772
"3175","AMME","C",0.175469409881086,"net_comp",1772
"3176","AMME","D",0.127716050601146,"net_comp",1772
"3177","AMME","C",0.961370037141148,"abs_value",66
"3178","AMME","D",0.0517584763902242,"abs_value",66
"3179","AMME","C",-0.666126387756439,"net_value",66
"3180","AMME","D",-0.047496801118846,"net_value",66
"3181","AMME","C",-0.813748212448794,"net_facil",66
"3182","AMME","D",-0.0496276387545351,"net_facil",66
"3183","AMME","C",0.147621824692354,"net_comp",66
"3184","AMME","D",0.00213083763568908,"net_comp",66
"3185","AMME","C",0.253783807598027,"abs_value",2321
"3186","AMME","D",0.0989343743112829,"abs_value",2321
"3187","AMME","C",0.10312799375025,"net_value",2321
"3188","AMME","D",0.0411175419490062,"net_value",2321
"3189","AMME","C",-0.0753279069238886,"net_facil",2321
"3190","AMME","D",-0.0289084161811383,"net_facil",2321
"3191","AMME","C",0.178455900674139,"net_comp",2321
"3192","AMME","D",0.0700259581301446,"net_comp",2321
"3193","AMME","C",0.345359189946871,"abs_value",442
"3194","AMME","D",0.109025811591696,"abs_value",442
"3195","AMME","C",-0.178906875859578,"net_value",442
"3196","AMME","D",0.0240711439082092,"net_value",442
"3197","AMME","C",-0.262133032903225,"net_facil",442
"3198","AMME","D",-0.0424773338417432,"net_facil",442
"3199","AMME","C",0.0832261570436466,"net_comp",442
"3200","AMME","D",0.0665484777499524,"net_comp",442
"3201","ANAR","C",0.00582138737422777,"abs_value",3620
"3202","ANAR","D",0.00594745949311531,"abs_value",3620
"3203","ANAR","C",0.00268752710302196,"net_value",3620
"3204","ANAR","D",0.00594745949311531,"net_value",3620
"3205","ANAR","C",-0.0015669301356029,"net_facil",3620
"3206","ANAR","C",0.00425445723862486,"net_comp",3620
"3207","ANAR","D",0.00594745949311531,"net_comp",3620
"3208","ANAR","C",0.00555479831156696,"abs_value",418
"3209","ANAR","D",0.0111478397345696,"abs_value",418
"3210","ANAR","C",0.00442205991514225,"net_value",418
"3211","ANAR","D",0.000537630877241777,"net_value",418
"3212","ANAR","C",-0.000566369198212356,"net_facil",418
"3213","ANAR","D",-0.00530510442866393,"net_facil",418
"3214","ANAR","C",0.00498842911335461,"net_comp",418
"3215","ANAR","D",0.00584273530590571,"net_comp",418
"3216","ANAR","C",0.00792099672797964,"abs_value",3093
"3217","ANAR","D",0.0117171134466259,"abs_value",3093
"3218","ANAR","C",0.00542086541627466,"net_value",3093
"3219","ANAR","D",0.00794379305419812,"net_value",3093
"3220","ANAR","C",-0.00125006565585249,"net_facil",3093
"3221","ANAR","D",-0.0018866601962139,"net_facil",3093
"3222","ANAR","C",0.00667093107212715,"net_comp",3093
"3223","ANAR","D",0.00983045325041202,"net_comp",3093
"3224","ANAR","C",0.0076122585563072,"abs_value",1968
"3225","ANAR","D",0.00625594631352477,"abs_value",1968
"3226","ANAR","C",0.00393004062847706,"net_value",1968
"3227","ANAR","D",0.00625594631352477,"net_value",1968
"3228","ANAR","C",-0.00184110896391507,"net_facil",1968
"3229","ANAR","C",0.00577114959239213,"net_comp",1968
"3230","ANAR","D",0.00625594631352477,"net_comp",1968
"3231","ANAR","C",0.00612083605237657,"abs_value",2163
"3232","ANAR","D",0.00709281448771775,"abs_value",2163
"3233","ANAR","C",0.00423407976035012,"net_value",2163
"3234","ANAR","D",0.00362554367798524,"net_value",2163
"3235","ANAR","C",-0.000943378146013227,"net_facil",2163
"3236","ANAR","D",-0.00173363540486625,"net_facil",2163
"3237","ANAR","C",0.00517745790636334,"net_comp",2163
"3238","ANAR","D",0.0053591790828515,"net_comp",2163
"3239","ANAR","C",0.00654615341390204,"abs_value",2887
"3240","ANAR","D",0.0051810452046268,"abs_value",2887
"3241","ANAR","C",0.00266729071702737,"net_value",2887
"3242","ANAR","D",0.00444700737897111,"net_value",2887
"3243","ANAR","C",-0.00193943134843734,"net_facil",2887
"3244","ANAR","D",-0.000367018912827845,"net_facil",2887
"3245","ANAR","C",0.0046067220654647,"net_comp",2887
"3246","ANAR","D",0.00481402629179896,"net_comp",2887
"3247","ANAR","C",0.00565208985502796,"abs_value",286
"3248","ANAR","D",0.0102856402895271,"abs_value",286
"3249","ANAR","C",0.0041513077345943,"net_value",286
"3250","ANAR","D",0.00124146964407671,"net_value",286
"3251","ANAR","C",-0.000750391060216834,"net_facil",286
"3252","ANAR","D",-0.00452208532272522,"net_facil",286
"3253","ANAR","C",0.00490169879481113,"net_comp",286
"3254","ANAR","D",0.00576355496680193,"net_comp",286
"3255","ANAR","C",0.00465735850842005,"abs_value",882
"3256","ANAR","D",0.00715560428471613,"abs_value",882
"3257","ANAR","C",0.00344559761935125,"net_value",882
"3258","ANAR","D",0.00715560428471613,"net_value",882
"3259","ANAR","C",-0.000605880444534398,"net_facil",882
"3260","ANAR","C",0.00405147806388565,"net_comp",882
"3261","ANAR","D",0.00715560428471613,"net_comp",882
"3262","ANAR","C",0.00773614138793767,"abs_value",898
"3263","ANAR","D",0.01024249933107,"abs_value",898
"3264","ANAR","C",0.00469669958301239,"net_value",898
"3265","ANAR","D",0.00613348597074125,"net_value",898
"3266","ANAR","C",-0.00151972090246264,"net_facil",898
"3267","ANAR","D",-0.0020545066801644,"net_facil",898
"3268","ANAR","C",0.00621642048547503,"net_comp",898
"3269","ANAR","D",0.00818799265090565,"net_comp",898
"3270","ANAR","C",0.00373260100733379,"abs_value",469
"3271","ANAR","D",0.00974886387231944,"abs_value",469
"3272","ANAR","C",0.00186136465265628,"net_value",469
"3273","ANAR","D",0.00459339377757032,"net_value",469
"3274","ANAR","C",-0.000935618177338755,"net_facil",469
"3275","ANAR","D",-0.00257773504737456,"net_facil",469
"3276","ANAR","C",0.00279698282999504,"net_comp",469
"3277","ANAR","D",0.00717112882494488,"net_comp",469
"3278","ANAR","C",0.00684426476506884,"abs_value",2106
"3279","ANAR","D",0.00885555736199949,"abs_value",2106
"3280","ANAR","C",0.00357703468458805,"net_value",2106
"3281","ANAR","D",0.00781165805313321,"net_value",2106
"3282","ANAR","C",-0.00163361504024039,"net_facil",2106
"3283","ANAR","D",-0.000521949654433144,"net_facil",2106
"3284","ANAR","C",0.00521064972482844,"net_comp",2106
"3285","ANAR","D",0.00833360770756635,"net_comp",2106
"3286","ANAR","C",0.0077788885488195,"abs_value",1355
"3287","ANAR","D",0.0127794620799263,"abs_value",1355
"3288","ANAR","C",0.00390774077064094,"net_value",1355
"3289","ANAR","D",0.00897888493927533,"net_value",1355
"3290","ANAR","C",-0.00193557388908928,"net_facil",1355
"3291","ANAR","D",-0.00190028857032547,"net_facil",1355
"3292","ANAR","C",0.00584331465973022,"net_comp",1355
"3293","ANAR","D",0.0108791735096008,"net_comp",1355
"3294","ANAR","C",0.00507767800591395,"abs_value",2507
"3295","ANAR","D",0.00845251930071558,"abs_value",2507
"3296","ANAR","C",0.00318373189244202,"net_value",2507
"3297","ANAR","D",0.00836004943425457,"net_value",2507
"3298","ANAR","C",-0.000946973056735964,"net_facil",2507
"3299","ANAR","D",-4.62349332305045e-05,"net_facil",2507
"3300","ANAR","C",0.00413070494917798,"net_comp",2507
"3301","ANAR","D",0.00840628436748507,"net_comp",2507
"3302","ANAR","C",0.00433211385236627,"abs_value",1031
"3303","ANAR","D",0.0119369728669717,"abs_value",1031
"3304","ANAR","C",0.000820426094444317,"net_value",1031
"3305","ANAR","D",0.00917762908062241,"net_value",1031
"3306","ANAR","C",-0.00175584387896098,"net_facil",1031
"3307","ANAR","D",-0.00137967189317466,"net_facil",1031
"3308","ANAR","C",0.00257626997340529,"net_comp",1031
"3309","ANAR","D",0.0105573009737971,"net_comp",1031
"3310","ANAR","C",0.00528872210073871,"abs_value",2924
"3311","ANAR","D",0.00645032910422964,"abs_value",2924
"3312","ANAR","C",0.0033196648577313,"net_value",2924
"3313","ANAR","D",0.00136631817988339,"net_value",2924
"3314","ANAR","C",-0.000984528621503706,"net_facil",2924
"3315","ANAR","D",-0.00254200546217313,"net_facil",2924
"3316","ANAR","C",0.004304193479235,"net_comp",2924
"3317","ANAR","D",0.00390832364205652,"net_comp",2924
"3318","ANAR","C",0.00452489525485167,"abs_value",2521
"3319","ANAR","D",0.00508997151721637,"abs_value",2521
"3320","ANAR","C",0.00241016326533124,"net_value",2521
"3321","ANAR","D",0.0039746419223983,"net_value",2521
"3322","ANAR","C",-0.00105736599476021,"net_facil",2521
"3323","ANAR","D",-0.000557664797409038,"net_facil",2521
"3324","ANAR","C",0.00346752926009146,"net_comp",2521
"3325","ANAR","D",0.00453230671980734,"net_comp",2521
"3326","ANAR","C",0.00652218307426658,"abs_value",2649
"3327","ANAR","D",0.0122097779536417,"abs_value",2649
"3328","ANAR","C",0.00129555985725282,"net_value",2649
"3329","ANAR","D",0.00491036921271601,"net_value",2649
"3330","ANAR","C",-0.00261331160850688,"net_facil",2649
"3331","ANAR","D",-0.00364970437046287,"net_facil",2649
"3332","ANAR","C",0.0039088714657597,"net_comp",2649
"3333","ANAR","D",0.00856007358317888,"net_comp",2649
"3334","ANAR","C",0.00447226130697204,"abs_value",2064
"3335","ANAR","D",0.00459807760105826,"abs_value",2064
"3336","ANAR","C",0.00376879332350508,"net_value",2064
"3337","ANAR","D",0.00459807760105826,"net_value",2064
"3338","ANAR","C",-0.000351733991733477,"net_facil",2064
"3339","ANAR","C",0.00412052731523856,"net_comp",2064
"3340","ANAR","D",0.00459807760105826,"net_comp",2064
"3341","ANAR","C",0.00665930706724534,"abs_value",339
"3342","ANAR","D",0.00789730724064982,"abs_value",339
"3343","ANAR","C",0.00446396110395623,"net_value",339
"3344","ANAR","D",0.00636973961546185,"net_value",339
"3345","ANAR","C",-0.00109767298164455,"net_facil",339
"3346","ANAR","D",-0.000763783812593986,"net_facil",339
"3347","ANAR","C",0.00556163408560078,"net_comp",339
"3348","ANAR","D",0.00713352342805583,"net_comp",339
"3349","ANAR","C",0.00628896630560787,"abs_value",2316
"3350","ANAR","D",0.00822563481103477,"abs_value",2316
"3351","ANAR","C",0.004249638695207,"net_value",2316
"3352","ANAR","D",0.00763642602768419,"net_value",2316
"3353","ANAR","C",-0.00101966380520043,"net_facil",2316
"3354","ANAR","D",-0.000294604391675287,"net_facil",2316
"3355","ANAR","C",0.00526930250040744,"net_comp",2316
"3356","ANAR","D",0.00793103041935948,"net_comp",2316
"3357","ANAR","C",0.00561340967993624,"abs_value",2778
"3358","ANAR","D",0.00865715304223946,"abs_value",2778
"3359","ANAR","C",0.00377747310715742,"net_value",2778
"3360","ANAR","D",0.00685112298105921,"net_value",2778
"3361","ANAR","C",-0.00091796828638941,"net_facil",2778
"3362","ANAR","D",-0.000903015030590128,"net_facil",2778
"3363","ANAR","C",0.00469544139354683,"net_comp",2778
"3364","ANAR","D",0.00775413801164934,"net_comp",2778
"3365","ANAR","C",0.00375771732069594,"abs_value",574
"3366","ANAR","D",0.00676171927218562,"abs_value",574
"3367","ANAR","C",0.000792653039084686,"net_value",574
"3368","ANAR","D",0.00618791881386828,"net_value",574
"3369","ANAR","C",-0.00148253214080563,"net_facil",574
"3370","ANAR","D",-0.000286900229158671,"net_facil",574
"3371","ANAR","C",0.00227518517989031,"net_comp",574
"3372","ANAR","D",0.00647481904302695,"net_comp",574
"3373","ANAR","C",0.00360740981116554,"abs_value",2285
"3374","ANAR","D",0.0058899370648556,"abs_value",2285
"3375","ANAR","C",0.00106934220879979,"net_value",2285
"3376","ANAR","D",0.00210950875325093,"net_value",2285
"3377","ANAR","C",-0.00126903380118288,"net_facil",2285
"3378","ANAR","D",-0.00189021415580233,"net_facil",2285
"3379","ANAR","C",0.00233837600998267,"net_comp",2285
"3380","ANAR","D",0.00399972290905327,"net_comp",2285
"3381","ANAR","C",0.00392072879634695,"abs_value",509
"3382","ANAR","D",0.00446825590233842,"abs_value",509
"3383","ANAR","C",0.0020565870545409,"net_value",509
"3384","ANAR","D",0.00435998470776198,"net_value",509
"3385","ANAR","C",-0.000932070870903026,"net_facil",509
"3386","ANAR","D",-5.41355972882197e-05,"net_facil",509
"3387","ANAR","C",0.00298865792544393,"net_comp",509
"3388","ANAR","D",0.0044141203050502,"net_comp",509
"3389","ANAR","C",0.0071108673180269,"abs_value",3403
"3390","ANAR","D",0.0108618478474063,"abs_value",3403
"3391","ANAR","C",0.000926118113353594,"net_value",3403
"3392","ANAR","D",0.00482192273291395,"net_value",3403
"3393","ANAR","C",-0.00309237460233665,"net_facil",3403
"3394","ANAR","D",-0.00301996255724616,"net_facil",3403
"3395","ANAR","C",0.00401849271569025,"net_comp",3403
"3396","ANAR","D",0.00784188529016011,"net_comp",3403
"3397","ANAR","C",0.00824310100983172,"abs_value",1127
"3398","ANAR","D",0.019555344521387,"abs_value",1127
"3399","ANAR","C",0.0030075522887126,"net_value",1127
"3400","ANAR","D",0.00279743886122595,"net_value",1127
"3401","ANAR","C",-0.00261777436055956,"net_facil",1127
"3402","ANAR","D",-0.0083789528300805,"net_facil",1127
"3403","ANAR","C",0.00562532664927216,"net_comp",1127
"3404","ANAR","D",0.0111763916913065,"net_comp",1127
"3405","ANAR","C",0.00478879046380245,"abs_value",1198
"3406","ANAR","D",0.0110643708639858,"abs_value",1198
"3407","ANAR","C",0.00452049986679478,"net_value",1198
"3408","ANAR","D",0.00890361039592457,"net_value",1198
"3409","ANAR","C",-0.000134145298503833,"net_facil",1198
"3410","ANAR","D",-0.0010803802340306,"net_facil",1198
"3411","ANAR","C",0.00465464516529862,"net_comp",1198
"3412","ANAR","D",0.00998399062995517,"net_comp",1198
"3413","ANAR","C",0.00557498112091255,"abs_value",2925
"3414","ANAR","D",0.00683248771995209,"abs_value",2925
"3415","ANAR","C",0.0039907476275947,"net_value",2925
"3416","ANAR","D",0.00340306918987183,"net_value",2925
"3417","ANAR","C",-0.000792116746658926,"net_facil",2925
"3418","ANAR","D",-0.00171470926504013,"net_facil",2925
"3419","ANAR","C",0.00478286437425363,"net_comp",2925
"3420","ANAR","D",0.00511777845491196,"net_comp",2925
"3421","ANAR","C",0.00880017387260482,"abs_value",1165
"3422","ANAR","D",0.00744965187525891,"abs_value",1165
"3423","ANAR","C",0.00602850281674649,"net_value",1165
"3424","ANAR","D",0.00742932488902733,"net_value",1165
"3425","ANAR","C",-0.00138583552792917,"net_facil",1165
"3426","ANAR","D",-1.0163493115791e-05,"net_facil",1165
"3427","ANAR","C",0.00741433834467566,"net_comp",1165
"3428","ANAR","D",0.00743948838214312,"net_comp",1165
"3429","ANAR","C",0.00585542589927872,"abs_value",1915
"3430","ANAR","D",0.0121834769675348,"abs_value",1915
"3431","ANAR","C",0.00254120781250013,"net_value",1915
"3432","ANAR","D",0.0121834769675348,"net_value",1915
"3433","ANAR","C",-0.0016571090433893,"net_facil",1915
"3434","ANAR","C",0.00419831685588942,"net_comp",1915
"3435","ANAR","D",0.0121834769675348,"net_comp",1915
"3436","ANAR","C",0.00552792734367955,"abs_value",1049
"3437","ANAR","D",0.0113286244920756,"abs_value",1049
"3438","ANAR","C",0.00207320279853303,"net_value",1049
"3439","ANAR","D",0.0113286244920756,"net_value",1049
"3440","ANAR","C",-0.00172736227257326,"net_facil",1049
"3441","ANAR","C",0.00380056507110629,"net_comp",1049
"3442","ANAR","D",0.0113286244920756,"net_comp",1049
"3443","ANAR","C",0.00620816811746228,"abs_value",3534
"3444","ANAR","D",0.00884059139218952,"abs_value",3534
"3445","ANAR","C",0.00402600145072701,"net_value",3534
"3446","ANAR","D",0.00884059139218952,"net_value",3534
"3447","ANAR","C",-0.00109108333336763,"net_facil",3534
"3448","ANAR","C",0.00511708478409465,"net_comp",3534
"3449","ANAR","D",0.00884059139218952,"net_comp",3534
"3450","ANAR","C",0.00452514251958067,"abs_value",678
"3451","ANAR","D",0.00825461493048075,"abs_value",678
"3452","ANAR","C",0.000520579396983981,"net_value",678
"3453","ANAR","D",0.00588916874337138,"net_value",678
"3454","ANAR","C",-0.00200228156129835,"net_facil",678
"3455","ANAR","D",-0.00118272309355469,"net_facil",678
"3456","ANAR","C",0.00252286095828233,"net_comp",678
"3457","ANAR","D",0.00707189183692607,"net_comp",678
"3458","ANAR","C",0.00586534118077138,"abs_value",695
"3459","ANAR","D",0.00693258924768026,"abs_value",695
"3460","ANAR","C",0.00432516727608346,"net_value",695
"3461","ANAR","D",0.00624422412318918,"net_value",695
"3462","ANAR","C",-0.000770086952343958,"net_facil",695
"3463","ANAR","D",-0.000344182562245541,"net_facil",695
"3464","ANAR","C",0.00509525422842742,"net_comp",695
"3465","ANAR","D",0.00658840668543472,"net_comp",695
"3466","ANAR","C",0.00542016847486688,"abs_value",2087
"3467","ANAR","D",0.0106558951934635,"abs_value",2087
"3468","ANAR","C",0.00237151813987953,"net_value",2087
"3469","ANAR","D",0.00964421454326583,"net_value",2087
"3470","ANAR","C",-0.00152432516749367,"net_facil",2087
"3471","ANAR","D",-0.00050584032509886,"net_facil",2087
"3472","ANAR","C",0.0038958433073732,"net_comp",2087
"3473","ANAR","D",0.0101500548683647,"net_comp",2087
"3474","ANAR","C",0.00752039745656955,"abs_value",2372
"3475","ANAR","D",0.0106959272365643,"abs_value",2372
"3476","ANAR","C",0.00352454196340904,"net_value",2372
"3477","ANAR","D",0.00892759403344789,"net_value",2372
"3478","ANAR","C",-0.00199792774658026,"net_facil",2372
"3479","ANAR","D",-0.000884166601558185,"net_facil",2372
"3480","ANAR","C",0.00552246970998929,"net_comp",2372
"3481","ANAR","D",0.00981176063500608,"net_comp",2372
"3482","ANAR","C",0.00739512994767892,"abs_value",615
"3483","ANAR","D",0.0107278804145359,"abs_value",615
"3484","ANAR","C",0.00394820999323337,"net_value",615
"3485","ANAR","D",0.00449600084980973,"net_value",615
"3486","ANAR","C",-0.00172345997722278,"net_facil",615
"3487","ANAR","D",-0.00311593978236307,"net_facil",615
"3488","ANAR","C",0.00567166997045614,"net_comp",615
"3489","ANAR","D",0.0076119406321728,"net_comp",615
"3490","ANAR","C",0.00560033488124067,"abs_value",138
"3491","ANAR","D",0.00800750700308144,"abs_value",138
"3492","ANAR","C",0.00265305581663028,"net_value",138
"3493","ANAR","D",0.00216047976638486,"net_value",138
"3494","ANAR","C",-0.0014736395323052,"net_facil",138
"3495","ANAR","D",-0.00292351361834829,"net_facil",138
"3496","ANAR","C",0.00412669534893547,"net_comp",138
"3497","ANAR","D",0.00508399338473315,"net_comp",138
