"","unique.ID","treatment","block","plot","sub","bkgrd","dens","phyto","phyto.seed.out","Nbrhood.size","phyto.n.indiv","ACAM","BRNI","ANAR","BRHO","AMME","PLNO","MICA","TACA","CESO","CLPU","LOMU","TWIL","PLER","LENI","AVBA","GITR","MAEL","THIR","combos","weeds","trt"
"3446",791,"D",1,33,15,"PLER","H","PLER",69.5838217033067,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,"PLER_PLER_D",9,0
"3447",803,"D",1,34,2,"LOMU","L","PLER",158,"10",2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,"PLER_LOMU_D",17,0
"3448",883,"D",1,37,7,"PLER","L","PLER",62.9853558521311,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,"PLER_PLER_D",23,0
"3449",1328,"D",3,12,11,"BRHO","H","PLER",31.192747660103,"10",3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_D",0,0
"3450",958,"D",1,40,7,"AVBA","H","PLER",158,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AVBA_D",6,0
"3451",1013,"D",1,42,12,"AVBA","L","PLER",492,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AVBA_D",0,0
"3452",1043,"D",3,1,1,"MICA","L","PLER",37.7912135112786,"10",2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,"PLER_MICA_D",0,0
"3453",1081,"D",3,2,14,"CLPU","L","PLER",67.1843795756065,"10",2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"PLER_CLPU_D",1,0
"3454",1103,"D",3,3,11,"MAEL","L","PLER",44.9895398943793,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"PLER_MAEL_D",0,0
"3455",1131,"D",3,4,14,"TACA","L","PLER",74.3827059587072,"10",1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"PLER_TACA_D",0,0
"3456",1165,"D",3,5,23,"TWIL","L","PLER",43.1899582986042,"10",1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"PLER_TWIL_D",2,0
"3457",1171,"D",3,6,4,"LENI","L","PLER",62.385495320206,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,"PLER_LENI_D",0,0
"3458",1202,"D",3,7,10,"PLER","L","PLER",22.7947002131522,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,"PLER_PLER_D",30,0
"3459",1253,"D",3,9,11,"CESO","H","PLER",0.599860531925058,"10",1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,"PLER_CESO_D",7,0
"3460",1274,"D",3,10,7,"TACA","H","PLER",131.369456491588,"10",2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,"PLER_TACA_D",2,0
"3461",1302,"D",3,11,10,"PLER","H","PLER",10.197629042726,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,"PLER_PLER_D",0,0
"3462",1794,"D",3,32,1,"BRHO","L","PLER",157.76331989629,"10",3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_D",4,0
"3463",1344,"D",3,13,2,"THIR","L","PLER",366.51478500621,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"PLER_THIR_D",15,0
"3464",1388,"D",3,14,21,"LENI","H","PLER",2.99930265962529,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,"PLER_LENI_D",13,0
"3465",11783,"D",3,15,11,"ANAR","H","PLER",5.99860531925058,"10",2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ANAR_D",6,0
"3466",1403,"D",3,15,11,"ANAR","H","PLER",34.7919108516534,"10",1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ANAR_D",5,0
"3467",1437,"D",3,16,20,"GITR","L","PLER",7.79818691502575,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,"PLER_GITR_D",0,0
"3468",1467,"D",3,17,25,"PLNO","L","PLER",49.7884241497798,"10",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_PLNO_D",5,0
"3469",1469,"D",3,19,1,"ANAR","L","PLER",253.741005004299,"10",2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ANAR_D",1,0
"3470",11794,"D",3,20,5,"AVBA","H","PLER",12.5970711704262,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"PLER_AVBA_D",7,0
"3471",1498,"D",3,20,5,"AVBA","H","PLER",34.1920503197283,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"PLER_AVBA_D",4,0
"3472",1519,"D",3,21,1,"THIR","H","PLER",85.1801955333582,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"PLER_THIR_D",2,0
"3473",2120,"D",4,2,11,"BRHO","H","PLER",36.5914924474285,"10",2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_D",3,0
"3474",1569,"D",3,23,1,"AMME","L","PLER",543.473641924102,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AMME_D",10,0
"3475",1598,"D",3,24,5,"MICA","H","PLER",33.5921897878032,"10",2,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,"PLER_MICA_D",1,0
"3476",1627,"D",3,25,9,"ACAM","H","PLER",527.877268094051,"10",2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ACAM_D",1,0
"3477",1655,"D",3,26,12,"CLPU","H","PLER",463.092330646145,"10",3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,"PLER_CLPU_D",1,0
"3478",1744,"D",3,30,1,"LOMU","H","PLER",304.729150217929,"10",3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"PLER_LOMU_D",0,0
"3479",1769,"D",3,31,1,"BRNI","L","PLER",9.59776851080093,"10",1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRNI_D",0,0
"3480",11665,"D",4,3,11,"BRHO","L","PLER",15.5963738300515,"10",1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_D",1,0
"3481",1819,"D",3,33,1,"GITR","H","PLER",23.3945607450773,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,"PLER_GITR_D",4,0
"3482",1844,"D",3,34,1,"BRNI","H","PLER",10.197629042726,"10",1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRNI_D",3,0
"3483",1869,"D",3,35,1,"MAEL","H","PLER",133.169038087363,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_MAEL_D",9,0
"3484",1894,"D",3,36,1,"CESO","L","PLER",241.143933833873,"10",2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"PLER_CESO_D",7,0
"3485",11529,"D",3,36,1,"CESO","L","PLER",268.737518302426,"10",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"PLER_CESO_D",3,0
"3486",1919,"D",3,37,1,"TWIL","H","PLER",254.94072606815,"10",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"PLER_TWIL_D",4,0
"3487",1944,"D",3,38,1,"PLNO","H","PLER",498.484102029723,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_PLNO_D",24,0
"3488",1969,"D",3,39,1,"AMME","H","PLER",70,"10",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AMME_D",7,0
"3489",11561,"D",3,39,1,"AMME","H","PLER",70.7835427671568,"10",1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AMME_D",5,0
"3490",1994,"D",3,40,1,"ACAM","L","PLER",328,"10",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ACAM_D",0,0
"3491",11705,"D",3,40,1,"ACAM","L","PLER",556,"10",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ACAM_D",4,0
"3492",2019,"D",3,41,1,"AVBA","L","PLER",314,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AVBA_D",1,0
"3493",2044,"D",3,42,1,"LOMU","L","PLER",14.3966527662014,"10",1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,"PLER_LOMU_D",5,0
"3494",2095,"D",4,1,11,"THIR","H","PLER",25.1941423408524,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"PLER_THIR_D",3,0
"3495",2145,"D",4,3,11,"BRHO","L","PLER",49.7884241497798,"10",2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_D",0,0
"3496",3410,"C",5,13,8,"BRHO","H","PLER",68.9839611713817,"10",2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_C",0,1
"3497",4110,"C",5,41,8,"BRHO","L","PLER",167.361088407091,"10",2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_C",4,1
"3498",2195,"D",4,5,11,"CESO","L","PLER",85.7800560652833,"10",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"PLER_CESO_D",8,0
"3499",2220,"D",4,6,11,"GITR","L","PLER",38.9909345751288,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,"PLER_GITR_D",0,0
"3500",2245,"D",4,7,11,"MICA","L","PLER",29.3931660643278,"10",2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,"PLER_MICA_D",2,0
"3501",2270,"D",4,8,11,"ANAR","L","PLER",305.928871281779,"10",2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ANAR_D",5,0
"3502",2295,"D",4,9,11,"BRNI","H","PLER",77.3820086183325,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRNI_D",7,0
"3503",2320,"D",4,10,11,"MICA","H","PLER",19.7953975535269,"10",2,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,"PLER_MICA_D",1,0
"3504",2345,"D",4,11,11,"THIR","L","PLER",391.708927347063,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_THIR_D",7,0
"3505",2370,"D",4,12,11,"TACA","L","PLER",146.965830321639,"10",3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,"PLER_TACA_D",9,0
"3506",2395,"D",4,13,11,"TWIL","H","PLER",76.7821480864074,"10",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"PLER_TWIL_D",4,0
"3507",2420,"D",4,14,11,"LOMU","L","PLER",6.59846585117563,"10",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"PLER_LOMU_D",11,0
"3508",2445,"D",4,15,11,"LENI","L","PLER",50.3882846817049,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,"PLER_LENI_D",2,0
"3509",2470,"D",4,16,11,"MAEL","H","PLER",245.942818089274,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"PLER_MAEL_D",10,0
"3510",2495,"D",4,17,11,"CESO","H","PLER",26.3938634047025,"10",2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"PLER_CESO_D",0,0
"3511",2520,"D",4,18,11,"ANAR","H","PLER",67.1843795756065,"10",2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ANAR_D",8,0
"3512",11666,"D",4,19,11,"BRNI","L","PLER",8.99790797887587,"10",1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRNI_D",0,0
"3513",2545,"D",4,19,11,"BRNI","L","PLER",37.1913529793536,"10",2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRNI_D",0,0
"3514",2570,"D",4,20,11,"ACAM","L","PLER",352.118132240009,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ACAM_D",2,0
"3515",2595,"D",4,21,11,"PLER","H","PLER",24.5942818089274,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,"PLER_PLER_D",0,0
"3516",2620,"D",4,22,11,"AMME","L","PLER",54.5873084051803,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AMME_D",5,0
"3517",2645,"D",4,23,11,"AMME","H","PLER",32.3924687239531,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AMME_D",6,0
"3518",2670,"D",4,24,11,"CLPU","H","PLER",11.9972106385012,"10",1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"PLER_CLPU_D",2,0
"3519",2695,"D",4,25,11,"TACA","H","PLER",93.578242980309,"10",3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"PLER_TACA_D",0,0
"3520",2720,"D",4,26,11,"PLNO","H","PLER",149.365272449339,"10",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_PLNO_D",0,0
"3521",2770,"D",4,28,11,"MAEL","L","PLER",7.79818691502575,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_MAEL_D",0,0
"3522",4180,"D",6,1,12,"MICA","H","PLER",61.0058160967784,"10",1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"PLER_MICA_D",5,0
"3523",4205,"D",6,2,12,"PLNO","H","PLER",113.613584746606,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_PLNO_D",5,0
"3524",2845,"D",4,31,11,"ACAM","H","PLER",6.59846585117563,"10",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ACAM_D",0,0
"3525",2870,"D",4,32,11,"GITR","H","PLER",3.59916319155035,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,"PLER_GITR_D",0,0
"3526",2920,"D",4,34,11,"LENI","H","PLER",37.7912135112786,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,"PLER_LENI_D",4,0
"3527",2945,"D",4,35,11,"AVBA","H","PLER",242,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AVBA_D",0,0
"3528",2970,"D",4,36,11,"AVBA","L","PLER",29.9930265962529,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AVBA_D",1,0
"3529",2995,"D",4,37,11,"LOMU","H","PLER",15.5963738300515,"10",1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"PLER_LOMU_D",0,0
"3530",11667,"D",4,39,24,"PLNO","L","PLER",9.59776851080093,"10",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_PLNO_D",1,0
"3531",3021,"D",4,39,11,"PLNO","L","PLER",40.7905161709039,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_PLNO_D",4,0
"3532",3046,"D",4,40,11,"PLER","L","PLER",18.5956764896768,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,"PLER_PLER_D",0,0
"3533",3096,"D",4,42,11,"TWIL","L","PLER",7.19832638310069,"10",1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"PLER_TWIL_D",1,0
"3534",3134,"C",5,1,8,"LOMU","H","PLER",20.395258085452,"10",1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,"PLER_LOMU_C",1,1
"3535",11530,"C",5,1,8,"LOMU","H","PLER",48.5887030859297,"10",2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,"PLER_LOMU_C",1,1
"3536",3160,"C",5,3,8,"THIR","H","PLER",438.498048837217,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"PLER_THIR_C",0,1
"3537",3210,"C",5,5,8,"LENI","L","PLER",51.588005745555,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,"PLER_LENI_C",3,1
"3538",3260,"C",5,7,8,"GITR","H","PLER",49.1885636178547,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,"PLER_GITR_C",0,1
"3539",3310,"C",5,9,8,"ANAR","L","PLER",382.711019368187,"10",1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_ANAR_C",4,1
"3540",3335,"C",5,10,8,"MAEL","L","PLER",95.9776851080093,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"PLER_MAEL_C",0,1
"3541",3360,"C",5,11,8,"PLNO","H","PLER",33.5921897878032,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_PLNO_C",5,1
"3542",3385,"C",5,12,8,"CLPU","H","PLER",16.1962343619766,"10",1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"PLER_CLPU_C",13,1
"3543",11996,"C",5,12,8,"CLPU","H","PLER",71.9832638310069,"10",1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,"PLER_CLPU_C",0,1
"3544",6198,"C",7,41,12,"BRHO","H","PLER",46.7891214901545,"10",1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_C",2,1
"3545",6385,"C",8,6,8,"BRHO","L","PLER",10.3775872023035,"10",1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRHO_C",2,1
"3546",3460,"C",5,15,8,"LENI","H","PLER",25.1941423408524,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"PLER_LENI_C",5,1
"3547",3486,"C",5,16,9,"CLPU","L","PLER",23.9944212770023,"10",3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,"PLER_CLPU_C",1,1
"3548",3510,"C",5,17,8,"CESO","L","PLER",35.9916319155035,"10",1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"PLER_CESO_C",3,1
"3549",3535,"C",5,18,8,"AVBA","H","PLER",218.949094152646,"10",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"PLER_AVBA_C",1,1
"3550",3560,"C",5,19,8,"PLER","L","PLER",8.99790797887587,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,"PLER_PLER_C",3,1
"3551",3585,"C",5,20,8,"TACA","H","PLER",59.3861926605807,"10",2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"PLER_TACA_C",1,1
"3552",3610,"C",5,21,8,"MICA","L","PLER",58.1864715967306,"10",2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,"PLER_MICA_C",17,1
"3553",3635,"C",5,22,8,"CESO","H","PLER",13.7967922342763,"10",1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,"PLER_CESO_C",0,1
"3554",3660,"C",5,23,8,"TWIL","H","PLER",219.548954684571,"10",3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"PLER_TWIL_C",1,1
"3555",3710,"C",5,25,8,"AMME","L","PLER",535.075594477152,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_AMME_C",1,1
"3556",3735,"C",5,26,8,"PLER","H","PLER",11.9972106385012,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,"PLER_PLER_C",2,1
"3557",3785,"C",5,28,8,"MAEL","H","PLER",313.12719766488,"10",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"PLER_MAEL_C",14,1
"3558",3835,"C",5,30,8,"BRNI","H","PLER",20.995118617377,"10",2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_BRNI_C",1,1
"3559",3860,"C",5,31,8,"THIR","L","PLER",718.033056714294,"10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"PLER_THIR_C",2,1
"3560",3885,"C",5,32,8,"PLNO","L","PLER",580.065134371531,"10",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"PLER_PLNO_C",3,1
