"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"94",0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,"0011111000000100",6,3.93705556041892
"95",0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,"0011110100000100",6,4.82945924810765
"96",1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"1011110000000100",6,4.82945924810765
"97",0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,"0011110001000100",6,4.00147720647098
"98",0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,"0011110000100100",6,4.32222926332783
"99",0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"0011110000010100",6,4.28219409861
"100",0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,"0011110000000101",6,4.82945924810765
"101",0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,"0011011100000100",6,3.99826701784596
"102",1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,"1011011000000100",6,4.17437313782261
"103",0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,"0011011001000100",6,3.24195797007633
"104",0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,"0011011000100100",6,3.59614718994089
"105",0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,"0011011000010100",6,3.38904246533355
"106",0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,"0011011000000101",6,4.14969869676115
"107",1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,"1011010100000100",6,5.10031170517469
"108",0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,"0011010101000100",6,4.2366108028071
"109",0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,"0011010100100100",6,4.42178547054775
"110",0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,"0011010100010100",6,4.37533968945346
"111",0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,"0011010100000101",6,4.67135574494636
"112",1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,"1011010001000100",6,4.2366108028071
"113",1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,"1011010000100100",6,4.59308172039487
"114",1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,"1011010000010100",6,4.54604446109512
"115",1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,"1011010000000101",6,5.10031170517469
"116",0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,"0011010001100100",6,3.55064318791961
"117",0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,"0011010001010100",6,3.64838124575188
"118",0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,"0011010001000101",6,4.2366108028071
"119",0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,"0011010000110100",6,3.97872906627412
"120",0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,"0011010000100101",6,4.52896718613373
"121",0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,"0011010000010101",6,4.41974549661939
"122",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,"0011000010001110",6,3.46576047675135
"123",0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,"0011100000001110",6,4.08697191262227
"124",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,"0011001000001110",6,3.12576806594556
"125",0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,"0011000100001110",6,3.56425768467071
"126",1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,"1011000000001110",6,4.08697191262227
"127",0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,"0011000001001110",6,3.51259835652818
"128",0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,"0011000000101110",6,3.48587411461888
"129",0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,"0011000000011110",6,3.13869209112996
"130",0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,"0011000000001111",6,3.63158412175369
"131",0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,"0011100010001100",6,4.07830759907138
"132",0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,"0011001010001100",6,3.21270154609673
"133",0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,"0011000110001100",6,3.90654023568144
"134",1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,"1011000010001100",6,4.07830759907138
"135",0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,"0011000011001100",6,3.48484851095856
"136",0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,"0011000010101100",6,3.59647094806407
"137",0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,"0011000010011100",6,3.25602787350975
"138",0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,"0011000010001101",6,4.00308829072374
"139",0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,"0011101000001100",6,3.7760710386908
"140",0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,"0011100100001100",6,4.52775167155236
"141",1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,"1011100000001100",6,4.69951903494229
"142",0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,"0011100001001100",6,4.10129602806678
"143",0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,"0011100000101100",6,4.21768238393499
"144",0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,"0011100000011100",6,3.86760931182407
"145",0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,"0011100000001101",6,4.62429972659465
"146",0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,"0011001100001100",6,3.4839025542925
"147",1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,"1011001000001100",6,3.7760710386908
"148",0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,"0011001001001100",6,3.03547224645777
"149",0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,"0011001000101100",6,3.21367011143462
"150",0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,"0011001000011100",6,2.84073514875498
"151",0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,"0011001000001101",6,3.68785838145
"152",1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"1011000100001100",6,4.52775167155236
"153",0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,"0011000101001100",6,3.93062188916201
"154",0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,"0011000100101100",6,3.90618585575223
"155",0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,"0011000100011100",6,3.60029113419571
"156",0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,"0011000100001101",6,4.09042547828597
"157",1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,"1011000001001100",6,4.10129602806678
"158",1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,"1011000000101100",6,4.21768238393499
"159",1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,"1011000000011100",6,3.86760931182407
"160",1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,"1011000000001101",6,4.62429972659465
"161",0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,"0011000001101100",6,3.39259931594868
"162",0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,"0011000001011100",6,3.21958312132504
"163",0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,"0011000001001101",6,4.02655871706545
"164",0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,"0011000000111100",6,3.3371028435244
"165",0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,"0011000000101101",6,4.08564241536123
"166",0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,"0011000000011101",6,3.70447394231438
"167",0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,"0011100010000110",6,4.41336933230937
"168",0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,"0011001010000110",6,3.59020803690985
"169",0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,"0011000110000110",6,3.8879863360237
"170",1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,"1011000010000110",6,4.41336933230937
"171",0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,"0011000011000110",6,3.81272386232918
"172",0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,"0011000010100110",6,3.73845488020442
"173",0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,"0011000010010110",6,3.58524704169693
"174",0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,"0011000010000111",6,3.90669308437915
"175",0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,"0011101000000110",6,4.15785391941288
"176",0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,"0011100100000110",6,4.5157474270337
"177",1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,"1011100000000110",6,5.04113042331937
"178",0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,"0011100001000110",6,4.4339455294599
"179",0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,"0011100000100110",6,4.36621597121442
"180",0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,"0011100000010110",6,4.20297455662078
"181",0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,"0011100000000111",6,4.53445417538915
"182",0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,"0011001100000110",6,3.57774041292007
"183",1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,"1011001000000110",6,4.15785391941288
"184",0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,"0011001001000110",6,3.39550309730846
"185",0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,"0011001000100110",6,3.44195686545574
"186",0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,"0011001000010110",6,3.17439225544277
"187",0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,"0011001000000111",6,3.68931977713427
"188",1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,"1011000100000110",6,4.5157474270337
"189",0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,"0011000101000110",6,3.90856253317423
"190",0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,"0011000100100110",6,3.79464090631784
"191",0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,"0011000100010110",6,3.67432925117798
"192",0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,"0011000100000111",6,3.87361577978897
"193",1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,"1011000001000110",6,4.4339455294599
"194",1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,"1011000000100110",6,4.36621597121442
"195",1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,"1011000000010110",6,4.20297455662078
"196",1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,"1011000000000111",6,4.53445417538915
"197",0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,"0011000001100110",6,3.56248115470818
"198",0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,"0011000001010110",6,3.54359074177203
"199",0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,"0011000001000111",6,3.92726928152968
"200",0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,"0011000000110110",6,3.5380127186093
"201",0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,"0011000000100111",6,3.87497329724611
"202",0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,"0011000000010111",6,3.71372078774287
"203",0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,"0011101010000100",6,4.02244368606497
"204",0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,"0011100110000100",6,4.69518451465426
"205",1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,"1011100010000100",6,4.69518451465426
"206",0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,"0011100011000100",6,4.05516736532409
"207",0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,"0011100010100100",6,4.18795452987444
"208",0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,"0011100010010100",6,4.19410082067086
"209",0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,"0011100010000101",6,4.69518451465426
"210",0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,"0011001110000100",6,3.83487825125394
"211",1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,"1011001010000100",6,4.02244368606497
"212",0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,"0011001011000100",6,3.21258108287596
"213",0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,"0011001010100100",6,3.42913175782118
"214",0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,"0011001010010100",6,3.23927132370469
"215",0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,"0011001010000101",6,3.996168955254
"216",1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,"1011000110000100",6,4.69518451465426
"217",0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,"0011000111000100",6,4.05516736532409
"218",0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,"0011000110100100",6,4.01665828002732
"219",0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,"0011000110010100",6,4.02039850463616
"220",0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,"0011000110000101",6,4.26622855442593
"221",1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,"1011000011000100",6,4.05516736532409
"222",1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,"1011000010100100",6,4.18795452987444
"223",1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,"1011000010010100",6,4.19410082067086
"224",1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,"1011000010000101",6,4.69518451465426
"225",0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,"0011000011100100",6,3.34951542592885
"226",0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,"0011000011010100",6,3.49592807358773
"227",0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,"0011000011000101",6,4.05516736532409
"228",0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,"0011000010110100",6,3.62313650152842
"229",0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,"0011000010100101",6,4.1238399956133
"230",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,"0011000010010101",6,4.06557258941026
"231",0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,"0011101100000100",6,4.4025288861452
"232",1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,"1011101000000100",6,4.59011029563773
"233",0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,"0011101001000100",6,3.78381331809909
"234",0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,"0011101000100100",6,3.99677738975974
"235",0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,"0011101000010100",6,3.80035655200423
"236",0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,"0011101000000101",6,4.56383331918845
"237",1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,"1011100100000100",6,5.32294560566426
"238",0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,"0011100101000100",6,4.67638903245481
"239",0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,"0011100100100100",6,4.64441937103732
"240",0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,"0011100100010100",6,4.63812601956001
"241",0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,"0011100100000101",6,4.89398964543593
"242",1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,"1011100001000100",6,4.67638903245481
"243",1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,"1011100000100100",6,4.81571562088444
"244",1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,"1011100000010100",6,4.81182833559471
"245",1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,"1011100000000101",6,5.32294560566426
"246",0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,"0011100001100100",6,3.96043057005919
"247",0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,"0011100001010100",6,4.10570685332126
"248",0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,"0011100001000101",6,4.67638903245481
"249",0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,"0011100000110100",6,4.24086401645227
"250",0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,"0011100000100101",6,4.7516010866233
"251",0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,"0011100000010101",6,4.68330010433411
"252",1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,"1011001100000100",6,4.4025288861452
"253",0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,"0011001101000100",6,3.61425172135712
"254",0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,"0011001100100100",6,3.68988661206323
"255",0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,"0011001100010100",6,3.51740962281133
"256",0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,"0011001100000101",6,4.00519269230893
"257",1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,"1011001001000100",6,3.78381331809909
"258",1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,"1011001000100100",6,3.99677738975974
"259",1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,"1011001000010100",6,3.80035655200423
"260",1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,"1011001000000101",6,4.56383331918845
