"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"18",0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"0110100000000100",4,3.75238087274355
"19",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"0110001000000100",4,2.97385431547133
"20",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"0110000100000100",4,3.64801359319481
"21",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"1110000000000100",4,3.75238087274355
"22",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"0110000001000100",4,3.33128310329395
"23",0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"0110000000100100",4,3.21743425185072
"24",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"0110000000010100",4,2.75566178618472
"25",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"0110000000000101",4,3.35937390257673
"26",0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"0010010000001100",4,3.09700511832989
"27",0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,"0010010000000110",4,3.48695739734357
"28",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,"0010010010000100",4,3.5782654263488
"29",0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,"0010110000000100",4,3.48122347614436
"30",0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,"0010011000000100",4,2.94479408898276
"31",0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"0010010100000100",4,3.7896858520374
"32",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"1010010000000100",4,3.7896858520374
"33",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,"0010010001000100",4,3.03900726781515
"34",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"0010010000100100",4,3.24691779704761
"35",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"0010010000010100",4,3.22321164538213
"36",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,"0010010000000101",4,3.7896858520374
"37",0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,"0010000000001110",4,2.49628184558936
"38",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,"0010000010001100",4,3.12285754812541
"39",0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"0010100000001100",4,3.12285754812541
"40",0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"0010001000001100",4,2.34636673778932
"41",0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,"0010000100001100",4,2.94962716940274
"42",1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"1010000000001100",4,3.12285754812541
"43",0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,"0010000001001100",4,2.75136861804244
"44",0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,"0010000000101100",4,2.62224887578834
"45",0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,"0010000000011100",4,2.2959286549168
"46",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,"0010000000001101",4,3.04699265271149
"47",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,"0010000010000110",4,3.48695739734357
"48",0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,"0010100000000110",4,3.48695739734357
"49",0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,"0010001000000110",4,2.76489112578349
"50",0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"0010000100000110",4,2.9615744010579
"51",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"1010000000000110",4,3.48695739734357
"52",0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,"0010000001000110",4,3.10893350919118
"53",0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,"0010000000100110",4,2.78864684397465
"54",0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,"0010000000010110",4,2.65566812916967
"55",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"0010000000000111",4,2.98028114941335
"56",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,"0010100010000100",4,3.7896858520374
"57",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,"0010001010000100",4,3.23030428475966
"58",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,"0010000110000100",4,3.7896858520374
"59",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"1010000010000100",4,3.7896858520374
"60",0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,"0010000011000100",4,3.25092770995993
"61",0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,"0010000010100100",4,3.24691779704761
"62",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,"0010000010010100",4,3.28078451806349
"63",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,"0010000010000101",4,3.7896858520374
"64",0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,"0010101000000100",4,3.23070347278623
"65",0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,"0010100100000100",4,3.7896858520374
"66",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"1010100000000100",4,3.7896858520374
"67",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,"0010100001000100",4,3.36224576858536
"68",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"0010100000100100",4,3.24691779704761
"69",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,"0010100000010100",4,3.28078451806349
"70",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,"0010100000000101",4,3.7896858520374
"71",0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"0010001100000100",4,3.02487681894916
"72",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"1010001000000100",4,3.23070347278623
"73",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,"0010001001000100",4,2.53665377161493
"74",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,"0010001000100100",4,2.59586526824631
"75",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,"0010001000010100",4,2.39821975850187
"76",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,"0010001000000101",4,3.20183700105756
"77",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"1010000100000100",4,3.7896858520374
"78",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,"0010000101000100",4,3.36224576858536
"79",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,"0010000100100100",4,3.07562154720049
"80",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,"0010000100010100",4,3.10431698819652
"81",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,"0010000100000101",4,3.36072989180906
"82",1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1010000001000100",4,3.36224576858536
"83",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"1010000000100100",4,3.24691779704761
"84",1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"1010000000010100",4,3.28078451806349
"85",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"1010000000000101",4,3.7896858520374
"86",0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,"0010000001100100",4,2.57932908823731
"87",0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,"0010000001010100",4,2.77669514617713
"88",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,"0010000001000101",4,3.36224576858536
"89",0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,"0010000000110100",4,2.68983949524353
"90",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,"0010000000100101",4,3.18280326278647
"91",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,"0010000000010101",4,3.15019810388001
"92",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"0111010000000000",4,3.45720967760871
"93",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"0111000000001000",4,2.87820065313396
"94",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"0111000000000010",4,3.00133831054293
"95",0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"0111000010000000",4,3.05969698870386
"96",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"0111100000000000",4,3.77166441647593
"97",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"0111001000000000",4,2.81359799797665
"98",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"0111000100000000",4,3.66729713692719
"99",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"1111000000000000",4,3.77166441647593
"100",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"0111000001000000",4,3.05161076706291
"101",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"0111000000100000",4,3.23227375176627
"102",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"0111000000010000",4,2.73452411766568
"103",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"0111000000000001",4,3.37865744630911
"104",0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"0011010000001000",4,3.04197349999183
"105",0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,"0011010000000010",4,3.24795678007296
"106",0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"0011010010000000",4,2.78683617784217
"107",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"0011110000000000",4,3.28260245916644
"108",0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,"0011011000000000",4,2.61350875572878
"109",0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"0011010100000000",4,3.55345491623349
"110",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"1011010000000000",4,3.55345491623349
"111",0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,"0011010001000000",4,2.62374394283858
"112",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,"0011010000100000",4,3.00601876974289
"113",0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"0011010000010000",4,2.95571791108244
"114",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,"0011010000000001",4,3.55345491623349
"115",0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,"0011000000001010",4,2.65764249697044
"116",0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,"0011000010001000",4,2.61508773704749
"117",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"0011100000001000",4,3.3167901341761
"118",0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,"0011001000001000",4,2.34071929783182
"119",0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"0011000100001000",4,3.13124615952079
"120",1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"1011000000001000",4,3.3167901341761
"121",0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,"0011000001001000",4,2.65517717823492
"122",0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,"0011000000101000",4,2.80852710078901
"123",0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,"0011000000011000",4,2.41616916294618
"124",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,"0011000000001001",4,3.2354676750578
"125",0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"0011000010000010",4,2.79186702626406
"126",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"0011100000000010",4,3.50383445403613
"127",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"0011001000000010",4,2.6058582666391
"128",0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"0011000100000010",4,2.97845145775046
"129",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"1011000000000010",4,3.50383445403613
"130",0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,"0011000001000010",4,2.82803674159508
"131",0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,"0011000000100010",4,2.80250415648939
"132",0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,"0011000000010010",4,2.63283808561348
"133",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,"0011000000000011",4,2.99715820610592
"134",0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"0011100010000000",4,3.09736516242459
"135",0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,"0011001010000000",4,2.43428723548959
"136",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"0011000110000000",4,3.09736516242459
"137",1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"1011000010000000",4,3.09736516242459
"138",0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"0011000011000000",4,2.41001043968489
"139",0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"0011000010100000",4,2.54992901593399
"140",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,"0011000010010000",4,2.55598011389836
"141",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,"0011000010000001",4,3.09736516242459
"142",0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,"0011101000000000",4,3.05473353094775
"143",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"0011100100000000",4,3.80933259019666
"144",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"1011100000000000",4,3.80933259019666
"145",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,"0011100001000000",4,3.08274932091828
"146",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"0011100000100000",4,3.26189644370606
"147",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"0011100000010000",4,3.25225197346656
"148",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"0011100000000001",4,3.80933259019666
"149",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"0011001100000000",4,2.86300533200646
"150",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"1011001000000000",4,3.05473353094775
"151",0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,"0011001001000000",4,2.19510140603342
"152",0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,"0011001000100000",4,2.43607604487906
"153",0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,"0011001000010000",4,2.23054159524129
"154",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,"0011001000000001",4,3.0278722939222
"155",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1011000100000000",4,3.80933259019666
"156",0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"0011000101000000",4,3.08274932091828
"157",0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,"0011000100100000",4,3.09060019385894
"158",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"0011000100010000",4,3.07854965743186
"159",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"0011000100000001",4,3.38037662996833
"160",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"1011000001000000",4,3.08274932091828
"161",1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"1011000000100000",4,3.26189644370606
"162",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"1011000000010000",4,3.25225197346656
"163",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"1011000000000001",4,3.80933259019666
"164",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"0011000001100000",4,2.34518849105728
"165",0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,"0011000001010000",4,2.48725866241322
"166",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,"0011000001000001",4,3.08274932091828
"167",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,"0011000000110000",4,2.66255262573898
"168",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,"0011000000100001",4,3.19778190944491
"169",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,"0011000000010001",4,3.12372374220596
"170",0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"0110010000001000",4,2.97575403082899
"171",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"0110010000000010",4,3.10972131935024
"172",0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"0110010010000000",4,3.68657156845187
"173",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"0110110000000000",4,3.59240263142257
"174",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"0110011000000000",4,2.89303745760431
"175",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"0110010100000000",4,3.79014184287029
"176",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"1110010000000000",4,3.89120515785003
"177",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"0110010001000000",4,3.11926966519703
"178",0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"0110010000100000",4,3.30731199769715
"179",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"0110010000010000",4,2.81930470947266
"180",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"0110010000000001",4,3.50977370709608
"181",0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0110000000001010",4,2.16848939654668
"182",0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"0110000010001000",4,3.0514404054645
"183",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"0110100000001000",4,3.0514404054645
"184",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"0110001000001000",4,2.20608041253174
"185",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"0110000100001000",4,2.81892186435788
"186",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1110000000001000",4,3.0514404054645
"187",0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"0110000001001000",4,2.66550493828612
"188",0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,"0110000000101000",4,2.53546507365792
"189",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0110000000011000",4,1.9558370777001
"190",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"0110000000001001",4,2.68726905165899
"191",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"0110000010000010",4,3.16170935732512
"192",0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"0110100000000010",4,3.16170935732512
"193",0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"0110001000000010",4,2.39524799102612
"194",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"0110000100000010",4,2.6684345541473
"195",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1110000000000010",4,3.16170935732512
"196",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"0110000001000010",4,2.76262532774693
"197",0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"0110000000100010",4,2.48789827192392
"198",0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0110000000010010",4,2.09296870415133
"199",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"0110000000000011",4,2.52402633270653
"200",0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"0110100010000000",4,3.95860729158186
"201",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"0110001010000000",4,3.21205473336388
"202",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"0110000110000000",4,3.85424001203312
"203",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"1110000010000000",4,3.95860729158186
"204",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"0110000011000000",4,3.38635163522906
"205",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"0110000010100000",4,3.37471413142898
"206",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"0110000010010000",4,2.9155425252343
"207",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"0110000010000001",4,3.56560032141504
"208",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"0110101000000000",4,3.21243478150139
"209",0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"0110100100000000",4,3.85424001203312
"210",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"1110100000000000",4,3.95860729158186
"211",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"0110100001000000",4,3.49766969385449
"212",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"0110100000100000",4,3.37471413142898
"213",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"0110100000010000",4,2.9155425252343
"214",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"0110100000000001",4,3.56560032141504
"215",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"0110001100000000",4,2.93900120138585
"216",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"1110001000000000",4,3.21243478150139
"217",0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"0110001001000000",4,2.52351828742868
"218",0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"0110001000100000",4,2.57087750031035
"219",0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"0110001000010000",4,2.0511695968916
"220",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"0110001000000001",4,2.84811618596141
"221",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1110000100000000",4,3.85424001203312
"222",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"0110000101000000",4,3.39330241430575
"223",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,"0110000100100000",4,3.1101831946744
"224",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"0110000100010000",4,2.69960161123002
"225",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"0110000100000001",4,3.14122056269993
"226",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"1110000001000000",4,3.49766969385449
"227",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1110000000100000",4,3.37471413142898
"228",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1110000000010000",4,2.9155425252343
"229",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"1110000000000001",4,3.56560032141504
"230",0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"0110000001100000",4,2.69359712440063
"231",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"0110000001010000",4,2.42882974149474
"232",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"0110000001000001",4,3.10466272368767
"233",0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"0110000000110000",4,2.33899935259451
"234",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"0110000000100001",4,2.93275463778754
"235",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"0110000000010001",4,2.53856041159404
"236",0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,"0010010000001010",4,2.79524071654177
"237",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,"0010010010001000",4,3.26025467214339
"238",0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,"0010110000001000",4,3.16471985372515
"239",0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,"0010011000001000",4,2.44994834794222
"240",0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,"0010010100001000",4,3.28224311094164
"241",1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"1010010000001000",4,3.46810802617037
"242",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,"0010010001001000",4,2.76105388958134
"243",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,"0010010000101000",4,2.93715645935117
"244",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"0010010000011000",4,2.53319448863583
"245",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"0010010000001001",4,3.38664277144434
"246",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,"0010010010000010",4,3.4550016425355
"247",0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,"0010110000000010",4,3.35795969233106
"248",0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,"0010011000000010",4,2.72106125795368
"249",0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,"0010010100000010",4,3.14103907193842
"250",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"1010010000000010",4,3.66642206822409
"251",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,"0010010001000010",4,2.9388597580565
"252",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,"0010010000100010",4,2.93540624743009
"253",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,"0010010000010010",4,2.75471274443038
"254",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,"0010010000000011",4,3.15974582029388
"255",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,"0010110010000000",4,3.50895698461948
"256",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,"0010011010000000",4,3.00622057666097
"257",0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,"0010010110000000",4,3.78857957431141
"258",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"1010010010000000",4,3.78857957431141
"259",0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,"0010010011000000",4,2.94678133121375
"260",0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,"0010010010100000",4,3.19427725196158
