"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"52",0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,"0111010110101100",9,5.49036089670099
"53",0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,"0111010110011100",9,4.9588141972568
"54",0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,"0111010110001101",9,5.45978016880143
"55",1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,"1111010011001100",9,5.54225009873892
"56",1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,"1111010010101100",9,5.84600964012376
"57",1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,"1111010010011100",9,5.25675804742458
"58",1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,"1111010010001101",9,5.96166539720134
"59",0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,"0111010011101100",9,4.87906997568537
"60",0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,"0111010011011100",9,4.462356352258
"61",0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,"0111010011001101",9,5.18737030287567
"62",0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,"0111010010111100",9,4.74442154560238
"63",0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,"0111010010101101",9,5.44648268484488
"64",0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,"0111010010011101",9,4.88711129907752
"65",0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,"0111111100001100",9,5.31100468690093
"66",1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,"1111111000001100",9,5.63754008511718
"67",0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,"0111111001001100",9,4.79864559035177
"68",0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,"0111111000101100",9,5.0940418462993
"69",0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,"0111111000011100",9,4.54384259901639
"70",0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,"0111111000001101",9,5.29403963204411
"71",1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,"1111110100001100",9,6.52736883890667
"72",0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,"0111110101001100",9,5.76229438846196
"73",0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,"0111110100101100",9,5.92310424784066
"74",0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,"0111110100011100",9,5.38624535109851
"75",0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,"0111110100001101",9,5.8925235199411
"76",1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,"1111110001001100",9,5.98388572816263
"77",1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,"1111110000101100",9,6.27875299126343
"78",1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,"1111110000011100",9,5.6841892012663
"79",1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,"1111110000001101",9,6.39440874834101
"80",0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,"0111110001101100",9,5.31395033681446
"81",0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,"0111110001011100",9,4.89709886225745
"82",0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,"0111110001001101",9,5.62900593229938
"83",0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,"0111110000111100",9,5.1718526994441
"84",0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,"0111110000101101",9,5.87922603598455
"85",0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,"0111110000011101",9,5.31454245291924
"86",1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,"1111011100001100",9,5.54258152529863
"87",0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,"0111011101001100",9,4.68987665535305
"88",0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,"0111011100101100",9,4.8978815252154
"89",0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,"0111011100011100",9,4.39172603737147
"90",0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,"0111011100001101",9,4.95198372188483
"91",1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,"1111011001001100",9,5.01003411597545
"92",1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,"1111011000101100",9,5.32561868469699
"93",1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,"1111011000011100",9,4.77160845222428
"94",1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,"1111011000001101",9,5.5256164704418
