"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"28",0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,"0111010010011111",10,4.84547403461738
"29",0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,"0111111100001110",10,5.25070649124911
"30",1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,"1111111000001110",10,5.81332329202051
"31",0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,"0111111001001110",10,4.99521223265255
"32",0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,"0111111000101110",10,5.18802440072641
"33",0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,"0111111000011110",10,4.70605733500223
"34",0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,"0111111000001111",10,5.25232953227548
"35",1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,"1111110100001110",10,6.40867670422891
"36",0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,"0111110101001110",10,5.66520167493457
"37",0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,"0111110100101110",10,5.76570668146175
"38",0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,"0111110100011110",10,5.30849986822034
"39",0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"0111110100001111",10,5.69098382468828
"40",1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,"1111110001001110",10,6.17712368226531
"41",1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,"1111110000101110",10,6.34886066502675
"42",1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,"1111110000011110",10,5.8408223624362
"43",1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,"1111110000001111",10,6.34123150364955
"44",0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,"0111110001101110",10,5.42660224343624
"45",0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,"0111110001011110",10,5.07179584275414
"46",0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,"0111110001001111",10,5.59757640957625
"47",0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,"0111110000111110",10,5.24880102488988
"48",0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,"0111110000101111",10,5.75361727533501
"49",0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,"0111110000011111",10,5.27290518845909
"50",1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,"1111011100001110",10,5.4822833296468
"51",0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,"0111011101001110",10,4.64902434275018
"52",0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,"0111011100101110",10,4.80105013964923
"53",0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,"0111011100011110",10,4.35894835834182
"54",0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,"0111011100001111",10,4.79221329537376
"55",1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,"1111011001001110",10,5.20660075827622
"56",1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,"1111011000101110",10,5.41960123912411
"57",1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,"1111011000011110",10,4.93382318821012
"58",1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,"1111011000001111",10,5.48390637067317
"59",0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,"0111011001101110",10,4.45062992472291
"60",0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,"0111011001011110",10,4.09241873413344
"61",0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,"0111011001001111",10,4.64633912811279
"62",0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,"0111011000111110",10,4.29641776137061
"63",0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,"0111011000101111",10,4.84356620063514
"64",0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,"0111011000011111",10,4.37713787717477
"65",1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,"1111010101001110",10,5.89481580435322
"66",1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,"1111010100101110",10,6.02709804888218
"67",1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,"1111010100011110",10,5.56371327314446
"68",1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,"1111010100001111",10,5.95237519210871
"69",0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,"0111010101101110",10,5.08706102386542
"70",0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,"0111010101011110",10,4.76697970669145
"71",0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,"0111010101001111",10,5.17723832903545
"72",0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,"0111010100111110",10,4.9090272196824
"73",0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,"0111010100101111",10,5.30550156932294
"74",0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,"0111010100011111",10,4.86598641722123
"75",1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,"1111010001101110",10,5.65621637285488
"76",1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,"1111010001011110",10,5.29774152927649
"77",1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,"1111010001001111",10,5.8271905389949
"78",1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,"1111010000111110",10,5.504014429814
"79",1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,"1111010000101111",10,6.01500864275544
"80",1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,"1111010000011111",10,5.52811859338321
"81",0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,"0111010001111110",10,4.54864478955763
"82",0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,"0111010001101111",10,5.06619998713324
"83",0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,"0111010001011111",10,4.7309150205743
"84",0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,"0111010000111111",10,4.9199163438578
"85",0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,"0111111110001100",10,5.69211345888947
"86",1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,"1111111010001100",10,6.01864397114196
"87",0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,"0111111011001100",10,5.18371531596405
"88",0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,"0111111010101100",10,5.47515224249189
"89",0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,"0111111010011100",10,4.93172854104688
"90",0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,"0111111010001101",10,5.6751441795028
"91",1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,"1111110110001100",10,6.8503347195206
"92",0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,"0111110111001100",10,6.10133214600719
"93",0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,"0111110110101100",10,6.24607012845458
"94",0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,"0111110110011100",10,5.7192988974585
"95",0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,"0111110110001101",10,6.21548940055502
"96",1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,"1111110011001100",10,6.32292348570787
"97",1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,"1111110010101100",10,6.60171887187735
"98",1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,"1111110010011100",10,6.01724274762628
"99",1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,"1111110010001101",10,6.71737462895493
"100",0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,"0111110011101100",10,5.65974336265431
"101",0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,"0111110011011100",10,5.24598050633313
"102",0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,"0111110011001101",10,5.96804368984462
"103",0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,"0111110010111100",10,5.50490624580408
"104",0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,"0111110010101101",10,6.20219191659847
"105",0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,"0111110010011101",10,5.64759599927922
"106",1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,"1111011110001100",10,5.91301249606897
"107",0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,"0111011111001100",10,5.06806654432552
"108",0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,"0111011110101100",10,5.26831795791987
"109",0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,"0111011110011100",10,4.76969067575846
"110",0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,"0111011110001101",10,5.32241524411921
"111",1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,"1111011011001100",10,5.38822087286701
"112",1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,"1111011010101100",10,5.69605127967139
"113",1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,"1111011010011100",10,5.14957040695595
"114",1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,"1111011010001101",10,5.8960432166823
"115",0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,"0111011011101100",10,4.70320758063176
"116",0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,"0111011011011100",10,4.29956427464432
"117",0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,"0111011011001101",10,5.04567525513777
"118",0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,"0111011010111100",10,4.57839502336545
"119",0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,"0111011010101101",10,5.31369730647136
"120",0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,"0111011010011101",10,4.78468172200127
"121",1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,"1111010111001100",10,6.32065875903825
"122",1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,"1111010110101100",10,6.49036089670099
"123",1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,"1111010110011100",10,5.9588141972568
"124",1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,"1111010110001101",10,6.45978016880143
"125",0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,"0111010111101100",10,5.54345735439721
"126",0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,"0111010111011100",10,5.16683184312652
"127",0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,"0111010111001101",10,5.68602016610759
"128",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,"0111010110111100",10,5.33860830241047
"129",0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,"0111010110101101",10,5.84839701980225
"130",0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,"0111010110011101",10,5.34823909453503
"131",1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,"1111010011101100",10,5.87906997568537
"132",1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,"1111010011011100",10,5.462356352258
"133",1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,"1111010011001101",10,6.18737030287567
"134",1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,"1111010010111100",10,5.74442154560238
"135",1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,"1111010010101101",10,6.44648268484488
"136",1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,"1111010010011101",10,5.88711129907752
"137",0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,"0111010011111100",10,4.78081260645823
"138",0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,"0111010011101101",10,5.48709076009316
"139",0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,"0111010011011101",10,5.09440207279387
"140",0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,"0111010010111101",10,5.33847770719371
"141",1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,"1111111100001100",10,6.31100468690093
"142",0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,"0111111101001100",10,5.47848812972937
"143",0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,"0111111100101100",10,5.66630468681771
"144",0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,"0111111100011100",10,5.16396018416359
"145",0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,"0111111100001101",10,5.72040688348714
"146",1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,"1111111001001100",10,5.79864559035177
"147",1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,"1111111000101100",10,6.0940418462993
"148",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,"1111111000011100",10,5.54384259901639
"149",1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,"1111111000001101",10,6.29403963204411
"150",0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,"0111111001101100",10,5.10973822493916
"151",0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,"0111111001011100",10,4.70550693829002
"152",0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,"0111111001001101",10,5.45609955317305
"153",0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,"0111111000111100",10,4.97266361944089
"154",0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,"0111111000101101",10,5.71168735670717
"155",0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,"0111111000011101",10,5.17895355588523
"156",1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,"1111110101001100",10,6.76229438846196
"157",1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,"1111110100101100",10,6.92310424784066
"158",1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,"1111110100011100",10,6.38624535109851
"159",1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,"1111110100001101",10,6.8925235199411
"160",0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,"0111110101101100",10,5.9783377155263
"161",0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,"0111110101011100",10,5.60157435312597
"162",0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,"0111110101001101",10,6.1276557955313
"163",0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,"0111110100111100",10,5.76603945625219
"164",0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,"0111110100101101",10,6.28114037094192
"165",0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,"0111110100011101",10,5.77567024837674
"166",1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,"1111110001101100",10,6.31395033681446
"167",1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,"1111110001011100",10,5.89709886225745
"168",1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,"1111110001001101",10,6.62900593229938
"169",1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,"1111110000111100",10,6.1718526994441
"170",1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,"1111110000101101",10,6.87922603598455
"171",1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,"1111110000011101",10,6.31454245291924
"172",0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,"0111110001111100",10,5.21016019166138
"173",0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,"0111110001101101",10,5.92197112122225
"174",0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,"0111110001011101",10,5.52914458279332
"175",0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,"0111110000111101",10,5.76590886103543
"176",1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,"1111011101001100",10,5.68987665535305
"177",1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,"1111011100101100",10,5.8978815252154
"178",1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,"1111011100011100",10,5.39172603737147
"179",1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,"1111011100001101",10,5.95198372188483
"180",0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,"0111011101101100",10,4.91215584717901
"181",0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,"0111011101011100",10,4.5394047388922
"182",0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,"0111011101001101",10,5.10008476433362
"183",0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,"0111011100111100",10,4.73566840634391
"184",0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,"0111011100101101",10,5.29706847953112
"185",0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,"0111011100011101",10,4.81155911326147
"186",1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,"1111011001101100",10,5.32112675056284
"187",1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,"1111011001011100",10,4.91446280438392
"188",1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,"1111011001001101",10,5.66748807879673
"189",1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,"1111011000111100",10,5.20042947264877
"190",1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,"1111011000101101",10,5.94326419510486
"191",1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,"1111011000011101",10,5.40671940909311
"192",0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,"0111011001111100",10,4.21232088799432
"193",0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,"0111011001101101",10,4.94462256859049
"194",0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,"0111011001011101",10,4.55098472389321
"195",0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,"0111011000111101",10,4.80276001100731
"196",1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,"1111010101101100",10,6.20795184494494
"197",1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,"1111010101011100",10,5.82752003964832
"198",1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,"1111010101001101",10,6.35726992494995
"199",1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,"1111010100111100",10,6.02125286117631
"200",1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,"1111010100101101",10,6.54253173836235
"201",1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,"1111010100011101",10,6.03088365330086
"202",0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,"0111010101111100",10,5.04717475493285
"203",0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,"0111010101101101",10,5.57203754062039
"204",0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,"0111010101011101",10,5.2184103916676
"205",0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,"0111010100111101",10,5.40311351713184
"206",1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,"1111010001111100",10,5.43610587818374
"207",1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,"1111010001101101",10,6.1515852506409
"208",1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,"1111010001011101",10,5.75509026931568
"209",1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,"1111010000111101",10,6.02112226595954
"210",0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,"0111010001111101",10,5.03711754760552
"211",0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,"0111111110000110",10,5.75317424812856
"212",1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,"1111111010000110",10,6.30407500776059
"213",0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,"0111111011000110",10,5.45255327869373
"214",0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,"0111111010100110",10,5.64153137176661
"215",0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,"0111111010010110",10,5.19757373403191
"216",0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,"0111111010000111",10,5.70736014400865
"217",1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,"1111110110000110",10,6.8349930304869
"218",0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,"0111110111000110",10,6.07304518265493
"219",0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,"0111110110100110",10,6.1452537308049
"220",0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,"0111110110010110",10,5.76857705523368
"221",0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,"0111110110000111",10,6.06746415095445
"222",1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,"1111110011000110",10,6.565007315546
"223",1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,"1111110010100110",10,6.70689828150724
"224",1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,"1111110010010110",10,6.27853891690737
"225",1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,"1111110010000111",10,6.69414311815429
"226",0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,"0111110011100110",10,5.78362734701816
"227",0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,"0111110011010110",10,5.49758583999854
"228",0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,"0111110011000111",10,5.93219527032232
"229",0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,"0111110010110110",10,5.6565137934873
"230",0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,"0111110010100111",10,6.06872927111828
"231",0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,"0111110010010111",10,5.68510979937104
"232",1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,"1111011110000110",10,5.97557398205675
"233",0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,"0111011111000110",10,5.11487181892039
"234",0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,"0111011110100110",10,5.2589535672694
"235",0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,"0111011110010110",10,4.85942200618288
"236",0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,"0111011110000111",10,5.24956496574325
"237",1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,"1111011011000110",10,5.65803902696112
"238",1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,"1111011010100110",10,5.86393110569479
"239",1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,"1111011010010110",10,5.41681361775485
"240",1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,"1111011010000111",10,5.92975987793683
"241",0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,"0111011011100110",10,4.87626289699161
"242",0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,"0111011011010110",10,4.55530937454898
"243",0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,"0111011011000111",10,5.0623721400852
"244",0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,"0111011010110110",10,4.75662616411514
"245",0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,"0111011010100111",10,5.25898955619112
"246",0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,"0111011010010111",10,4.84431098366435
"247",1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,"1111010111000110",10,6.29381937138082
"248",1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,"1111010110100110",10,6.39190845457123
"249",1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,"1111010110010110",10,6.01026940793253
"250",1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,"1111010110000111",10,6.31411887472079
"251",0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,"0111010111100110",10,5.45768718313268
"252",0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,"0111010111010110",10,5.20800823558422
"253",0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,"0111010111000111",10,5.52629049184837
"254",0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,"0111010110110110",10,5.32409788107875
"255",0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,"0111010110100111",10,5.6275376820839
"256",0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,"0111010110010111",10,5.28243867913469
"257",1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,"1111010011100110",10,6.00440153574405
"258",1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,"1111010011010110",10,5.71531135022462
"259",1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,"1111010011000111",10,6.15296945904821
"260",1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,"1111010010110110",10,5.89820614618615
