"","ACAM","AMME","GITR","LENI","MAEL","MICA","PLER","PLNO","TWIL","feasibility","niche_diff","fitness_diff","niche_diff_cpd","omega_all","comm_pair_overlap","comm_pair_diff","rainfall","draw"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0,0,1,1,0,1,1,0,0,0,-2.69423494469606,26.1450151292544,0.0023,9e-04,0,0.0014,"C",491
"3",0,0,1,1,0,1,1,0,0,0,-3.06428792767824,44.2360081367732,0.0018,4e-04,0,0.0014,"C",3721
"4",0,0,1,1,0,1,1,0,0,0,-3.12058445453362,43.2405817720869,0.0018,0,0,0.0018,"C",3402
"5",0,0,1,1,0,1,1,0,0,0,-2.93732751551232,43.5875883289662,0.0012,0,0,0.0012,"C",368
"6",0,0,1,1,0,1,1,0,0,0,-3.22736176383448,52.6884171253904,5e-04,0,0,5e-04,"C",1484
"7",0,0,1,1,0,1,1,0,0,0,-2.752681257187,50.7191529285095,0.001,0,0,0.001,"C",2487
"8",0,0,1,1,0,1,1,0,0,0,-2.16214647628707,39.6130798974442,0.0069,0,0,0.0069,"C",1608
"9",0,0,1,1,0,1,1,0,0,0,-2.61225019904278,31.796954055126,0.0029,0,0,0.0029,"C",1462
"10",0,0,1,1,0,1,1,0,0,0,-2.37568173063949,34.6874975077158,0.0033,0,0,0.0033,"C",3495
"11",0,0,1,1,0,1,1,0,0,0,-2.41019753192406,47.44964559446,0.0032,0,0,0.0032,"C",3583
"12",0,0,1,1,0,1,1,0,0,0,-2.66184485540806,32.0844468157649,0.0027,0,0,0.0027,"C",1747
"13",0,0,1,1,0,1,1,0,0,0,-2.27744832052939,28.206741064966,0.0048,0,0,0.0048,"C",344
"14",0,0,1,1,0,1,1,0,0,0,-2.68949966551,39.2814846750992,8e-04,0,0,8e-04,"C",3343
"15",0,0,1,1,0,1,1,0,0,0,-3.81451323340706,42.8877280977237,2e-04,0,0,2e-04,"C",2191
"16",0,0,1,1,0,1,1,0,0,0,-3.07703665324009,31.1998661492004,0.001,0,0,0.001,"C",2986
"17",0,0,1,1,0,1,1,0,0,0,-3.00118531362661,24.3617265501787,0.0014,0,0,0.0014,"C",3527
"18",0,0,1,1,0,1,1,0,0,0,-2.72772449531483,29.3850955280532,0.001,0,0,0.001,"C",3748
"19",0,0,1,1,0,1,1,0,0,0,-2.59710464072726,32.9323510817822,0.0032,0,0,0.0032,"C",930
"20",0,0,1,1,0,1,1,0,0,0,-2.76375582406164,25.861242737524,0.0012,3e-04,1e-04,9e-04,"C",1560
"21",0,0,1,1,0,1,1,0,0,0,-2.62064387716578,47.2946586598574,0.0024,0,0,0.0024,"C",1549
"22",0,0,1,1,0,1,1,0,0,0,-2.78596166429581,33.8714364517942,0.0024,0.0074,0,-0.005,"C",3423
"23",0,0,1,1,0,1,1,0,0,0,-2.82547519614885,25.3006611104911,0.0016,0,0,0.0016,"C",3464
"24",0,0,1,1,0,1,1,0,0,0,-3.03383716475882,24.6678375081263,0.0011,1e-04,0,0.001,"C",1646
"25",0,0,1,1,0,1,1,0,0,0,-3.37375705460153,37.3596349333124,0,0,0,0,"C",2823
"26",0,0,1,1,0,1,1,0,0,0,-3.7988867798135,34.2042010976449,0,0,0,0,"C",2022
"27",0,0,1,1,0,1,1,0,0,0,-3.08221682507988,40.4138794028608,0.001,0,0,0.001,"C",1255
"28",0,0,1,1,0,1,1,0,0,0,-2.83358322503113,28.7446790485946,0.0016,0,0,0.0016,"C",1691
"29",0,0,1,1,0,1,1,0,0,0,-2.52616455377459,29.269431077855,0.0021,0,0,0.0021,"C",3414
"30",0,0,1,1,0,1,1,0,0,0,-2.65056619274614,47.5377516616976,0.0017,0,0,0.0017,"C",1362
"31",0,0,1,1,0,1,1,0,0,0,-4.10753858565856,33.3602802910913,2e-04,0,0,2e-04,"C",2845
"32",0,0,1,1,0,1,1,0,0,0,-2.98035543721587,49.0905931309897,6e-04,0,0,6e-04,"C",2333
"33",0,0,1,1,0,1,1,0,0,0,-3.24089506295928,33.850954440797,2e-04,0,0,2e-04,"C",2005
"34",0,0,1,1,0,1,1,0,0,0,-2.76607092910606,23.8208704901962,0.001,0,0,0.001,"C",2937
"35",0,0,1,1,0,1,1,0,0,0,-3.94707443650223,33.7755206159092,2e-04,0,0,2e-04,"C",1628
"36",0,0,1,1,0,1,1,0,0,0,-2.22745341041439,34.4407010247898,0.0047,0.0055,6e-04,-0.000799999999999999,"C",3122
"37",0,0,1,1,0,1,1,0,0,0,-2.37150097735538,31.0080069514405,0.0033,9e-04,4e-04,0.0024,"C",666
"38",0,0,1,1,0,1,1,0,0,0,-2.92721063066144,44.0308184668693,0.0016,0,0,0.0016,"C",1125
"39",0,0,1,1,0,1,1,0,0,0,-2.24213539153927,29.0144179203458,0.0048,0,0,0.0048,"C",33
"40",0,0,1,1,0,1,1,0,0,0,-2.1604666896795,35.0564363921352,0.0067,5e-04,1e-04,0.0062,"C",1671
"41",0,0,1,1,0,1,1,0,0,0,-2.42506416599052,34.8549220467169,0.0038,3e-04,0,0.0035,"C",2714
"42",0,0,1,1,0,1,1,0,0,0,-2.86725519564013,24.2167866918903,0.002,3e-04,1e-04,0.0017,"C",946
"43",0,0,1,1,0,1,1,0,0,0,-2.87206883988828,52.1615731410634,9e-04,0,0,9e-04,"C",2718
"44",0,0,1,1,0,1,1,0,0,0,-5.50257021469416,40.9161951517998,2e-04,0,0,2e-04,"C",2372
"45",0,0,1,1,0,1,1,0,0,0,-2.2945076612704,41.6518040600295,0.0037,0,0,0.0037,"C",1117
"46",0,0,1,1,0,1,1,0,0,0,-3.73514010943851,20.5052111869896,0,0,0,0,"C",3186
"47",0,0,1,1,0,1,1,0,0,0,-2.26252450174052,32.0309478456656,0.0042,0,0,0.0042,"C",2648
"48",0,0,1,1,0,1,1,0,0,0,-2.89590420884924,26.8213416773606,0.0013,0,0,0.0013,"C",3379
"49",0,0,1,1,0,1,1,0,0,0,-3.26772397454439,27.3815713734133,5e-04,1e-04,0,4e-04,"C",2742
"50",0,0,1,1,0,1,1,0,0,0,-2.23431858277458,23.726958812409,0.0057,1e-04,1e-04,0.0056,"C",2336
"51",0,0,1,1,0,1,1,0,0,0,-2.54880252866791,46.4971400657519,0.0026,0,0,0.0026,"C",267
"52",0,0,1,1,0,1,1,0,0,0,-3.41740145496421,36.1127484091681,6e-04,0,0,6e-04,"C",1359
"53",0,0,1,1,0,1,1,0,0,0,-3.00543504042936,33.7154751875674,0.0012,1e-04,0,0.0011,"C",1441
"54",0,0,1,1,0,1,1,0,0,0,-2.12459190345405,38.2902385137645,0.0078,0,0,0.0078,"C",1962
"55",0,0,1,1,0,1,1,0,0,0,-3.67016078844926,44.2856966809508,4e-04,0,0,4e-04,"C",3717
"56",0,0,1,1,0,1,1,0,0,0,-2.32437107621736,27.4769704017792,0.0052,0,0,0.0052,"C",347
"57",0,0,1,1,0,1,1,0,0,0,-1.45281190985796,34.5535286046931,0.0317,0,0,0.0317,"C",2090
"58",0,0,1,1,0,1,1,0,0,0,-2.86066921635232,36.0950463565875,0.0012,0,0,0.0012,"C",3406
"59",0,0,1,1,0,1,1,0,0,0,-3.68556814822506,32.8113299497162,4e-04,0,0,4e-04,"C",2061
"60",0,0,1,1,0,1,1,0,0,0,-3.75691621306172,39.2708552051754,2e-04,1e-04,1e-04,1e-04,"C",3699
"61",0,0,1,1,0,1,1,0,0,0,-2.7139078236543,46.3481119124872,0.0026,0,0,0.0026,"C",1385
"62",0,0,1,1,0,1,1,0,0,0,-2.87183421119471,19.904103565957,0.0011,0,0,0.0011,"C",729
"63",0,0,1,1,0,1,1,0,0,0,-2.35476929423757,38.2236763357664,0.0061,1e-04,0,0.006,"C",712
"64",0,0,1,1,0,1,1,0,0,0,-3.88335579759839,44.7088170006457,0,0,0,0,"C",656
"65",0,0,1,1,0,1,1,0,0,0,-2.61055733999002,30.0085695600177,0.0018,1e-04,0,0.0017,"C",1397
"66",0,0,1,1,0,1,1,0,0,0,-3.640611517091,34.116363704438,1e-04,1e-04,0,0,"C",2074
"67",0,0,1,1,0,1,1,0,0,0,-2.55449763066572,50.5778161965306,0.0025,0,0,0.0025,"C",857
"68",0,0,1,1,0,1,1,0,0,0,-2.28052223260402,53.0336269146943,0.005,0,0,0.005,"C",2257
"69",0,0,1,1,0,1,1,0,0,0,-3.7833409832439,31.308317427387,3e-04,2e-04,0,1e-04,"C",1072
"70",0,0,1,1,0,1,1,0,0,0,-4.35759033931145,48.5837126863714,1e-04,0,0,1e-04,"C",1687
"71",0,0,1,1,0,1,1,0,0,0,-2.95675130760793,38.8178428646614,0.0019,0,0,0.0019,"C",2575
"72",0,0,1,1,0,1,1,0,0,0,-2.73083169069382,44.7216248481824,0.0018,0,0,0.0018,"C",3006
"73",0,0,1,1,0,1,1,0,0,0,-3.19418991790768,50.1100415074482,5e-04,0,0,5e-04,"C",3732
"74",0,0,1,1,0,1,1,0,0,0,-2.38958963170049,36.6255084030793,0.005,1e-04,0,0.0049,"C",482
"75",0,0,1,1,0,1,1,0,0,0,-2.91870536642505,60.4332720932782,0.0014,0,0,0.0014,"C",1341
"76",0,0,1,1,0,1,1,0,0,0,-3.62312482694983,27.7132905879322,2e-04,0,0,2e-04,"C",3204
"77",0,0,1,1,0,1,1,0,0,0,-2.80095293858614,36.016218681343,0.0018,0,0,0.0018,"C",1763
"78",0,0,1,1,0,1,1,0,0,0,-2.59431511193824,24.8468599685267,0.0037,0,0,0.0037,"C",2318
"79",0,0,1,1,0,1,1,0,0,0,-2.57113383749045,50.4572442508989,0.0017,0,0,0.0017,"C",1059
"80",0,0,1,1,0,1,1,0,0,0,-5.5540400607592,35.8207899504649,1e-04,0,0,1e-04,"C",1290
"81",0,0,1,1,0,1,1,0,0,0,-4.14443667504053,56.0319250411096,3e-04,1e-04,0,2e-04,"C",3146
"82",0,0,1,1,0,1,1,0,0,0,-2.61897031817693,45.5107191880087,0.0023,0,0,0.0023,"C",1594
"83",0,0,1,1,0,1,1,0,0,0,-2.83774997781561,18.7937356421635,0.001,0,0,0.001,"C",2727
"84",0,0,1,1,0,1,1,0,0,0,-2.41060547869597,40.2733537500617,0.0043,0.0014,0,0.0029,"C",2960
"85",0,0,1,1,0,1,1,0,0,0,-2.54382177591425,46.2968226859183,0.0019,0,0,0.0019,"C",3738
"86",0,0,1,1,0,1,1,0,0,0,-2.64771765850395,51.275189190028,0.0017,0,0,0.0017,"C",1567
"87",0,0,1,1,0,1,1,0,0,0,-2.64893808506364,48.0926828670933,0.0024,0,0,0.0024,"C",1930
"88",0,0,1,1,0,1,1,0,0,0,-2.66972264254541,35.1600567022592,0.0019,0,0,0.0019,"C",3714
"89",0,0,1,1,0,1,1,0,0,0,-2.68768549684563,35.9154904245608,0.0025,0.0012,0,0.0013,"C",435
"90",0,0,1,1,0,1,1,0,0,0,-3.07371741096494,36.5203264227446,9e-04,5e-04,0,4e-04,"C",1461
"91",0,0,1,1,0,1,1,0,0,0,-2.56658209958383,36.7167593723125,0.0015,0,0,0.0015,"C",2661
"92",0,0,1,1,0,1,1,0,0,0,-2.4083826136422,41.1001609102663,0.0028,0,0,0.0028,"C",1967
"93",0,0,1,1,0,1,1,0,0,0,-2.00449680955438,34.9485842913072,0.011,0,0,0.011,"C",2087
"94",0,0,1,1,0,1,1,0,0,0,-3.11457354351622,35.2859996903856,6e-04,0,0,6e-04,"C",2137
"95",0,0,1,1,0,1,1,0,0,0,-2.96230909769736,30.0498381666227,0.0016,0,0,0.0016,"C",2578
"96",0,0,1,1,0,1,1,0,0,0,-2.75960711284789,53.1240580252696,0.0011,0,0,0.0011,"C",899
"97",0,0,1,1,0,1,1,0,0,0,-4.63790795734518,35.0555388700923,1e-04,0,0,1e-04,"C",3030
"98",0,0,1,1,0,1,1,0,0,0,-2.56440037768076,30.5139866760774,0.0043,0,0,0.0043,"C",2602
"99",0,0,1,1,0,1,1,0,0,0,-1.88542137315658,46.175122860178,0.0131,0,0,0.0131,"C",394
"100",0,0,1,1,0,1,1,0,0,0,-3.64756417435668,44.0516095359674,1e-04,0,0,1e-04,"C",3326
"101",0,0,1,1,0,1,1,0,0,0,-2.7586994996197,28.6582498993891,0.002,0,0,0.002,"C",2240
"102",0,0,1,1,0,1,1,0,0,0,-2.7678456823728,25.6662755104942,0.0018,0,0,0.0018,"C",1979
"103",0,0,1,1,0,1,1,0,0,0,-4.59561797825594,49.3066881872291,0,0,0,0,"C",1871
"104",0,0,1,1,0,1,1,0,0,0,-3.00424356312249,27.0805776806053,0.0017,0,0,0.0017,"C",1013
"105",0,0,1,1,0,1,1,0,0,0,-3.40265481832399,30.6423609754814,7e-04,0,0,7e-04,"C",2509
"106",0,0,1,1,0,1,1,0,0,0,-2.97565259086217,40.0151368383705,9e-04,0,0,9e-04,"C",602
"107",0,0,1,1,0,1,1,0,0,0,-2.84052376220514,37.0712520057803,0.0012,1e-04,0,0.0011,"C",2794
"108",0,0,1,1,0,1,1,0,0,0,-2.5878620338203,38.7201281410102,0.0025,0,0,0.0025,"C",3694
"109",0,0,1,1,0,1,1,0,0,0,-3.03127438577708,34.4589307432582,8e-04,0.002,1e-04,-0.0012,"C",860
"110",0,0,1,1,0,1,1,0,0,0,-3.33233334562841,44.8914516955226,6e-04,0,0,6e-04,"C",2978
"111",0,0,1,1,0,1,1,0,0,0,-3.41453525722937,35.3796920443778,3e-04,0,0,3e-04,"C",1401
"112",0,0,1,1,0,1,1,0,0,0,-2.88634233479414,26.7725101172977,7e-04,0,0,7e-04,"C",763
"113",0,0,1,1,0,1,1,0,0,0,-2.59994368720186,45.5832354391941,0.0037,0,0,0.0037,"C",192
"114",0,0,1,1,0,1,1,0,0,0,-2.41384895330627,38.3610976482362,0.0031,0,0,0.0031,"C",1028
"115",0,0,1,1,0,1,1,0,0,0,-2.84024364441117,48.4719244469581,0.0015,0,0,0.0015,"C",2111
"116",0,0,1,1,0,1,1,0,0,0,-3.53731582546485,43.9954365164315,8e-04,0,0,8e-04,"C",532
"117",0,0,1,1,0,1,1,0,0,0,-4.98334152619795,31.0306391028977,0,0,0,0,"C",2623
"118",0,0,1,1,0,1,1,0,0,0,-3.8716062787944,18.1716662572457,0,0,0,0,"C",2909
"119",0,0,1,1,0,1,1,0,0,0,-2.61566528155891,40.2798408913748,9e-04,0,0,9e-04,"C",867
"120",0,0,1,1,0,1,1,0,0,0,-2.64240944275094,26.5881213784969,0.0027,0,0,0.0027,"C",855
"121",0,0,1,1,0,1,1,0,0,0,-4.77782377464325,29.0061171179021,0,0.002,0,-0.002,"C",3071
"122",0,0,1,1,0,1,1,0,0,0,-1.87144569155179,34.9085066228703,0.0125,0,0,0.0125,"C",1248
"123",0,0,1,1,0,1,1,0,0,0,-2.60899099495136,29.5501461104684,0.0025,0,0,0.0025,"C",2801
"124",0,0,1,1,0,1,1,0,0,0,-2.35626411173539,45.0682280525716,0.0043,0,0,0.0043,"C",176
"125",0,0,1,1,0,1,1,0,0,0,-2.38930817450573,48.8808695439548,0.0024,0,0,0.0024,"C",2142
"126",0,0,1,1,0,1,1,0,0,0,-3.67354669123682,23.3659013953402,4e-04,0,0,4e-04,"C",1684
"127",0,0,1,1,0,1,1,0,0,0,-2.06765743081664,32.5920848603043,0.0081,0,0,0.0081,"C",3254
"128",0,0,1,1,0,1,1,0,0,0,-2.74593133988386,32.8196390942182,0.0021,0,0,0.0021,"C",2873
"129",0,0,1,1,0,1,1,0,0,0,-3.15080766704827,48.0055971987113,1e-04,0,0,1e-04,"C",3299
"130",0,0,1,1,0,1,1,0,0,0,-2.10869978314682,38.4297176524197,0.0073,0,0,0.0073,"C",1532
"131",0,0,1,1,0,1,1,0,0,0,-2.25008904949164,42.7751713980012,0.0071,0,0,0.0071,"C",3099
"132",0,0,1,1,0,1,1,0,0,0,-2.16924201619266,15.8762877660345,0.0075,0,0,0.0075,"C",905
"133",0,0,1,1,0,1,1,0,0,0,-4.02066544897654,49.3003603806991,4e-04,0,0,4e-04,"C",3152
"134",0,0,1,1,0,1,1,0,0,0,-3.23071611418341,23.8201802250229,8e-04,1e-04,0,7e-04,"C",1456
"135",0,0,1,1,0,1,1,0,0,0,-2.56742863155372,37.2064159191199,0.0022,0,0,0.0022,"C",649
"136",0,0,1,1,0,1,1,0,0,0,-1.90556481043821,44.1306824909618,0.0116,1e-04,0,0.0115,"C",2525
"137",0,0,1,1,0,1,1,0,0,0,-2.13001134355991,43.0961530309406,0.0075,0,0,0.0075,"C",3279
"138",0,0,1,1,0,1,1,0,0,0,-3.20110941904098,35.4273641519898,3e-04,0,0,3e-04,"C",369
"139",0,0,1,1,0,1,1,0,0,0,-2.21406328811536,54.7226385714871,0.0069,0,0,0.0069,"C",1910
"140",0,0,1,1,0,1,1,0,0,0,-3.17120177238221,41.4775052222219,3e-04,0,0,3e-04,"C",298
"141",0,0,1,1,0,1,1,0,0,0,-1.6478161557302,53.0272203646832,0.0256,0,0,0.0256,"C",631
"142",0,0,1,1,0,1,1,0,0,0,-2.5304632408488,39.8972475668026,0.0035,0.0045,2e-04,-0.001,"C",457
"143",0,0,1,1,0,1,1,0,0,0,-2.91581436146749,45.8749290733736,0.0013,3e-04,2e-04,0.001,"C",2120
"144",0,0,1,1,0,1,1,0,0,0,-2.36782469621224,38.9075049363323,0.003,0.001,0,0.002,"C",1374
"145",0,0,1,1,0,1,1,0,0,0,-2.43660337658119,43.4201311571355,0.0029,0,0,0.0029,"C",1408
"146",0,0,1,1,0,1,1,0,0,0,-2.62990925381585,23.6389196898412,0.0016,0,0,0.0016,"C",2660
"147",0,0,1,1,0,1,1,0,0,0,-3.06829509753576,44.5266413103208,0.0014,0,0,0.0014,"C",2619
"148",0,0,1,1,0,1,1,0,0,0,-2.67169023978679,38.877706889309,0.0027,0,0,0.0027,"C",2350
"149",0,0,1,1,0,1,1,0,0,0,-3.15791866684391,48.8626181433903,5e-04,0,0,5e-04,"C",1075
"150",0,0,1,1,0,1,1,0,0,0,-2.37739845461895,39.7667531947083,0.004,0,0,0.004,"C",2419
"151",0,0,1,1,0,1,1,0,0,0,-2.96105618621556,32.8618974468275,0.0015,0,0,0.0015,"C",2508
"152",0,0,1,1,0,1,1,0,0,0,-3.10216401899596,31.3465610641832,0.0011,0,0,0.0011,"C",790
"153",0,0,1,1,0,1,1,0,0,0,-4.44582054952633,26.204404345475,0,0,0,0,"C",3646
"154",0,0,1,1,0,1,1,0,0,0,-4.24799284138655,47.1543682967122,3e-04,9e-04,0,-6e-04,"C",865
"155",0,0,1,1,0,1,1,0,0,0,-2.50503208408717,50.6878537126593,0.0017,0,0,0.0017,"C",2943
"156",0,0,1,1,0,1,1,0,0,0,-2.99116507108699,51.1065288003572,7e-04,0,0,7e-04,"C",2957
"157",0,0,1,1,0,1,1,0,0,0,-3.46159732403439,46.1438790914714,2e-04,0,0,2e-04,"C",1798
"158",0,0,1,1,0,1,1,0,0,0,-3.27865022765124,46.3945337809014,7e-04,0,0,7e-04,"C",40
"159",0,0,1,1,0,1,1,0,0,0,-2.67157100935984,40.6315849799019,0.0019,0,0,0.0019,"C",774
"160",0,0,1,1,0,1,1,0,0,0,-3.00464690574518,53.7656338279642,8e-04,0,0,8e-04,"C",1333
"161",0,0,1,1,0,1,1,0,0,0,-2.66587802036729,23.9044273305546,0.0012,0,0,0.0012,"C",3232
"162",0,0,1,1,0,1,1,0,0,0,-2.47466001832884,40.935563775487,0.0038,0,0,0.0038,"C",927
"163",0,0,1,1,0,1,1,0,0,0,-4.38614603148548,38.6298316268432,5e-04,0,0,5e-04,"C",3352
"164",0,0,1,1,0,1,1,0,0,0,-2.6496991467513,36.5781645370613,0.0029,0,0,0.0029,"C",2165
"165",0,0,1,1,0,1,1,0,0,0,-2.579250672743,41.4626370183588,0.0024,6e-04,1e-04,0.0018,"C",2610
"166",0,0,1,1,0,1,1,0,0,0,-2.75935362068411,39.6667809311991,0.0021,0,0,0.0021,"C",1709
"167",0,0,1,1,0,1,1,0,0,0,-2.14690002834195,46.086564750366,0.0061,0,0,0.0061,"C",151
"168",0,0,1,1,0,1,1,0,0,0,-2.95372961270866,47.7596743082531,0.0018,0,0,0.0018,"C",3217
"169",0,0,1,1,0,1,1,0,0,0,-2.17307089812965,47.511441154938,0.0055,0,0,0.0055,"C",2347
"170",0,0,1,1,0,1,1,0,0,0,-2.9364598087626,36.3538080515815,9e-04,0.0014,0,-5e-04,"C",1817
"171",0,0,1,1,0,1,1,0,0,0,-3.03930953175125,33.5896665001874,9e-04,1e-04,0,8e-04,"C",129
"172",0,0,1,1,0,1,1,0,0,0,-2.76698483905569,36.0338750731703,0.0019,0,0,0.0019,"C",68
"173",0,0,1,1,0,1,1,0,0,0,-2.33097952389524,54.0250457334951,0.0041,0,0,0.0041,"C",3550
"174",0,0,1,1,0,1,1,0,0,0,-2.43832146071406,47.9982848751539,0.0045,0,0,0.0045,"C",2397
"175",0,0,1,1,0,1,1,0,0,0,-3.11077915512661,38.111111750967,9e-04,0,0,9e-04,"C",1007
"176",0,0,1,1,0,1,1,0,0,0,-2.92540563194975,36.9963577893461,0.0021,0.0018,0,3e-04,"C",636
"177",0,0,1,1,0,1,1,0,0,0,-3.03325766238733,33.7873056814395,0.0021,5e-04,0,0.0016,"C",3544
"178",0,0,1,1,0,1,1,0,0,0,-2.58611947999337,27.852473080084,0.0025,0,0,0.0025,"C",1133
"179",0,0,1,1,0,1,1,0,0,0,-2.45232197717815,47.8033540393039,0.004,0,0,0.004,"C",102
"180",0,0,1,1,0,1,1,0,0,0,-2.51804591589833,44.7817908693561,0.0022,0,0,0.0022,"C",757
"181",0,0,1,1,0,1,1,0,0,0,-3.07345466001796,31.676200926141,0.0022,0,0,0.0022,"C",1959
"182",0,0,1,1,0,1,1,0,0,0,-2.27133302141787,45.7841391348594,0.0062,0,0,0.0062,"C",990
"183",0,0,1,1,0,1,1,0,0,0,-2.56237429460757,34.3789660274287,0.0017,0,0,0.0017,"C",1858
"184",0,0,1,1,0,1,1,0,0,0,-2.59286909225915,39.046771649833,0.0025,1e-04,0,0.0024,"C",3720
"185",0,0,1,1,0,1,1,0,0,0,-1.86822870123087,25.2849987774054,0.0134,0,0,0.0134,"C",2353
"186",0,0,1,1,0,1,1,0,0,0,-2.726001285184,38.5193072552024,0.002,0,0,0.002,"C",2460
"187",0,0,1,1,0,1,1,0,0,0,-2.74918358098756,29.0447001547184,0.0018,0,0,0.0018,"C",2332
"188",0,0,1,1,0,1,1,0,0,0,-3.15961190561428,23.8946611534421,0.001,0.0013,3e-04,-3e-04,"C",1585
"189",0,0,1,1,0,1,1,0,0,0,-2.07232476397791,33.2243025400859,0.0075,0,0,0.0075,"C",2956
"190",0,0,1,1,0,1,1,0,0,0,-2.58521919542591,38.3472889888642,0.0018,0,0,0.0018,"C",3640
"191",0,0,1,1,0,1,1,0,0,0,-2.6294654825583,35.3553098222587,0.0035,0,0,0.0035,"C",872
"192",0,0,1,1,0,1,1,0,0,0,-2.7011412697132,45.8790573443045,0.0014,0,0,0.0014,"C",668
"193",0,0,1,1,0,1,1,0,0,0,-3.05933339362887,44.0497477979627,6e-04,1e-04,0,5e-04,"C",1694
"194",0,0,1,1,0,1,1,0,0,0,-2.65066637837745,31.1169840246305,0.0016,0,0,0.0016,"C",2990
"195",0,0,1,1,0,1,1,0,0,0,-3.27016289410663,38.2003298798885,0.001,0,0,0.001,"C",2523
"196",0,0,1,1,0,1,1,0,0,0,-2.23833866178476,34.9872536024565,0.0053,0.0026,2e-04,0.0027,"C",3189
"197",0,0,1,1,0,1,1,0,0,0,-2.4287299828563,35.0056754411712,0.0045,0.0093,1e-04,-0.0048,"C",963
"198",0,0,1,1,0,1,1,0,0,0,-3.43065406513432,35.5943131611964,5e-04,0,0,5e-04,"C",2331
"199",0,0,1,1,0,1,1,0,0,0,-2.22921545393084,34.5539729966908,0.0064,0.0042,0.0011,0.0022,"C",2108
"200",0,0,1,1,0,1,1,0,0,0,-2.35561099332088,43.7382561361142,0.0026,0,0,0.0026,"C",2474
"201",0,0,1,1,0,1,1,0,0,0,-3.13536557682469,29.479533253265,3e-04,0,0,3e-04,"C",1354
"202",0,0,1,1,0,1,1,0,0,0,-2.81171507462178,29.4683096107588,0.0012,0.0077,0,-0.0065,"D",491
"203",0,0,1,1,0,1,1,0,0,0,-3.25578540182569,56.3386523961185,3e-04,0,0,3e-04,"D",3721
"204",0,0,1,1,0,1,1,0,0,0,-3.2470626122733,41.7853138313418,9e-04,2e-04,0,7e-04,"D",3402
"205",0,0,1,1,0,1,1,0,0,0,-2.5528536772559,52.3887191793744,0.0033,0,0,0.0033,"D",368
"206",0,0,1,1,0,1,1,0,0,0,-3.47648796773709,52.9232853514077,4e-04,1e-04,0,3e-04,"D",1484
"207",0,0,1,1,0,1,1,0,0,0,-2.44349226292724,51.402993977374,0.0034,0.0101,8e-04,-0.0067,"D",2487
"208",0,0,1,1,0,1,1,0,0,0,-2.90779106156481,40.8608893554331,0.0012,0,0,0.0012,"D",1608
"209",0,0,1,1,0,1,1,0,0,0,-2.35444729367057,34.2822595417098,0.0038,0.0472,0.0011,-0.0434,"D",1462
"210",0,0,1,1,0,1,1,0,0,0,-2.8434718066578,36.9039628034738,0.0011,3e-04,0,8e-04,"D",3495
"211",0,0,1,1,0,1,1,0,0,0,-2.06102591285603,53.8032117923233,0.0047,0,0,0.0047,"D",3583
"212",0,0,1,1,0,1,1,0,0,0,-3.19545417747934,33.1377538579617,0,0,0,0,"D",1747
"213",0,0,1,1,0,1,1,0,0,0,-2.62060076678333,37.8747939002713,0.0021,0,0,0.0021,"D",344
"214",0,0,1,1,0,1,1,0,0,0,-3.27031063571502,44.3113941425948,9e-04,0,0,9e-04,"D",3343
"215",0,0,1,1,0,1,1,0,0,0,-2.98501134159072,51.0435314767848,5e-04,6e-04,2e-04,-9.99999999999999e-05,"D",2191
"216",0,0,1,1,0,1,1,0,0,0,-3.18814321935983,39.7992224849882,7e-04,0,0,7e-04,"D",2986
"217",0,0,1,1,0,1,1,0,0,0,-2.1184319015219,22.9493554472132,0.0083,0.0047,8e-04,0.0036,"D",3527
"218",0,0,1,1,0,1,1,0,0,0,-2.88974231191967,36.4851285849569,6e-04,6e-04,0,0,"D",3748
"219",0,0,1,1,0,1,1,0,0,0,-2.83665224762722,41.9775431585054,0.0015,0.0031,1e-04,-0.0016,"D",930
"220",0,0,1,1,0,1,1,0,0,0,-2.4880948287807,28.6852589827826,0.0013,0.0032,1e-04,-0.0019,"D",1560
"221",0,0,1,1,0,1,1,0,0,0,-4.66579015792485,55.2314826167774,0,2e-04,0,-2e-04,"D",1549
"222",0,0,1,1,0,1,1,0,0,0,-3.80499346184721,44.9057797558325,6e-04,0.0011,0,-5e-04,"D",3423
"223",0,0,1,1,0,1,1,0,0,0,-2.37794936033642,28.2928570729945,0.0055,0.0016,3e-04,0.0039,"D",3464
"224",0,0,1,1,0,1,1,0,0,0,-4.0002916939032,27.8195367280357,2e-04,0,0,2e-04,"D",1646
"225",0,0,1,1,0,1,1,0,0,0,-3.04213893577771,36.7033161087369,6e-04,0.0048,1e-04,-0.0042,"D",2823
"226",0,0,1,1,0,1,1,0,0,0,-3.84680694576173,44.2043023262267,3e-04,0,0,3e-04,"D",2022
"227",0,0,1,1,0,1,1,0,0,0,-2.8060714799791,44.954769819806,9e-04,0,0,9e-04,"D",1255
"228",0,0,1,1,0,1,1,0,0,0,-2.69425392241839,31.4538145728696,0.0012,0.001,0,2e-04,"D",1691
"229",0,0,1,1,0,1,1,0,0,0,-2.40046863480883,35.8122221595255,0.0046,5e-04,0,0.0041,"D",3414
"230",0,0,1,1,0,1,1,0,0,0,-3.18445448526127,52.5845007063389,7e-04,0,0,7e-04,"D",1362
