"","GITR","LENI","MICA","PLER","ACAM","AMME","PLNO","TWIL","feasibility","niche_diff","fitness_diff","draw"
"841",1,1,1,0,0,0,0,1,NA,NA,NA,2557
"842",1,1,1,0,0,0,0,1,NA,NA,NA,1503
"843",1,1,1,0,0,0,0,1,NA,NA,NA,1011
"844",1,1,1,0,0,0,0,1,NA,NA,NA,1924
"845",1,1,1,0,0,0,0,1,NA,NA,NA,671
"846",1,1,1,0,0,0,0,1,NA,NA,NA,209
"847",1,1,1,0,0,0,0,1,NA,NA,NA,2477
"848",1,1,1,0,0,0,0,1,NA,NA,NA,152
"849",1,1,1,0,0,0,0,1,NA,NA,NA,2631
"850",1,1,1,0,0,0,0,1,NA,NA,NA,1051
"851",1,1,1,0,0,0,0,1,NA,NA,NA,3728
"852",1,1,1,0,0,0,0,1,NA,NA,NA,2751
"853",1,1,1,0,0,0,0,1,NA,NA,NA,1158
"854",1,1,1,0,0,0,0,1,NA,NA,NA,1703
"855",1,1,1,0,0,0,0,1,NA,NA,NA,3076
"856",1,1,1,0,0,0,0,1,NA,NA,NA,3380
"857",1,1,1,0,0,0,0,1,NA,NA,NA,3533
"858",1,1,1,0,0,0,0,1,NA,NA,NA,1626
"859",1,1,1,0,0,0,0,1,NA,NA,NA,2229
"860",1,1,1,0,0,0,0,1,NA,NA,NA,3560
"861",1,1,1,0,0,0,0,1,NA,NA,NA,3637
"862",1,1,1,0,0,0,0,1,NA,NA,NA,1326
"863",1,1,1,0,0,0,0,1,NA,NA,NA,96
"864",1,1,1,0,0,0,0,1,NA,NA,NA,2901
"865",1,1,1,0,0,0,0,1,NA,NA,NA,2011
"866",1,1,1,0,0,0,0,1,NA,NA,NA,962
"867",1,1,1,0,0,0,0,1,NA,NA,NA,2662
"868",1,1,1,0,0,0,0,1,NA,NA,NA,735
"869",1,1,1,0,0,0,0,1,NA,NA,NA,2263
"870",1,1,1,0,0,0,0,1,NA,NA,NA,2080
"871",1,1,1,0,0,0,0,1,NA,NA,NA,2278
"872",1,1,1,0,0,0,0,1,NA,NA,NA,2415
"873",1,1,1,0,0,0,0,1,NA,NA,NA,2318
"874",1,1,1,0,0,0,0,1,NA,NA,NA,524
"875",1,1,1,0,0,0,0,1,NA,NA,NA,1727
"876",1,1,1,0,0,0,0,1,NA,NA,NA,1695
"877",1,1,1,0,0,0,0,1,NA,NA,NA,64
"878",1,1,1,0,0,0,0,1,NA,NA,NA,1380
"879",1,1,1,0,0,0,0,1,NA,NA,NA,400
"880",1,1,1,0,0,0,0,1,NA,NA,NA,444
"881",1,1,1,0,0,0,0,1,NA,NA,NA,365
"882",1,1,1,0,0,0,0,1,NA,NA,NA,294
"883",1,1,1,0,0,0,0,1,NA,NA,NA,665
"884",1,1,1,0,0,0,0,1,NA,NA,NA,3350
"885",1,1,1,0,0,0,0,1,NA,NA,NA,2699
"886",1,1,1,0,0,0,0,1,NA,NA,NA,1571
"887",1,1,1,0,0,0,0,1,NA,NA,NA,703
"888",1,1,1,0,0,0,0,1,NA,NA,NA,3451
"889",1,1,1,0,0,0,0,1,NA,NA,NA,605
"890",1,1,1,0,0,0,0,1,NA,NA,NA,1634
"891",1,1,1,0,0,0,0,1,NA,NA,NA,3649
"892",1,1,1,0,0,0,0,1,NA,NA,NA,1352
"893",1,1,1,0,0,0,0,1,NA,NA,NA,2711
"894",1,1,1,0,0,0,0,1,NA,NA,NA,743
"895",1,1,1,0,0,0,0,1,NA,NA,NA,577
"896",1,1,1,0,0,0,0,1,NA,NA,NA,3582
"897",1,1,1,0,0,0,0,1,NA,NA,NA,385
"898",1,1,1,0,0,0,0,1,NA,NA,NA,1171
"899",1,1,1,0,0,0,0,1,NA,NA,NA,1753
"900",1,1,1,0,0,0,0,1,NA,NA,NA,1190
"901",1,1,1,0,0,0,0,1,NA,NA,NA,1230
"902",1,1,1,0,0,0,0,1,NA,NA,NA,1086
"903",1,1,1,0,0,0,0,1,NA,NA,NA,559
"904",1,1,1,0,0,0,0,1,NA,NA,NA,71
"905",1,1,1,0,0,0,0,1,NA,NA,NA,682
"906",1,1,1,0,0,0,0,1,NA,NA,NA,3566
"907",1,1,1,0,0,0,0,1,NA,NA,NA,861
"908",1,1,1,0,0,0,0,1,NA,NA,NA,3170
"909",1,1,1,0,0,0,0,1,NA,NA,NA,177
"910",1,1,1,0,0,0,0,1,NA,NA,NA,1060
"911",1,1,1,0,0,0,0,1,NA,NA,NA,1750
"912",1,1,1,0,0,0,0,1,NA,NA,NA,811
"913",1,1,1,0,0,0,0,1,NA,NA,NA,2844
"914",1,1,1,0,0,0,0,1,NA,NA,NA,2167
"915",1,1,1,0,0,0,0,1,NA,NA,NA,2233
"916",1,1,1,0,0,0,0,1,NA,NA,NA,1588
"917",1,1,1,0,0,0,0,1,NA,NA,NA,2584
"918",1,1,1,0,0,0,0,1,NA,NA,NA,1822
"919",1,1,1,0,0,0,0,1,NA,NA,NA,1711
"920",1,1,1,0,0,0,0,1,NA,NA,NA,245
"921",1,1,1,0,0,0,0,1,NA,NA,NA,2623
"922",1,1,1,0,0,0,0,1,NA,NA,NA,1241
"923",1,1,1,0,0,0,0,1,NA,NA,NA,1373
"924",1,1,1,0,0,0,0,1,NA,NA,NA,2660
"925",1,1,1,0,0,0,0,1,NA,NA,NA,2607
"926",1,1,1,0,0,0,0,1,NA,NA,NA,2633
"927",1,1,1,0,0,0,0,1,NA,NA,NA,3444
"928",1,1,1,0,0,0,0,1,NA,NA,NA,1810
"929",1,1,1,0,0,0,0,1,NA,NA,NA,1597
"930",1,1,1,0,0,0,0,1,NA,NA,NA,760
"931",1,1,1,0,0,0,0,1,NA,NA,NA,3036
"932",1,1,1,0,0,0,0,1,NA,NA,NA,3209
"933",1,1,1,0,0,0,0,1,NA,NA,NA,2926
"934",1,1,1,0,0,0,0,1,NA,NA,NA,1290
"935",1,1,1,0,0,0,0,1,NA,NA,NA,2831
"936",1,1,1,0,0,0,0,1,NA,NA,NA,333
"937",1,1,1,0,0,0,0,1,NA,NA,NA,1413
"938",1,1,1,0,0,0,0,1,NA,NA,NA,3162
"939",1,1,1,0,0,0,0,1,NA,NA,NA,2684
"940",1,1,1,0,0,0,0,1,NA,NA,NA,349
"941",1,1,1,0,0,0,0,1,NA,NA,NA,3704
"942",1,1,1,0,0,0,0,1,NA,NA,NA,1212
"943",1,1,1,0,0,0,0,1,NA,NA,NA,752
"944",1,1,1,0,0,0,0,1,NA,NA,NA,2949
"945",1,1,1,0,0,0,0,1,NA,NA,NA,1514
"946",1,1,1,0,0,0,0,1,NA,NA,NA,1817
"947",1,1,1,0,0,0,0,1,NA,NA,NA,3658
"948",1,1,1,0,0,0,0,1,NA,NA,NA,2720
"949",1,1,1,0,0,0,0,1,NA,NA,NA,2510
"950",1,1,1,0,0,0,0,1,NA,NA,NA,1549
"951",1,1,1,0,0,0,0,1,NA,NA,NA,555
"952",1,1,1,0,0,0,0,1,NA,NA,NA,1622
"953",1,1,1,0,0,0,0,1,NA,NA,NA,129
"954",1,1,1,0,0,0,0,1,NA,NA,NA,3132
"955",1,1,1,0,0,0,0,1,NA,NA,NA,2899
"956",1,1,1,0,0,0,0,1,NA,NA,NA,1700
"957",1,1,1,0,0,0,0,1,NA,NA,NA,3028
"958",1,1,1,0,0,0,0,1,NA,NA,NA,670
"959",1,1,1,0,0,0,0,1,NA,NA,NA,3646
"960",1,1,1,0,0,0,0,1,NA,NA,NA,706
"961",1,1,1,0,0,0,0,1,NA,NA,NA,2224
"962",1,1,1,0,0,0,0,1,NA,NA,NA,847
"963",1,1,1,0,0,0,0,1,NA,NA,NA,304
"964",1,1,1,0,0,0,0,1,NA,NA,NA,55
"965",1,1,1,0,0,0,0,1,NA,NA,NA,2804
"966",1,1,1,0,0,0,0,1,NA,NA,NA,3118
"967",1,1,1,0,0,0,0,1,NA,NA,NA,1684
"968",1,1,1,0,0,0,0,1,NA,NA,NA,976
"969",1,1,1,0,0,0,0,1,NA,NA,NA,3179
"970",1,1,1,0,0,0,0,1,NA,NA,NA,164
"971",1,1,1,0,0,0,0,1,NA,NA,NA,2703
"972",1,1,1,0,0,0,0,1,NA,NA,NA,1840
"973",1,1,1,0,0,0,0,1,NA,NA,NA,2538
"974",1,1,1,0,0,0,0,1,NA,NA,NA,1641
"975",1,1,1,0,0,0,0,1,NA,NA,NA,3161
"976",1,1,1,0,0,0,0,1,NA,NA,NA,1288
"977",1,1,1,0,0,0,0,1,NA,NA,NA,2304
"978",1,1,1,0,0,0,0,1,NA,NA,NA,1649
"979",1,1,1,0,0,0,0,1,NA,NA,NA,1408
"980",1,1,1,0,0,0,0,1,NA,NA,NA,1347
"981",1,1,1,0,0,0,0,1,NA,NA,NA,3573
"982",1,1,1,0,0,0,0,1,NA,NA,NA,2240
"983",1,1,1,0,0,0,0,1,NA,NA,NA,838
"984",1,1,1,0,0,0,0,1,NA,NA,NA,2439
"985",1,1,1,0,0,0,0,1,NA,NA,NA,1721
"986",1,1,1,0,0,0,0,1,NA,NA,NA,1734
"987",1,1,1,0,0,0,0,1,NA,NA,NA,684
"988",1,1,1,0,0,0,0,1,NA,NA,NA,1841
"989",1,1,1,0,0,0,0,1,NA,NA,NA,3346
"990",1,1,1,0,0,0,0,1,NA,NA,NA,1002
"991",1,1,1,0,0,0,0,1,NA,NA,NA,3295
"992",1,1,1,0,0,0,0,1,NA,NA,NA,1567
"993",1,1,1,0,0,0,0,1,NA,NA,NA,801
"994",1,1,1,0,0,0,0,1,NA,NA,NA,896
"995",1,1,1,0,0,0,0,1,NA,NA,NA,572
"996",1,1,1,0,0,0,0,1,NA,NA,NA,2772
"997",1,1,1,0,0,0,0,1,NA,NA,NA,2017
"998",1,1,1,0,0,0,0,1,NA,NA,NA,275
"999",1,1,1,0,0,0,0,1,NA,NA,NA,2587
"1000",1,1,1,0,0,0,0,1,NA,NA,NA,2617
"1001",1,1,1,0,0,0,0,1,NA,NA,NA,1745
"1002",1,1,0,1,1,0,0,0,0,-0.778164663395426,57.9445093885111,576
"1003",1,1,0,1,1,0,0,0,0,-0.572879650395928,58.3916815754619,2747
"1004",1,1,0,1,1,0,0,0,0,-0.927011384151011,76.2663789438963,72
"1005",1,1,0,1,1,0,0,0,0,-1.58143327627231,46.420340685004,3526
"1006",1,1,0,1,1,0,0,0,0,-0.131630775205943,61.9861013225943,645
"1007",1,1,0,1,1,0,0,0,0,-0.886500971627674,42.4129242880699,873
"1008",1,1,0,1,1,0,0,0,0,-1.0264848670364,69.7926118078614,2015
"1009",1,1,0,1,1,0,0,0,0,-1.09262074977349,55.1000611997313,1202
"1010",1,1,0,1,1,0,0,0,0,-1.1547341468682,70.7211697015479,2511
"1011",1,1,0,1,1,0,0,0,0,-1.36727017976615,50.653790639846,1968
"1012",1,1,0,1,1,0,0,0,0,-0.159385990538372,45.7197939209609,1372
"1013",1,1,0,1,1,0,0,0,0,-0.854249184719355,63.4380293262512,1681
"1014",1,1,0,1,1,0,0,0,0,-1.30053680118496,52.3457840387575,1335
"1015",1,1,0,1,1,0,0,0,0,-1.44610099493835,40.882298374135,1550
"1016",1,1,0,1,1,0,0,0,0,-0.26388014371171,47.2353709147419,1093
"1017",1,1,0,1,1,0,0,0,0,-0.159048393339103,42.8096086732478,3142
"1018",1,1,0,1,1,0,0,0,0,-0.0189881968374974,41.1068083809245,173
"1019",1,1,0,1,1,0,0,0,0,-0.676358407792043,58.966405320959,3167
"1020",1,1,0,1,1,0,0,0,0,-2.19160252167435,51.7323444528351,1173
"1021",1,1,0,1,1,0,0,0,0,-0.96696576550164,38.6876663052058,3542
"1022",1,1,0,1,1,0,0,0,0,0.56127804479008,37.281705446141,3267
"1023",1,1,0,1,1,0,0,0,0,0.059067051061753,48.6493102995826,1436
"1024",1,1,0,1,1,0,0,0,0,-0.734557388637332,35.7637069194735,3502
"1025",1,1,0,1,1,0,0,0,0,-0.136485199494163,47.8547470268598,1363
"1026",1,1,0,1,1,0,0,0,0,-1.64843690404191,49.5794272788966,3020
"1027",1,1,0,1,1,0,0,0,0,-0.925536292844057,51.3295710279716,3048
"1028",1,1,0,1,1,0,0,0,1,0.754877334284034,36.9250712646067,3615
"1029",1,1,0,1,1,0,0,0,0,-0.0762674577120441,61.9409591862604,8
"1030",1,1,0,1,1,0,0,0,0,-0.308655994151629,50.2801300624845,2342
"1031",1,1,0,1,1,0,0,0,0,-0.988859516809441,52.9782640275632,1981
"1032",1,1,0,1,1,0,0,0,0,-0.844073136034149,45.804175457456,1244
"1033",1,1,0,1,1,0,0,0,0,-0.690903041370145,55.6027812988232,286
"1034",1,1,0,1,1,0,0,0,1,0.198376474376326,24.7837161198467,2978
"1035",1,1,0,1,1,0,0,0,1,0.130237850091679,27.4730908357083,213
"1036",1,1,0,1,1,0,0,0,0,-1.06346930506298,62.022428637236,3357
"1037",1,1,0,1,1,0,0,0,0,-0.735946864967226,50.8382515433682,1257
"1038",1,1,0,1,1,0,0,0,0,-0.436147578548139,46.5218838079833,3181
"1039",1,1,0,1,1,0,0,0,0,-1.62814417934412,55.4966126249057,3094
"1040",1,1,0,1,1,0,0,0,0,-0.402112085261526,43.3940100722973,3230
"1041",1,1,0,1,1,0,0,0,0,-0.4740468315636,48.8555079485921,2557
"1042",1,1,0,1,1,0,0,0,0,-0.458703303508638,76.1363615094725,1503
"1043",1,1,0,1,1,0,0,0,0,-0.363213902771105,43.6734270525539,1011
"1044",1,1,0,1,1,0,0,0,0,-2.13058282698739,41.3773423073002,1924
"1045",1,1,0,1,1,0,0,0,0,-1.65176926550623,44.1765498779114,671
"1046",1,1,0,1,1,0,0,0,0,-0.506132382628377,62.7744861955187,209
"1047",1,1,0,1,1,0,0,0,0,0.422475529605204,59.4559690876831,2477
"1048",1,1,0,1,1,0,0,0,0,0.265669722035052,56.8896650085608,152
"1049",1,1,0,1,1,0,0,0,0,-0.556471798138248,16.6719228989411,2631
"1050",1,1,0,1,1,0,0,0,0,-0.198330920024269,42.1088280283902,1051
"1051",1,1,0,1,1,0,0,0,0,-0.838478454945663,60.5115808820406,3728
"1052",1,1,0,1,1,0,0,0,0,-0.101729413230773,27.189646854375,2751
"1053",1,1,0,1,1,0,0,0,0,-0.759939174840871,73.5363144229977,1158
"1054",1,1,0,1,1,0,0,0,1,0.826783052488174,50.3633733022271,1703
"1055",1,1,0,1,1,0,0,0,0,-1.3322181972813,58.0359728972038,3076
"1056",1,1,0,1,1,0,0,0,0,-1.31242370554081,49.0664963458733,3380
"1057",1,1,0,1,1,0,0,0,0,-0.853755853594508,54.9699222485579,3533
"1058",1,1,0,1,1,0,0,0,0,-0.859875116821749,53.9808024834771,1626
"1059",1,1,0,1,1,0,0,0,0,0.69906537571755,49.1781437906807,2229
"1060",1,1,0,1,1,0,0,0,0,-0.473256722977352,73.5065555171023,3560
"1061",1,1,0,1,1,0,0,0,0,-0.629575955999057,61.6884415944668,3637
"1062",1,1,0,1,1,0,0,0,0,-1.42508666894575,70.3341684365614,1326
"1063",1,1,0,1,1,0,0,0,0,-0.928695009360766,42.2690625596421,96
"1064",1,1,0,1,1,0,0,0,0,-1.15206194630985,45.4475332318407,2901
"1065",1,1,0,1,1,0,0,0,0,-0.176182498255619,60.5207253165241,2011
"1066",1,1,0,1,1,0,0,0,0,-1.2738652183413,54.7614460788607,962
"1067",1,1,0,1,1,0,0,0,0,-0.660131167268422,50.9787677515456,2662
"1068",1,1,0,1,1,0,0,0,0,0.326457137810145,33.7734293825263,735
"1069",1,1,0,1,1,0,0,0,0,-0.701049629882754,64.6439123549846,2263
"1070",1,1,0,1,1,0,0,0,0,-1.20142786912778,46.608867543016,2080
"1071",1,1,0,1,1,0,0,0,0,-0.699463917143796,60.8119965453418,2278
"1072",1,1,0,1,1,0,0,0,0,0.401290145471908,15.631001251298,2415
"1073",1,1,0,1,1,0,0,0,0,-0.220232312842486,53.5363196434454,2318
"1074",1,1,0,1,1,0,0,0,0,-0.978106083032237,61.7700100571385,524
"1075",1,1,0,1,1,0,0,0,0,-0.503568698780408,67.5535103584457,1727
"1076",1,1,0,1,1,0,0,0,0,-1.2430025377789,77.4282939223413,1695
"1077",1,1,0,1,1,0,0,0,0,-2.70555500868411,53.4731037520084,64
"1078",1,1,0,1,1,0,0,0,0,-1.2607096484476,54.8668760293471,1380
"1079",1,1,0,1,1,0,0,0,0,-1.65356691974908,48.6343367891616,400
"1080",1,1,0,1,1,0,0,0,0,0.197159825372904,36.0898168168305,444
"1081",1,1,0,1,1,0,0,0,0,-0.686236957754456,66.1379024175251,365
"1082",1,1,0,1,1,0,0,0,0,-1.28328089246657,59.3386819874824,294
"1083",1,1,0,1,1,0,0,0,0,-0.463161740887723,59.8405945395102,665
"1084",1,1,0,1,1,0,0,0,0,-0.279401054975748,37.6868860412782,3350
"1085",1,1,0,1,1,0,0,0,0,-0.500796204620643,59.229737275843,2699
"1086",1,1,0,1,1,0,0,0,0,-1.12428394622183,72.352177122504,1571
"1087",1,1,0,1,1,0,0,0,0,0.407469113983744,45.7645251428826,703
"1088",1,1,0,1,1,0,0,0,0,-0.0943486451108904,27.6797073593908,3451
"1089",1,1,0,1,1,0,0,0,0,-0.69882628474177,50.2182148485376,605
"1090",1,1,0,1,1,0,0,0,0,-0.723865970502789,42.3219238035015,1634
"1091",1,1,0,1,1,0,0,0,0,-2.12178332125213,61.294569750454,3649
"1092",1,1,0,1,1,0,0,0,0,-0.375275473995476,42.4092818183028,1352
"1093",1,1,0,1,1,0,0,0,0,0.0969186994228848,54.4607141890977,2711
"1094",1,1,0,1,1,0,0,0,0,-0.520481598526116,51.895867436234,743
"1095",1,1,0,1,1,0,0,0,0,-0.898344078364712,44.7250065007452,577
"1096",1,1,0,1,1,0,0,0,0,-1.51089985158863,62.3691806883072,3582
"1097",1,1,0,1,1,0,0,0,0,-0.109210789289937,47.3914549694954,385
"1098",1,1,0,1,1,0,0,0,0,-0.549626136282183,46.8138461414785,1171
"1099",1,1,0,1,1,0,0,0,0,-0.914012539890264,76.1948677472902,1753
"1100",1,1,0,1,1,0,0,0,0,-1.21961453284942,42.7677320134166,1190
"1101",1,1,0,1,1,0,0,0,0,-0.496950447576337,60.0855476216182,1230
"1102",1,1,0,1,1,0,0,0,0,-0.490220412073916,47.5036041164851,1086
"1103",1,1,0,1,1,0,0,0,0,-0.239874288063591,43.7505888064099,559
"1104",1,1,0,1,1,0,0,0,0,-0.715272568620171,52.8287420037566,71
"1105",1,1,0,1,1,0,0,0,0,0.226927785725618,55.2691318299592,682
"1106",1,1,0,1,1,0,0,0,0,-0.281449020180125,34.7702166432188,3566
"1107",1,1,0,1,1,0,0,0,0,-1.06812339723842,50.4126755178278,861
"1108",1,1,0,1,1,0,0,0,0,-0.629975479650913,58.7812306498603,3170
"1109",1,1,0,1,1,0,0,0,0,-0.537091212464032,67.4783640681202,177
"1110",1,1,0,1,1,0,0,0,0,-0.6529627319753,35.1451052616003,1060
"1111",1,1,0,1,1,0,0,0,0,-0.448980921627389,38.3506745061272,1750
"1112",1,1,0,1,1,0,0,0,0,-0.948892808622874,41.9400986972316,811
"1113",1,1,0,1,1,0,0,0,0,-1.28431024376789,57.9262262228864,2844
"1114",1,1,0,1,1,0,0,0,0,-1.44212640502309,55.115418462217,2167
"1115",1,1,0,1,1,0,0,0,0,0.0436286424210985,48.3097519447357,2233
"1116",1,1,0,1,1,0,0,0,0,-0.391964794985221,65.7223727098941,1588
"1117",1,1,0,1,1,0,0,0,0,-0.432458812644559,40.9116036401053,2584
"1118",1,1,0,1,1,0,0,0,0,-0.541822582125452,53.135040522762,1822
"1119",1,1,0,1,1,0,0,0,0,-0.672975616229156,47.7705188891414,1711
"1120",1,1,0,1,1,0,0,0,0,-0.230785216135162,58.5431085012039,245
"1121",1,1,0,1,1,0,0,0,0,0.0619803154812115,59.9459662250406,2623
"1122",1,1,0,1,1,0,0,0,0,-0.648221384748252,47.1018234334095,1241
"1123",1,1,0,1,1,0,0,0,0,-0.821375164824721,43.2893392118956,1373
"1124",1,1,0,1,1,0,0,0,0,-0.983287910079885,61.5866005571031,2660
"1125",1,1,0,1,1,0,0,0,0,-0.353187474519917,54.1402459378587,2607
"1126",1,1,0,1,1,0,0,0,0,-0.452955372362516,58.9357185882357,2633
"1127",1,1,0,1,1,0,0,0,0,-0.14385633661944,76.4472406319128,3444
"1128",1,1,0,1,1,0,0,0,0,-0.852775623717405,41.4911811850777,1810
"1129",1,1,0,1,1,0,0,0,0,-0.460689506786148,56.6960443370259,1597
"1130",1,1,0,1,1,0,0,0,0,-0.715266515405435,51.069599859577,760
"1131",1,1,0,1,1,0,0,0,0,-1.35937661542572,49.975946742299,3036
"1132",1,1,0,1,1,0,0,0,0,0.415527332530131,37.9978418101925,3209
"1133",1,1,0,1,1,0,0,0,0,0.333925300716083,38.1944217172231,2926
"1134",1,1,0,1,1,0,0,0,0,-0.422114485986224,41.4767936514285,1290
"1135",1,1,0,1,1,0,0,0,0,-0.677206255028989,52.3327531855379,2831
"1136",1,1,0,1,1,0,0,0,0,-0.454156074577293,78.3994801983957,333
"1137",1,1,0,1,1,0,0,0,0,-0.686745502395763,53.7055905081265,1413
"1138",1,1,0,1,1,0,0,0,0,-0.588415198288867,73.1332910154699,3162
"1139",1,1,0,1,1,0,0,0,0,-0.636066293256754,39.7250334420293,2684
"1140",1,1,0,1,1,0,0,0,0,-0.108695753927176,58.8931830931822,349
"1141",1,1,0,1,1,0,0,0,0,0.808031376398569,51.0549641151913,3704
"1142",1,1,0,1,1,0,0,0,0,-0.146036160610578,48.5515472319754,1212
"1143",1,1,0,1,1,0,0,0,0,-1.18484896325103,70.7410036399461,752
"1144",1,1,0,1,1,0,0,0,0,-0.567367670511763,50.8441937373656,2949
"1145",1,1,0,1,1,0,0,0,0,-0.467418989821778,42.6915234762385,1514
"1146",1,1,0,1,1,0,0,0,0,-1.06342970584918,62.6051307135127,1817
"1147",1,1,0,1,1,0,0,0,0,-0.845306528970962,64.1271562444446,3658
"1148",1,1,0,1,1,0,0,0,0,-0.637664317071221,48.9658364735182,2720
"1149",1,1,0,1,1,0,0,0,0,-1.50364739554394,54.7820570358708,2510
"1150",1,1,0,1,1,0,0,0,0,-0.36641142768836,49.798118211021,1549
"1151",1,1,0,1,1,0,0,0,0,-0.648529304380831,61.1737208392409,555
"1152",1,1,0,1,1,0,0,0,0,-1.88590092320279,43.4147956567009,1622
"1153",1,1,0,1,1,0,0,0,0,0.773499603681689,51.9728335002828,129
"1154",1,1,0,1,1,0,0,0,0,-0.745690173252116,50.4142870242677,3132
"1155",1,1,0,1,1,0,0,0,0,0.037561840152847,63.5383259110299,2899
"1156",1,1,0,1,1,0,0,0,0,-0.310292232112823,62.0004384343517,1700
"1157",1,1,0,1,1,0,0,0,0,-0.419330165913431,62.2860576450078,3028
"1158",1,1,0,1,1,0,0,0,0,-0.390171321594765,50.0649018377186,670
"1159",1,1,0,1,1,0,0,0,0,-0.86668390300672,51.4014072228498,3646
"1160",1,1,0,1,1,0,0,0,0,-0.613089107662852,73.9447024281351,706
"1161",1,1,0,1,1,0,0,0,0,-0.98929532231108,69.3130020455837,2224
"1162",1,1,0,1,1,0,0,0,0,0.0699408073855292,65.3142802271497,847
"1163",1,1,0,1,1,0,0,0,0,-0.287967702458512,48.7911049766282,304
"1164",1,1,0,1,1,0,0,0,0,-2.36211611809617,55.7512477591746,55
"1165",1,1,0,1,1,0,0,0,0,-2.1484732308696,38.0193869292178,2804
"1166",1,1,0,1,1,0,0,0,0,-0.891451030858667,45.3059568126296,3118
"1167",1,1,0,1,1,0,0,0,0,-1.72532670670525,56.2250111613867,1684
"1168",1,1,0,1,1,0,0,0,0,-1.070569393079,46.5188967942139,976
"1169",1,1,0,1,1,0,0,0,0,-0.0382195694700296,59.6724047583678,3179
"1170",1,1,0,1,1,0,0,0,0,-0.358750761439201,57.9035929695833,164
"1171",1,1,0,1,1,0,0,0,0,-0.307114790009903,42.2425098929004,2703
"1172",1,1,0,1,1,0,0,0,0,-2.24622813628156,68.198535348005,1840
"1173",1,1,0,1,1,0,0,0,0,-0.600118197418438,60.9633577963263,2538
"1174",1,1,0,1,1,0,0,0,0,-1.41690042004146,65.8987496889325,1641
"1175",1,1,0,1,1,0,0,0,0,-1.76605166361395,61.4108819298158,3161
"1176",1,1,0,1,1,0,0,0,0,-0.0796359941979345,55.3912793822549,1288
"1177",1,1,0,1,1,0,0,0,0,0.204182523620019,61.4855382776151,2304
"1178",1,1,0,1,1,0,0,0,0,0.107861893907613,53.4050411365352,1649
"1179",1,1,0,1,1,0,0,0,0,-1.17890192605449,43.6078367755363,1408
"1180",1,1,0,1,1,0,0,0,0,-2.07614307276725,63.7381727030327,1347
"1181",1,1,0,1,1,0,0,0,0,0.280990080321132,44.1085291010932,3573
"1182",1,1,0,1,1,0,0,0,0,-0.538839027303422,60.5600691854643,2240
"1183",1,1,0,1,1,0,0,0,0,-1.35138781890554,70.4562924662118,838
"1184",1,1,0,1,1,0,0,0,0,0.16841956607803,57.2412384689522,2439
"1185",1,1,0,1,1,0,0,0,0,-0.683913328438146,43.99896231897,1721
"1186",1,1,0,1,1,0,0,0,0,-0.94857112342148,39.738664700307,1734
"1187",1,1,0,1,1,0,0,0,0,-0.861376959937894,56.5984277366021,684
"1188",1,1,0,1,1,0,0,0,0,-0.728431754390493,57.047664465036,1841
"1189",1,1,0,1,1,0,0,0,0,-0.595977210096029,61.4550743798558,3346
"1190",1,1,0,1,1,0,0,0,0,-1.75135205711746,41.5757074405675,1002
"1191",1,1,0,1,1,0,0,0,0,-0.67088292292114,59.6167370681657,3295
"1192",1,1,0,1,1,0,0,0,0,-1.51295751589217,62.9409168443561,1567
"1193",1,1,0,1,1,0,0,0,0,-0.96680754619514,47.7420700409706,801
"1194",1,1,0,1,1,0,0,0,0,-0.644594160716112,50.8086509937643,896
"1195",1,1,0,1,1,0,0,0,0,-0.337369861302633,57.2804891355136,572
"1196",1,1,0,1,1,0,0,0,0,-1.27626367776827,58.1814577536669,2772
"1197",1,1,0,1,1,0,0,0,0,-0.930705142134601,44.8753024924564,2017
"1198",1,1,0,1,1,0,0,0,0,-0.874433397491176,49.2570967244173,275
"1199",1,1,0,1,1,0,0,0,0,-0.499954340910906,41.8702884239212,2587
"1200",1,1,0,1,1,0,0,0,0,-0.733725070656769,42.3155309219544,2617
"1201",1,1,0,1,1,0,0,0,0,-0.458869777172971,40.8532648346455,1745
"1202",1,1,0,1,0,1,0,0,0,-1.34370191560521,31.3808078047058,576
"1203",1,1,0,1,0,1,0,0,0,-0.773255173397737,42.0593153084246,2747
"1204",1,1,0,1,0,1,0,0,0,-1.38998411697343,47.4619533396809,72
"1205",1,1,0,1,0,1,0,0,0,-1.34774152074129,17.208357950918,3526
"1206",1,1,0,1,0,1,0,0,0,-0.69993274285626,31.0846514826082,645
"1207",1,1,0,1,0,1,0,0,0,-1.28076886711739,37.13986063454,873
"1208",1,1,0,1,0,1,0,0,0,-0.999786124771604,37.8742774611241,2015
"1209",1,1,0,1,0,1,0,0,0,-0.637533250550478,14.0871366575267,1202
"1210",1,1,0,1,0,1,0,0,0,-2.25158699598792,55.6806619364729,2511
"1211",1,1,0,1,0,1,0,0,0,-1.2283765693573,44.0168710860211,1968
"1212",1,1,0,1,0,1,0,0,0,-0.598974115438608,24.7353730669131,1372
"1213",1,1,0,1,0,1,0,0,0,-2.49904624148447,37.9156800376728,1681
"1214",1,1,0,1,0,1,0,0,0,-1.59762208126037,50.2514546119634,1335
"1215",1,1,0,1,0,1,0,0,0,-1.84132230194176,29.4368903761452,1550
"1216",1,1,0,1,0,1,0,0,0,-1.62615595636021,29.5407590518011,1093
"1217",1,1,0,1,0,1,0,0,0,-1.27303663531731,31.1137937425502,3142
