"","ANAR","BRHO","BRNI","CESO","LOMU","TACA","THIR","feasibility","niche_diff","fitness_diff","draw"
"751",1,1,1,0,0,0,1,0,-0.387921873234199,49.0595893938917,2370
"752",1,1,1,0,0,0,1,0,-1.12903361404131,48.5914964418778,2709
"753",1,1,1,0,0,0,1,0,-0.0371492320100837,55.8258003380307,2675
"754",1,1,1,0,0,0,1,0,-0.547367612016681,37.8219025323198,3726
"755",1,1,1,0,0,0,1,0,-1.86552001517165,62.3360267418671,1459
"756",1,1,1,0,0,0,1,0,-0.812792142876542,47.6927027894548,2495
"757",1,1,1,0,0,0,1,0,-0.335619613503418,59.3102854588933,577
"758",1,1,1,0,0,0,1,0,-0.501049899051478,48.8804241037654,1812
"759",1,1,1,0,0,0,1,0,0.285401070971179,49.8209314145549,2392
"760",1,1,1,0,0,0,1,0,0.0936789437319616,33.5968392935241,3580
"761",1,1,1,0,0,0,1,0,-0.0568163679402116,41.856819103384,2827
"762",1,1,1,0,0,0,1,0,-0.774458431293563,51.4838558362495,2574
"763",1,1,1,0,0,0,1,0,-0.418138076977951,49.9796897911013,2452
"764",1,1,1,0,0,0,1,0,-0.557638062472282,53.0116366623204,2892
"765",1,1,1,0,0,0,1,0,-1.15544420485148,65.490533849995,2505
"766",1,1,1,0,0,0,1,0,-0.871559344056604,57.2036793549021,3232
"767",1,1,1,0,0,0,1,0,-5.39276701914641,59.9807978968808,3664
"768",1,1,1,0,0,0,1,0,-1.02069000619761,24.3848140380409,3040
"769",1,1,1,0,0,0,1,0,-0.28332590913768,34.9356305379193,1998
"770",1,1,1,0,0,0,1,0,-1.04362713807251,49.7064972283517,1691
"771",1,1,1,0,0,0,1,0,-1.02841368166598,50.3760066781213,1003
"772",1,1,1,0,0,0,1,0,-0.636152765378257,48.5693366254265,2208
"773",1,1,1,0,0,0,1,0,-0.219766777824964,46.433287547561,1852
"774",1,1,1,0,0,0,1,0,-0.458539694033283,47.5264969750451,2958
"775",1,1,1,0,0,0,1,0,-0.942464652409736,71.5577374181077,2397
"776",1,1,1,0,0,0,1,0,-0.370056447247392,30.8506408498019,3465
"777",1,1,1,0,0,0,1,0,-1.28313795341688,78.0246172206602,1505
"778",1,1,1,0,0,0,1,0,-2.16306735794276,56.7389117373505,3258
"779",1,1,1,0,0,0,1,0,-0.752847788359405,50.2200722425428,428
"780",1,1,1,0,0,0,1,0,-0.159385684951273,64.6720112078895,3021
"781",1,1,1,0,0,0,1,0,-0.768805339822346,67.7108883524999,2120
"782",1,1,1,0,0,0,1,0,-1.11456583814239,48.5971936087352,3411
"783",1,1,1,0,0,0,1,0,-0.621796898536298,25.4821115763802,2659
"784",1,1,1,0,0,0,1,0,-1.37736788849951,92.0487355715019,1500
"785",1,1,1,0,0,0,1,0,-0.45689138490261,61.9583430538218,2867
"786",1,1,1,0,0,0,1,0,-2.42185518944745,71.9996234190785,337
"787",1,1,1,0,0,0,1,0,-0.243352894902447,58.6335573146026,583
"788",1,1,1,0,0,0,1,0,-1.38101450348566,48.6245279755279,2896
"789",1,1,1,0,0,0,1,0,0.47067381337236,53.3476399847892,35
"790",1,1,1,0,0,0,1,0,-0.836120403980126,64.5451006106818,640
"791",1,1,1,0,0,0,1,0,-2.06342134027327,44.197198250559,3600
"792",1,1,1,0,0,0,1,1,-0.520039129531736,26.9488139340932,2337
"793",1,1,1,0,0,0,1,0,-0.733432555528646,44.8235693113569,1836
"794",1,1,1,0,0,0,1,0,-0.0745064081093283,43.6146576195259,1996
"795",1,1,1,0,0,0,1,0,-0.93869496813101,59.7466562384749,152
"796",1,1,1,0,0,0,1,0,0.500164570237476,42.2629819128613,2194
"797",1,1,1,0,0,0,1,0,0.638422169128786,33.2016535765881,1427
"798",1,1,1,0,0,0,1,0,-0.715506373879449,68.5750588142046,1143
"799",1,1,1,0,0,0,1,0,-1.02310309037603,56.3870060960547,2771
"800",1,1,1,0,0,0,1,0,-1.11984415020149,25.1523701115194,1499
"801",1,1,1,0,0,0,1,0,0.215056936910235,42.352701657612,1850
"802",1,1,0,1,1,0,0,0,-2.60394194883726,43.6537824973241,2515
"803",1,1,0,1,1,0,0,0,-2.29940563792238,61.1490471900699,2388
"804",1,1,0,1,1,0,0,0,-3.82797004353945,54.2209580307993,926
"805",1,1,0,1,1,0,0,0,-2.5609319993114,41.5695082638921,931
"806",1,1,0,1,1,0,0,0,-1.9970653052343,41.7351447179205,14
"807",1,1,0,1,1,0,0,0,-2.36922690186333,47.6284249146762,434
"808",1,1,0,1,1,0,0,0,-2.24892966027546,53.1618130950872,2318
"809",1,1,0,1,1,0,0,0,-1.69201677730872,45.4603231981635,2871
"810",1,1,0,1,1,0,0,0,-2.31330992812618,48.0232949903113,1935
"811",1,1,0,1,1,0,0,0,-2.52092232415104,58.4351267090692,2457
"812",1,1,0,1,1,0,0,0,-2.28382446546434,45.2701787749055,2209
"813",1,1,0,1,1,0,0,0,-1.88133586205662,67.922127472191,2692
"814",1,1,0,1,1,0,0,0,-1.93357168035906,52.3650822880378,2582
"815",1,1,0,1,1,0,0,0,-2.21220633055937,53.9356587918511,2957
"816",1,1,0,1,1,0,0,0,-2.88442317244321,51.8125060612107,315
"817",1,1,0,1,1,0,0,0,-2.05359632802791,52.9575743310058,116
"818",1,1,0,1,1,0,0,0,-1.97429214496498,60.8268028880698,3693
"819",1,1,0,1,1,0,0,0,-2.70582829980714,42.6261937400626,455
"820",1,1,0,1,1,0,0,0,-2.72579050933209,34.7040298279094,876
"821",1,1,0,1,1,0,0,0,-4.44048372708818,58.37829454139,1247
"822",1,1,0,1,1,0,0,0,-1.83893592494328,61.1148768603599,873
"823",1,1,0,1,1,0,0,0,-2.3605436942696,56.8647265701345,3466
"824",1,1,0,1,1,0,0,0,-2.32043986388943,51.598276631103,646
"825",1,1,0,1,1,0,0,0,-3.29955923659041,48.6435239158124,3037
"826",1,1,0,1,1,0,0,0,-1.4554550893171,59.8740768956025,324
"827",1,1,0,1,1,0,0,0,-2.27093913886347,47.7602049781771,1253
"828",1,1,0,1,1,0,0,0,-2.45444763045677,46.0806284210502,666
"829",1,1,0,1,1,0,0,0,-1.81217302390487,49.181805301784,2405
"830",1,1,0,1,1,0,0,0,-2.72533139466663,60.169719522939,67
"831",1,1,0,1,1,0,0,0,-0.671771090793222,70.8791442988145,2272
"832",1,1,0,1,1,0,0,0,-2.04559791901517,48.2571683042469,1921
"833",1,1,0,1,1,0,0,0,-2.73420406051463,42.0905708516983,1433
"834",1,1,0,1,1,0,0,0,-5.31453475774202,56.3208088657915,1264
"835",1,1,0,1,1,0,0,0,-2.61657801081147,38.7269300301262,2045
"836",1,1,0,1,1,0,0,0,-1.89609850754364,61.7261775520322,2216
"837",1,1,0,1,1,0,0,0,-2.60254327081765,41.129222481651,44
"838",1,1,0,1,1,0,0,0,-1.83897912778674,42.2775249457869,2728
"839",1,1,0,1,1,0,0,0,-2.23952120643334,25.8573679930146,2652
"840",1,1,0,1,1,0,0,0,-2.29417569556353,59.5294380660641,948
"841",1,1,0,1,1,0,0,0,-4.51779563665938,49.0327859736649,1341
"842",1,1,0,1,1,0,0,0,-2.06675789433495,49.5060574931017,2492
"843",1,1,0,1,1,0,0,0,-2.11385669353723,42.4247118459633,2914
"844",1,1,0,1,1,0,0,0,-2.11594149674502,53.864639248472,3701
"845",1,1,0,1,1,0,0,0,-3.00611809631031,52.557980361287,1239
"846",1,1,0,1,1,0,0,0,-2.70475982176359,47.5484759537261,1926
"847",1,1,0,1,1,0,0,0,-2.38904406811714,63.8093457123541,1885
"848",1,1,0,1,1,0,0,0,-2.01071661232466,54.9958705207243,2037
"849",1,1,0,1,1,0,0,0,-3.47967646228562,48.5180659986147,761
"850",1,1,0,1,1,0,0,0,-3.1736627224406,39.1367918809198,1135
"851",1,1,0,1,1,0,0,0,-2.18264749905957,48.4378376833624,12
"852",1,1,0,1,1,0,0,0,-1.68885764008876,61.4113561845747,975
"853",1,1,0,1,1,0,0,0,-2.66612483089621,51.6933896152439,378
"854",1,1,0,1,1,0,0,0,-1.2020022319151,55.7817052758786,1246
"855",1,1,0,1,1,0,0,0,-2.28370778176748,55.7925111985947,3552
"856",1,1,0,1,1,0,0,0,-1.95389355576112,44.9972991731361,642
"857",1,1,0,1,1,0,0,0,-2.10035375431955,38.4479146300037,3333
"858",1,1,0,1,1,0,0,0,-1.85297985719998,58.8167661489473,3016
"859",1,1,0,1,1,0,0,0,-2.56189578948983,50.2085787746291,1950
"860",1,1,0,1,1,0,0,0,-2.90895223375179,56.6817509090273,233
"861",1,1,0,1,1,0,0,0,-2.20389616087847,61.1988988819889,3093
"862",1,1,0,1,1,0,0,0,-2.03722495776394,61.6998591463546,1378
"863",1,1,0,1,1,0,0,0,-2.24038591881613,47.8113522108709,3512
"864",1,1,0,1,1,0,0,0,-4.28443132948356,53.9172107517764,3597
"865",1,1,0,1,1,0,0,0,-2.13070251243341,42.9633545693088,2598
"866",1,1,0,1,1,0,0,0,-2.13991333981064,58.0810892278158,1840
"867",1,1,0,1,1,0,0,0,-2.44791608675875,44.4917132793667,2504
"868",1,1,0,1,1,0,0,0,-2.5505148483134,54.7237222038583,3051
"869",1,1,0,1,1,0,0,0,-2.3612904377877,53.4173765514478,2093
"870",1,1,0,1,1,0,0,0,-2.24067287367656,49.9707623611087,59
"871",1,1,0,1,1,0,0,0,-2.08567020187659,48.0612636093509,1013
"872",1,1,0,1,1,0,0,0,-2.56915623800469,54.2682678459301,2371
"873",1,1,0,1,1,0,0,0,-2.48786494050089,47.1094415103759,1435
"874",1,1,0,1,1,0,0,0,-2.16925816004873,55.7107873569997,2060
"875",1,1,0,1,1,0,0,0,-2.99088475937308,50.2800405694211,2123
"876",1,1,0,1,1,0,0,0,-2.66209069634216,52.1871759819016,263
"877",1,1,0,1,1,0,0,0,-1.9127330602005,47.2570076466068,2577
"878",1,1,0,1,1,0,0,0,-3.13879547371819,45.6617818003837,2905
"879",1,1,0,1,1,0,0,0,-2.09917646620568,46.1584846094511,1839
"880",1,1,0,1,1,0,0,0,-3.12264403534933,58.719608809961,1778
"881",1,1,0,1,1,0,0,0,-1.56375921813801,48.7594741782784,1241
"882",1,1,0,1,1,0,0,0,-2.58960364652318,46.7131372815227,3738
"883",1,1,0,1,1,0,0,0,-2.80264873008298,47.6924645512027,3052
"884",1,1,0,1,1,0,0,0,-2.20368690074458,59.9319560993306,670
"885",1,1,0,1,1,0,0,0,-1.97697028036756,59.1827706334833,2618
"886",1,1,0,1,1,0,0,0,-4.72224948678943,55.3779972968352,3658
"887",1,1,0,1,1,0,0,0,-2.01842958899246,53.6287593497648,2601
"888",1,1,0,1,1,0,0,0,-2.92810292721218,48.154384020116,2106
"889",1,1,0,1,1,0,0,0,-2.65656261245558,46.4813221024862,2309
"890",1,1,0,1,1,0,0,0,-2.06405721692184,57.2803212259671,1429
"891",1,1,0,1,1,0,0,0,-1.86196141812424,49.9102148375806,2479
"892",1,1,0,1,1,0,0,0,-2.90057559338088,62.774751110168,122
"893",1,1,0,1,1,0,0,0,-2.14586414589575,52.4093482960652,799
"894",1,1,0,1,1,0,0,0,-2.94776521480843,44.5962545913213,3128
"895",1,1,0,1,1,0,0,0,-2.0067772428954,47.6709893975578,3449
"896",1,1,0,1,1,0,0,0,-2.06194015241911,46.365343270287,1740
"897",1,1,0,1,1,0,0,0,-1.82612098025129,57.3210953214472,2897
"898",1,1,0,1,1,0,0,0,-2.08276901600162,59.1669836127827,888
"899",1,1,0,1,1,0,0,0,-3.45978085529329,53.6172456855884,511
"900",1,1,0,1,1,0,0,0,-2.09479673773724,44.0439343146086,2250
"901",1,1,0,1,1,0,0,0,-2.00218958226234,48.3844394955628,576
"902",1,1,0,1,1,0,0,0,-2.72634514339512,36.6135104019672,637
"903",1,1,0,1,1,0,0,0,-2.26569043327151,48.0641653224236,2676
"904",1,1,0,1,1,0,0,0,-2.28954916994558,53.1633499826758,2783
"905",1,1,0,1,1,0,0,0,-2.37776036816439,42.1856426743853,61
"906",1,1,0,1,1,0,0,0,-2.91694293254532,58.6143643370794,1104
"907",1,1,0,1,1,0,0,0,-1.83065921320685,49.8230786161099,3731
"908",1,1,0,1,1,0,0,0,-2.62882531849674,49.4469607701272,2072
"909",1,1,0,1,1,0,0,0,-2.23556293620439,59.5555343331607,3535
"910",1,1,0,1,1,0,0,0,-2.3492638675951,40.4804109601677,2866
"911",1,1,0,1,1,0,0,0,-2.13719468357021,41.5989702810905,2295
"912",1,1,0,1,1,0,0,0,-2.03627641943165,50.3084540124844,158
"913",1,1,0,1,1,0,0,0,-2.31145780793194,66.8196717521083,3407
"914",1,1,0,1,1,0,0,0,-2.40078759863453,50.3224159016978,2797
"915",1,1,0,1,1,0,0,0,-3.13555491500183,54.0726815531516,1304
"916",1,1,0,1,1,0,0,0,-2.69413830134486,43.8474795671846,2273
"917",1,1,0,1,1,0,0,0,-1.99510472076201,59.6579809407561,48
"918",1,1,0,1,1,0,0,0,-3.4172087758075,45.1781350921324,1987
"919",1,1,0,1,1,0,0,0,-2.32857660784993,54.7842597320948,3742
"920",1,1,0,1,1,0,0,0,-2.29553782854488,55.2890438021954,323
"921",1,1,0,1,1,0,0,0,-2.16890802226152,55.7318899557667,3124
"922",1,1,0,1,1,0,0,0,-2.40502749780299,57.1780463841148,258
"923",1,1,0,1,1,0,0,0,-2.18238720564377,55.1851606130289,546
"924",1,1,0,1,1,0,0,0,-2.77650293487097,52.2963803813305,3633
"925",1,1,0,1,1,0,0,0,-1.77385181150513,54.1505621869003,3674
"926",1,1,0,1,1,0,0,0,-2.77705316512361,53.4961132600985,351
"927",1,1,0,1,1,0,0,0,-2.60321304152992,65.5866991519559,2174
"928",1,1,0,1,1,0,0,0,-1.32236618337139,58.304141976519,708
"929",1,1,0,1,1,0,0,0,-1.88823986791925,53.6806780524704,1771
"930",1,1,0,1,1,0,0,0,-2.45929790753227,47.0114645549165,2530
"931",1,1,0,1,1,0,0,0,-2.67949242389773,48.7091002716695,547
"932",1,1,0,1,1,0,0,0,-2.05563061425612,49.8137915562706,3740
"933",1,1,0,1,1,0,0,0,-2.31174132395398,50.0763856555033,3335
"934",1,1,0,1,1,0,0,0,-1.81872648506573,57.1897596648608,2571
"935",1,1,0,1,1,0,0,0,-3.02646344493919,39.7229163904361,995
"936",1,1,0,1,1,0,0,0,-2.2928517152568,60.7949549273761,1132
"937",1,1,0,1,1,0,0,0,-2.8697108675653,46.7664805425342,2482
"938",1,1,0,1,1,0,0,0,-2.92482180229659,60.6785325611168,198
"939",1,1,0,1,1,0,0,0,-2.55532383344596,44.7113959617367,3198
"940",1,1,0,1,1,0,0,0,-2.64874975565395,44.9772548073988,676
"941",1,1,0,1,1,0,0,0,-2.39427112983161,58.6507367654178,982
"942",1,1,0,1,1,0,0,0,-2.47575757934273,63.6142143516825,184
"943",1,1,0,1,1,0,0,0,-2.43262697648968,41.5583458989205,2435
"944",1,1,0,1,1,0,0,0,-1.92187447992082,47.5080370473342,973
"945",1,1,0,1,1,0,0,0,-1.88706765129946,53.976267106017,884
"946",1,1,0,1,1,0,0,0,-2.09897811789627,60.8134973574963,240
"947",1,1,0,1,1,0,0,0,-2.63152347896888,44.3781784999903,2603
"948",1,1,0,1,1,0,0,0,-2.72857046598646,61.7204512139298,560
"949",1,1,0,1,1,0,0,0,-1.88940091809848,47.9196590276726,567
"950",1,1,0,1,1,0,0,0,-2.36433783848481,62.3672273439996,2484
"951",1,1,0,1,1,0,0,0,-2.22802138312479,52.2505819949342,2370
"952",1,1,0,1,1,0,0,0,-2.09242635970026,48.7534587263042,2709
"953",1,1,0,1,1,0,0,0,-3.31698712373754,54.5590050335744,2675
"954",1,1,0,1,1,0,0,0,-2.21185063143098,45.3515054759562,3726
"955",1,1,0,1,1,0,0,0,-1.95289827811368,41.7712679169019,1459
"956",1,1,0,1,1,0,0,0,-2.71057587518369,54.6914846182514,2495
"957",1,1,0,1,1,0,0,0,-2.88454734830406,56.18211999142,577
"958",1,1,0,1,1,0,0,0,-2.44086937588179,48.395430993285,1812
"959",1,1,0,1,1,0,0,0,-2.34783995642018,47.4847531271786,2392
"960",1,1,0,1,1,0,0,0,-2.58842111854275,43.3644180089584,3580
"961",1,1,0,1,1,0,0,0,-2.50747369396368,53.3197692211427,2827
"962",1,1,0,1,1,0,0,0,-2.35300447411147,57.0721509439268,2574
"963",1,1,0,1,1,0,0,0,-2.21721913063073,53.4633446253108,2452
"964",1,1,0,1,1,0,0,0,-2.67435908381405,56.9954111585732,2892
"965",1,1,0,1,1,0,0,0,-1.97082120227966,51.9274859409041,2505
"966",1,1,0,1,1,0,0,0,-1.85923670549826,52.549789941585,3232
"967",1,1,0,1,1,0,0,0,-2.69467556645338,52.3358622630512,3664
"968",1,1,0,1,1,0,0,0,-1.55340966021229,45.2666217084471,3040
"969",1,1,0,1,1,0,0,0,-1.3011459623374,58.8820304154887,1998
"970",1,1,0,1,1,0,0,0,-2.02112353432261,63.6862766117513,1691
"971",1,1,0,1,1,0,0,0,-2.34640393165263,57.1531862066626,1003
"972",1,1,0,1,1,0,0,0,-2.10028785294085,50.6853449924546,2208
"973",1,1,0,1,1,0,0,0,-2.15279513186089,45.0094231234843,1852
"974",1,1,0,1,1,0,0,0,-2.01428353925345,53.9442657007893,2958
"975",1,1,0,1,1,0,0,0,-2.96502059373803,49.1973804299434,2397
"976",1,1,0,1,1,0,0,0,-2.88130480445424,53.2599183395468,3465
"977",1,1,0,1,1,0,0,0,-2.24389830058517,43.1029983376928,1505
"978",1,1,0,1,1,0,0,0,-1.91712405441392,55.776284367687,3258
"979",1,1,0,1,1,0,0,0,-2.19053282839547,53.1407375910605,428
"980",1,1,0,1,1,0,0,0,-2.34809791949206,47.0745663942535,3021
"981",1,1,0,1,1,0,0,0,-2.29039289292373,49.8873648762522,2120
"982",1,1,0,1,1,0,0,0,-2.84694146275396,58.8599414736899,3411
"983",1,1,0,1,1,0,0,0,-4.21294739612608,51.614911457015,2659
"984",1,1,0,1,1,0,0,0,-1.8795988450189,52.8118899961374,1500
"985",1,1,0,1,1,0,0,0,-1.89723797723252,49.1927239702262,2867
"986",1,1,0,1,1,0,0,0,-2.25533477186644,62.191943751576,337
"987",1,1,0,1,1,0,0,0,-1.45618570211965,60.6402348653951,583
"988",1,1,0,1,1,0,0,0,-2.39024887513258,56.175367277021,2896
"989",1,1,0,1,1,0,0,0,-1.80929718947685,47.8347007542355,35
"990",1,1,0,1,1,0,0,0,-1.86360210989189,53.950160839928,640
"991",1,1,0,1,1,0,0,0,-3.05269909369812,56.6066841321897,3600
"992",1,1,0,1,1,0,0,0,-1.9851248098528,43.4170236687783,2337
"993",1,1,0,1,1,0,0,0,-4.68662821886077,49.7798989782663,1836
"994",1,1,0,1,1,0,0,0,-2.40655808261178,53.048585040004,1996
"995",1,1,0,1,1,0,0,0,-2.04798338780006,48.52032041742,152
"996",1,1,0,1,1,0,0,0,-1.94422514736986,59.9020099849947,2194
"997",1,1,0,1,1,0,0,0,-2.15193165749258,52.5689785196342,1427
"998",1,1,0,1,1,0,0,0,-2.46620340050656,57.2919073241635,1143
"999",1,1,0,1,1,0,0,0,-2.51178542938442,55.8926895998179,2771
"1000",1,1,0,1,1,0,0,0,-3.6332842537121,42.6381748978801,1499
"1001",1,1,0,1,1,0,0,0,-2.05122699868605,51.063696813506,1850
"1002",1,1,0,1,0,1,0,0,-1.25498476013547,31.6082964070322,2515
"1003",1,1,0,1,0,1,0,0,-2.07422433063544,49.8822236927716,2388
"1004",1,1,0,1,0,1,0,0,-3.11590790276511,44.817995502969,926
"1005",1,1,0,1,0,1,0,0,-1.73618835859003,24.8717967278344,931
"1006",1,1,0,1,0,1,0,0,-1.56280573930087,28.9883194636309,14
"1007",1,1,0,1,0,1,0,0,-1.90628849186618,42.925180059385,434
"1008",1,1,0,1,0,1,0,0,-2.1880758339195,34.2103904646848,2318
"1009",1,1,0,1,0,1,0,0,-1.87529714469186,30.420467378873,2871
"1010",1,1,0,1,0,1,0,0,-1.61733521334434,37.3584045945565,1935
"1011",1,1,0,1,0,1,0,0,-2.79296625240526,49.4925823642702,2457
"1012",1,1,0,1,0,1,0,0,-1.50360107739162,42.3969824534974,2209
"1013",1,1,0,1,0,1,0,0,-1.85570992992106,35.603919722194,2692
"1014",1,1,0,1,0,1,0,0,-2.02856346855382,18.6483583646991,2582
"1015",1,1,0,1,0,1,0,0,-2.29396885089364,27.2464545104891,2957
"1016",1,1,0,1,0,1,0,0,-1.79559024182565,34.3545524940532,315
"1017",1,1,0,1,0,1,0,0,-2.39102938912159,32.3012092444771,116
"1018",1,1,0,1,0,1,0,0,-2.1524256732704,33.167682049153,3693
"1019",1,1,0,1,0,1,0,0,-1.62176536193027,21.1671579630394,455
"1020",1,1,0,1,0,1,0,0,-1.69727982416487,20.3925544466529,876
"1021",1,1,0,1,0,1,0,0,-1.61899839585461,44.3523261838422,1247
"1022",1,1,0,1,0,1,0,0,-2.03036539453952,54.8675463656898,873
"1023",1,1,0,1,0,1,0,0,-3.32094191145535,53.3500543244305,3466
"1024",1,1,0,1,0,1,0,0,-2.23005663356406,36.6179508849491,646
"1025",1,1,0,1,0,1,0,0,-1.65345255350581,38.5356583699724,3037
"1026",1,1,0,1,0,1,0,0,-2.0533696388664,41.5817171225479,324
"1027",1,1,0,1,0,1,0,0,-1.68242945112603,36.8031283801869,1253
"1028",1,1,0,1,0,1,0,0,-1.96887162495099,22.4130910105095,666
"1029",1,1,0,1,0,1,0,0,-1.95643132633196,43.4481673233092,2405
"1030",1,1,0,1,0,1,0,0,-2.22110074424811,45.4517649983911,67
"1031",1,1,0,1,0,1,0,0,-1.18602097388074,59.9199615370406,2272
"1032",1,1,0,1,0,1,0,0,-1.75472804600154,36.282322940736,1921
"1033",1,1,0,1,0,1,0,0,-1.9013295357142,28.6347903527714,1433
"1034",1,1,0,1,0,1,0,0,-1.81569869950676,49.0630913864674,1264
"1035",1,1,0,1,0,1,0,0,-1.38404567657703,33.1625138066451,2045
"1036",1,1,0,1,0,1,0,0,-1.57358715936154,38.0627343315113,2216
"1037",1,1,0,1,0,1,0,0,-1.83913599456577,30.6066714836013,44
"1038",1,1,0,1,0,1,0,0,-2.19524057974655,35.890232907554,2728
"1039",1,1,0,1,0,1,0,0,-1.81326831430649,15.7617977367854,2652
"1040",1,1,0,1,0,1,0,0,-2.45634729252073,44.3253532490556,948
"1041",1,1,0,1,0,1,0,0,-1.87325290937441,50.4642773425022,1341
"1042",1,1,0,1,0,1,0,0,-2.35173669784357,34.745092637292,2492
"1043",1,1,0,1,0,1,0,0,-1.61521340941417,25.1257304760462,2914
"1044",1,1,0,1,0,1,0,0,-1.85706298405324,40.9421717162335,3701
"1045",1,1,0,1,0,1,0,0,-2.04756177095264,34.1798241851663,1239
"1046",1,1,0,1,0,1,0,0,-1.80278100720563,30.6017310331383,1926
"1047",1,1,0,1,0,1,0,0,-1.89125914340911,54.5596665650276,1885
"1048",1,1,0,1,0,1,0,0,-1.68051529769526,35.7858817954081,2037
"1049",1,1,0,1,0,1,0,0,-2.40004029349604,31.1913553982336,761
"1050",1,1,0,1,0,1,0,0,-1.16443025169709,20.9711209814045,1135
"1051",1,1,0,1,0,1,0,0,-1.81832790480197,23.2266551340353,12
"1052",1,1,0,1,0,1,0,0,-1.23353294525731,48.9046818089686,975
"1053",1,1,0,1,0,1,0,0,-1.89316719751037,40.964700941201,378
"1054",1,1,0,1,0,1,0,0,-1.16371314653683,20.260901897542,1246
"1055",1,1,0,1,0,1,0,0,-1.88046125579523,41.1148694553723,3552
"1056",1,1,0,1,0,1,0,0,-2.83779033442834,30.9281186329542,642
"1057",1,1,0,1,0,1,0,0,-1.48011933147405,22.7312123919389,3333
"1058",1,1,0,1,0,1,0,0,-1.62584245363185,32.1206651000264,3016
"1059",1,1,0,1,0,1,0,0,-2.33890891125272,36.918460269427,1950
"1060",1,1,0,1,0,1,0,0,-1.9634417278107,25.1231543347493,233
"1061",1,1,0,1,0,1,0,0,-1.89164470089596,49.0887922970256,3093
"1062",1,1,0,1,0,1,0,0,-2.04876290161248,42.9288374856717,1378
"1063",1,1,0,1,0,1,0,0,-1.94637113467605,37.8757195399631,3512
"1064",1,1,0,1,0,1,0,0,-2.4833169253351,34.1835731969685,3597
"1065",1,1,0,1,0,1,0,0,-1.9698107630293,22.2845679144369,2598
"1066",1,1,0,1,0,1,0,0,-2.18424364525877,46.1436529495036,1840
"1067",1,1,0,1,0,1,0,0,-2.43179637636249,33.1216137463591,2504
"1068",1,1,0,1,0,1,0,0,-1.1638014626958,38.684992227147,3051
"1069",1,1,0,1,0,1,0,0,-1.09743203563556,33.1055870318499,2093
"1070",1,1,0,1,0,1,0,0,-2.17474064953189,33.5425425853413,59
"1071",1,1,0,1,0,1,0,0,-1.89974418980319,37.1445724816815,1013
"1072",1,1,0,1,0,1,0,0,-2.9454051786409,36.4511767708774,2371
"1073",1,1,0,1,0,1,0,0,-1.80857554472488,34.5723808502316,1435
"1074",1,1,0,1,0,1,0,0,-1.55784717757968,35.7788632687892,2060
"1075",1,1,0,1,0,1,0,0,-2.12306986679671,34.534006939381,2123
"1076",1,1,0,1,0,1,0,0,-1.81930843961673,45.1562180791263,263
"1077",1,1,0,1,0,1,0,0,-1.7731760126656,29.836221858995,2577
"1078",1,1,0,1,0,1,0,0,-1.96725177701612,20.3008494076672,2905
"1079",1,1,0,1,0,1,0,0,-1.44547545836856,39.9193409034687,1839
"1080",1,1,0,1,0,1,0,0,-2.19881286031004,46.3596872437799,1778
"1081",1,1,0,1,0,1,0,0,-1.00849199571466,33.0211667971289,1241
"1082",1,1,0,1,0,1,0,0,-1.13228725676965,32.2699027112164,3738
"1083",1,1,0,1,0,1,0,0,-2.234205108432,31.3117124759001,3052
"1084",1,1,0,1,0,1,0,0,-2.56104579931215,41.8382211832394,670
"1085",1,1,0,1,0,1,0,0,-1.48698382037611,39.6136380165745,2618
"1086",1,1,0,1,0,1,0,0,-2.27518554901533,21.7165881246414,3658
"1087",1,1,0,1,0,1,0,0,-2.70728460513337,31.0605280781554,2601
"1088",1,1,0,1,0,1,0,0,-1.856825849257,29.6961499175793,2106
"1089",1,1,0,1,0,1,0,0,-2.25633781935253,40.7343443514395,2309
"1090",1,1,0,1,0,1,0,0,-1.53189224938334,42.3835390906958,1429
"1091",1,1,0,1,0,1,0,0,-1.40593639000189,35.3263096767388,2479
"1092",1,1,0,1,0,1,0,0,-2.30746513100761,34.4253113968946,122
"1093",1,1,0,1,0,1,0,0,-2.17674814497364,50.6923726816116,799
"1094",1,1,0,1,0,1,0,0,-1.33396523054411,43.0733759703797,3128
"1095",1,1,0,1,0,1,0,0,-1.72342116148207,29.5469201617847,3449
"1096",1,1,0,1,0,1,0,0,-3.55651932671704,42.0498533324685,1740
"1097",1,1,0,1,0,1,0,0,-1.87242729029769,41.3521707942734,2897
"1098",1,1,0,1,0,1,0,0,-1.56412130412456,42.0267681427084,888
"1099",1,1,0,1,0,1,0,0,-2.13499448583193,38.9815363339693,511
"1100",1,1,0,1,0,1,0,0,-1.8177716623936,42.0150115296365,2250
"1101",1,1,0,1,0,1,0,0,-1.72941263290331,35.5894876633591,576
"1102",1,1,0,1,0,1,0,0,-1.83096501569976,18.8896885919035,637
"1103",1,1,0,1,0,1,0,0,-1.49465935550393,31.2414117619135,2676
"1104",1,1,0,1,0,1,0,0,-1.85583489510962,27.4652954850611,2783
"1105",1,1,0,1,0,1,0,0,-1.08470627861984,26.4215171393714,61
"1106",1,1,0,1,0,1,0,0,-2.98377275156438,41.9589503609327,1104
"1107",1,1,0,1,0,1,0,0,-2.34236457187076,35.4221065254391,3731
"1108",1,1,0,1,0,1,0,0,-1.26055647505496,41.8901320468619,2072
