"","ANAR","BRHO","BRNI","CESO","LOMU","TACA","THIR","feasibility","niche_diff","fitness_diff","draw"
"194",1,1,1,1,0,0,0,0,-1.9345587131362,54.7373630411545,2990
"195",1,1,1,1,0,0,0,0,-1.36480631028478,34.9537220465651,2523
"196",1,1,1,1,0,0,0,0,-1.56683049518172,33.161041953182,3189
"197",1,1,1,1,0,0,0,0,-1.83502619660163,30.834003790654,963
"198",1,1,1,1,0,0,0,0,-1.52076125548066,48.3276815665961,2331
"199",1,1,1,1,0,0,0,0,-1.00876806412044,38.5844389604906,2108
"200",1,1,1,1,0,0,0,0,-1.64202404613338,37.2493392701353,2474
"201",1,1,1,1,0,0,0,0,-1.85012043986609,38.1743155147005,1354
"202",1,1,1,0,1,0,0,0,-2.30450955498622,17.4308714351512,491
"203",1,1,1,0,1,0,0,0,-3.3509192256906,29.0616378680607,3721
"204",1,1,1,0,1,0,0,0,-2.02862438870822,19.118454677826,3402
"205",1,1,1,0,1,0,0,0,-2.37493742664841,20.2120741322253,368
"206",1,1,1,0,1,0,0,0,-1.45083578498138,19.2736151175555,1484
"207",1,1,1,0,1,0,0,0,-2.19279167789115,34.8911532109705,2487
"208",1,1,1,0,1,0,0,0,-1.97192101961389,36.2534741366086,1608
"209",1,1,1,0,1,0,0,0,-2.57578111511516,25.8716625391081,1462
"210",1,1,1,0,1,0,0,0,-1.9157596040898,24.1553101568997,3495
"211",1,1,1,0,1,0,0,0,-2.00921745757874,42.1285744648485,3583
"212",1,1,1,0,1,0,0,0,-1.59893447216299,37.305449575827,1747
"213",1,1,1,0,1,0,0,0,-2.57967741818202,35.9913257968709,344
"214",1,1,1,0,1,0,0,0,-2.16685094571574,24.1026457313592,3343
"215",1,1,1,0,1,0,0,0,-2.03017048137935,30.1889920344973,2191
"216",1,1,1,0,1,0,0,0,-2.4421678354054,48.0355052868395,2986
"217",1,1,1,0,1,0,0,1,-1.76224543458148,14.577960041885,3527
"218",1,1,1,0,1,0,0,0,-2.07176696626677,27.1895877869139,3748
"219",1,1,1,0,1,0,0,0,-1.69852162116744,28.7001620140651,930
"220",1,1,1,0,1,0,0,0,-2.13230293074165,34.6913409984079,1560
"221",1,1,1,0,1,0,0,0,-2.5692492639792,28.0069581575986,1549
"222",1,1,1,0,1,0,0,0,-3.26408503390936,40.7242077066559,3423
"223",1,1,1,0,1,0,0,0,-2.99901403271436,30.2944536019451,3464
"224",1,1,1,0,1,0,0,0,-2.40833639006796,39.3861011461345,1646
"225",1,1,1,0,1,0,0,0,-2.94806850576845,44.7593706892787,2823
"226",1,1,1,0,1,0,0,0,-3.45027699018129,25.3156148015344,2022
"227",1,1,1,0,1,0,0,0,-1.86919958687761,23.1118266160246,1255
"228",1,1,1,0,1,0,0,0,-2.00090251228028,22.2096850516008,1691
"229",1,1,1,0,1,0,0,0,-2.22826635290355,44.6851649071766,3414
"230",1,1,1,0,1,0,0,0,-3.03501443017218,30.9988152588075,1362
"231",1,1,1,0,1,0,0,0,-4.46058431819669,36.2400425042494,2845
"232",1,1,1,0,1,0,0,0,-2.36139992508778,39.3743918643325,2333
"233",1,1,1,0,1,0,0,0,-4.32167590550426,38.0112001115602,2005
"234",1,1,1,0,1,0,0,0,-2.82378701980105,31.0407833568034,2937
"235",1,1,1,0,1,0,0,0,-2.88437332573301,40.032148438784,1628
"236",1,1,1,0,1,0,0,0,-2.73832773882525,35.9167060467592,3122
"237",1,1,1,0,1,0,0,0,-3.17738739671523,46.5579998019195,666
"238",1,1,1,0,1,0,0,0,-1.87986179350416,45.7427070912784,1125
"239",1,1,1,0,1,0,0,0,-1.3940169434095,27.2896902573675,33
"240",1,1,1,0,1,0,0,0,-1.44723252813425,31.4246296421132,1671
"241",1,1,1,0,1,0,0,0,-1.45667130852581,17.9506222872653,2714
"242",1,1,1,0,1,0,0,0,-2.69756713859047,33.6686091146562,946
"243",1,1,1,0,1,0,0,0,-2.16630672600246,34.7901169847787,2718
"244",1,1,1,0,1,0,0,0,-2.32805550373592,31.1972042591291,2372
"245",1,1,1,0,1,0,0,0,-1.53565072860779,31.6773678999452,1117
"246",1,1,1,0,1,0,0,0,-2.04348841970482,26.7918154113936,3186
"247",1,1,1,0,1,0,0,0,-2.07829720031455,41.3838072409118,2648
"248",1,1,1,0,1,0,0,0,-1.68730024243379,26.0869434237484,3379
"249",1,1,1,0,1,0,0,0,-1.74082535239979,29.4783266817693,2742
"250",1,1,1,0,1,0,0,0,-1.81375146368532,29.0480980496182,2336
"251",1,1,1,0,1,0,0,0,-2.25005517805873,32.6701955423974,267
"252",1,1,1,0,1,0,0,0,-2.25935907251373,27.0475835788245,1359
"253",1,1,1,0,1,0,0,0,-1.80512343046214,33.6094476143657,1441
"254",1,1,1,0,1,0,0,0,-1.94819015931415,27.3029482825379,1962
"255",1,1,1,0,1,0,0,0,-2.38831632286922,27.8348280400908,3717
"256",1,1,1,0,1,0,0,0,-1.95163104989308,28.2406134765508,347
"257",1,1,1,0,1,0,0,0,-1.5897337283999,22.4051087532892,2090
"258",1,1,1,0,1,0,0,0,-1.91065928127754,28.214021466113,3406
"259",1,1,1,0,1,0,0,0,-1.61060666215723,25.9528782594501,2061
"260",1,1,1,0,1,0,0,0,-2.75044815794357,33.7047569194157,3699
"261",1,1,1,0,1,0,0,0,-1.91401615470591,37.8618250471101,1385
"262",1,1,1,0,1,0,0,0,-1.66981176519041,25.9108486100579,729
"263",1,1,1,0,1,0,0,0,-2.09182974730617,29.0895898733395,712
"264",1,1,1,0,1,0,0,0,-2.34295954796547,32.0545522850995,656
"265",1,1,1,0,1,0,0,0,-2.04675535746598,31.6020424246446,1397
"266",1,1,1,0,1,0,0,0,-1.77510098411762,41.923848567544,2074
"267",1,1,1,0,1,0,0,0,-1.55340234240974,48.4110852457887,857
"268",1,1,1,0,1,0,0,0,-2.68104764562157,32.3690120738817,2257
"269",1,1,1,0,1,0,0,0,-2.25774524143117,38.1843180589087,1072
"270",1,1,1,0,1,0,0,0,-2.24007858264494,31.7841310470554,1687
"271",1,1,1,0,1,0,0,0,-1.34898677549498,26.2675565244279,2575
"272",1,1,1,0,1,0,0,0,-2.39007606760851,22.3072854594331,3006
"273",1,1,1,0,1,0,0,0,-2.30041761758465,45.1339796111064,3732
"274",1,1,1,0,1,0,0,0,-2.05061883743454,28.9113464323763,482
"275",1,1,1,0,1,0,0,0,-4.82718354732904,40.2753970552581,1341
"276",1,1,1,0,1,0,0,0,-2.33392635957121,23.3389971098025,3204
"277",1,1,1,0,1,0,0,0,-1.86351511305046,31.9454763726313,1763
"278",1,1,1,0,1,0,0,0,-3.22145942846159,26.0178002667065,2318
"279",1,1,1,0,1,0,0,0,-1.97958753906448,42.9360046101873,1059
"280",1,1,1,0,1,0,0,0,-1.75726927905951,57.1237942666609,1290
"281",1,1,1,0,1,0,0,0,-2.2959411303312,43.1196360348543,3146
"282",1,1,1,0,1,0,0,0,-1.83594678368437,24.9208818195414,1594
"283",1,1,1,0,1,0,0,0,-1.67118223519122,39.4634564273544,2727
"284",1,1,1,0,1,0,0,0,-3.35125865877772,36.3143197326372,2960
"285",1,1,1,0,1,0,0,0,-2.49676212347636,50.3899544920441,3738
"286",1,1,1,0,1,0,0,0,-1.79918724829831,33.9203591207057,1567
"287",1,1,1,0,1,0,0,0,-1.43560508368959,29.8768024021216,1930
"288",1,1,1,0,1,0,0,0,-1.5987420934478,23.9419589587893,3714
"289",1,1,1,0,1,0,0,0,-2.38433819996072,15.3743884835408,435
"290",1,1,1,0,1,0,0,0,-1.87252693515504,24.3412912886391,1461
"291",1,1,1,0,1,0,0,0,-1.92642934059848,40.9370592354385,2661
"292",1,1,1,0,1,0,0,0,-1.72168383528835,17.6014748241375,1967
"293",1,1,1,0,1,0,0,0,-1.66911271222347,16.938229381127,2087
"294",1,1,1,0,1,0,0,0,-2.50986676035497,31.0973484747439,2137
"295",1,1,1,0,1,0,0,0,-1.70996040932803,50.2476444123945,2578
"296",1,1,1,0,1,0,0,0,-2.95779108823411,36.502187031675,899
"297",1,1,1,0,1,0,0,0,-2.33455953992282,43.7087827120361,3030
"298",1,1,1,0,1,0,0,0,-2.19072257379149,49.0501874426948,2602
"299",1,1,1,0,1,0,0,0,-1.64414994675761,36.7079129773438,394
"300",1,1,1,0,1,0,0,0,-2.47567223066973,29.6406373668061,3326
"301",1,1,1,0,1,0,0,0,-2.25656171337421,30.1908787876944,2240
"302",1,1,1,0,1,0,0,0,-1.51594299698661,40.4974012019691,1979
"303",1,1,1,0,1,0,0,0,-1.92798859334212,33.0979222359189,1871
"304",1,1,1,0,1,0,0,0,-1.46783415035012,30.0086595279001,1013
"305",1,1,1,0,1,0,0,0,-1.62287845678658,35.4432974242683,2509
"306",1,1,1,0,1,0,0,0,-2.63814242796144,29.5306861868855,602
"307",1,1,1,0,1,0,0,0,-1.88757406733205,27.062248384368,2794
"308",1,1,1,0,1,0,0,0,-1.93190103660666,34.445689834731,3694
"309",1,1,1,0,1,0,0,0,-2.20382081795415,31.882402724952,860
"310",1,1,1,0,1,0,0,0,-1.1419396731269,34.0310513413631,2978
"311",1,1,1,0,1,0,0,0,-1.7288804123176,22.5900704569288,1401
"312",1,1,1,0,1,0,0,0,-2.22625393641338,24.3460229452188,763
"313",1,1,1,0,1,0,0,0,-1.91249593444498,30.4820444902855,192
"314",1,1,1,0,1,0,0,0,-1.26169201860863,33.6705795367765,1028
"315",1,1,1,0,1,0,0,0,-2.07647547816363,23.7247584379676,2111
"316",1,1,1,0,1,0,0,0,-1.44950112865525,23.842277676887,532
"317",1,1,1,0,1,0,0,0,-3.22223957440409,37.1291838953456,2623
"318",1,1,1,0,1,0,0,0,-2.02873496315661,31.9273913934169,2909
"319",1,1,1,0,1,0,0,0,-1.79910628554028,29.9226053107826,867
"320",1,1,1,0,1,0,0,0,-2.47559198208383,31.5274903596837,855
"321",1,1,1,0,1,0,0,0,-1.74567198952508,27.0195421507602,3071
"322",1,1,1,0,1,0,0,0,-2.22999612881776,50.5029940360506,1248
"323",1,1,1,0,1,0,0,0,-4.20334798370091,35.6416205186105,2801
"324",1,1,1,0,1,0,0,0,-1.98057471075515,30.5940454982146,176
"325",1,1,1,0,1,0,0,0,-2.20340879482911,36.8862498086726,2142
"326",1,1,1,0,1,0,0,0,-1.49280915310537,27.6120772182581,1684
"327",1,1,1,0,1,0,0,0,-2.63258515497563,36.2758736762047,3254
"328",1,1,1,0,1,0,0,0,-1.74419620829237,37.6866263113184,2873
"329",1,1,1,0,1,0,0,0,-2.93595000919579,26.4060348723471,3299
"330",1,1,1,0,1,0,0,0,-2.5683280461397,34.1605716422623,1532
"331",1,1,1,0,1,0,0,0,-2.20091622448692,32.9350029544143,3099
"332",1,1,1,0,1,0,0,0,-1.99360415300396,49.4421979826461,905
"333",1,1,1,0,1,0,0,0,-2.22034271510404,22.3602544954088,3152
"334",1,1,1,0,1,0,0,0,-1.88415822328316,36.1220461222809,1456
"335",1,1,1,0,1,0,0,0,-1.64601452410858,24.2639517072483,649
"336",1,1,1,0,1,0,0,0,-1.9864725707562,36.7426110247572,2525
"337",1,1,1,0,1,0,0,0,-2.31971167159278,33.7155574781384,3279
"338",1,1,1,0,1,0,0,0,-1.61856465785966,27.4829605031281,369
"339",1,1,1,0,1,0,0,0,-1.92928140180375,50.1553582715794,1910
"340",1,1,1,0,1,0,0,0,-2.27989417251508,55.6865066204212,298
"341",1,1,1,0,1,0,0,0,-1.65282231450849,27.8023066729173,631
"342",1,1,1,0,1,0,0,0,-1.94838855903694,30.380839471483,457
"343",1,1,1,0,1,0,0,0,-1.90527224714496,30.579834280232,2120
"344",1,1,1,0,1,0,0,0,-1.90138886044886,27.9904543733754,1374
"345",1,1,1,0,1,0,0,0,-2.11430303709041,26.3845816001492,1408
"346",1,1,1,0,1,0,0,0,-2.35167533888727,33.8267845140026,2660
"347",1,1,1,0,1,0,0,0,-1.72354709069765,22.7083425937366,2619
"348",1,1,1,0,1,0,0,0,-2.24565105135005,40.3053257605527,2350
"349",1,1,1,0,1,0,0,0,-2.56620323703472,33.9777549330437,1075
"350",1,1,1,0,1,0,0,0,-2.08480428217475,38.5616979907149,2419
"351",1,1,1,0,1,0,0,0,-1.57245441176321,31.5017480291337,2508
"352",1,1,1,0,1,0,0,0,-1.95331497836363,34.1270812689585,790
"353",1,1,1,0,1,0,0,0,-1.89561660309572,19.4244270098166,3646
"354",1,1,1,0,1,0,0,0,-2.97776847162693,25.6539875396597,865
"355",1,1,1,0,1,0,0,0,-2.71147010350639,31.6796942455974,2943
"356",1,1,1,0,1,0,0,0,-1.91063228211191,26.5135028802879,2957
