"cwm.height","cwm.ldmc","cwm.sla","cwm.rmf","cwm.crsl","cwm.pf","cwm.d","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","richness"
60.9333333333333,0.181493340088889,253.147675452778,0.428895049977778,4248.93460046111,0.75451108885,0.603325,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6
46.7,0.180777590044444,252.606354523889,0.423543396288889,4257.23084788333,0.768830510122222,0.600797222222222,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6
45.1,0.19680181435,240.035636830556,0.40215811815,4578.27612421667,0.771320281566667,0.600788888888889,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,6
53.1666666666667,0.187703258461111,271.639936082222,0.43247179215,3843.39434510556,0.753123271316667,0.617563888888889,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6
49.35,0.180118968688889,268.651125559444,0.427230618844444,4451.49603896111,0.75968684745,0.602221666666667,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6
47.4,0.18718762835,269.072453287778,0.399448073733333,4603.7576193,0.769587303761111,0.601186111111111,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6
45.35,0.1796042491,250.915347921111,0.399107151122222,4145.08963063333,0.768544964483333,0.597472222222222,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6
48.35,0.187355005405556,249.92793066,0.402666414622222,4060.61036485556,0.772469502483333,0.583277777777778,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,6
51.1166666666667,0.202885861544444,265.228646321111,0.431176583344444,4064.68495241111,0.77649979465,0.586430555555556,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,6
45.5166666666667,0.194770236322222,249.409935279444,0.384470618111111,4272.57385716111,0.771069590516667,0.599191666666667,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6
48.7333333333333,0.200451234711111,248.634183329444,0.389398523872222,4315.24194749444,0.756498765094444,0.620555555555556,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6
37.5666666666667,0.177328576811111,257.464492722222,0.451635018033333,4062.97835982222,0.765269069044444,0.573766666666667,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6
35.9666666666667,0.193352801116667,244.893775028889,0.430249739894444,4384.02363615556,0.767758840488889,0.573758333333333,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6
44.0333333333333,0.184254245227778,276.498074280556,0.460563413894444,3649.14185704444,0.749561830238889,0.590533333333333,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,6
40.2166666666667,0.176669955455556,273.509263757778,0.455322240588889,4257.2435509,0.756125406372222,0.575191111111111,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,6
38.2666666666667,0.183738615116667,273.930591486111,0.427539695477778,4409.50513123889,0.766025862683333,0.574155555555556,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
36.2166666666667,0.176155235866667,255.773486119444,0.427198772866667,3950.83714257222,0.764983523405556,0.570441666666667,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,6
