"cwm.height","cwm.ldmc","cwm.sla","cwm.rmf","cwm.crsl","cwm.pf","cwm.d","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","richness"
44.4,0.175861224112121,268.08802386697,0.457200012230303,4442.44654961212,0.773329076263636,0.566322424242424,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,11
43.2818181818182,0.171724835430303,258.184148212424,0.457014054442424,4192.26401033939,0.772760527566667,0.564296666666667,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,11
44.9181818181818,0.175952520687879,257.645556979091,0.45895547089697,4146.18441082424,0.774901184657576,0.556554242424242,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,11
46.4272727272727,0.184423896763636,265.991401885152,0.474506472018182,4148.40691312727,0.777099525839394,0.558273939393939,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,11
43.3727272727273,0.17999719209697,257.363014044242,0.449030490981818,4261.80086117273,0.774137596312121,0.565234545454545,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11
45.1272727272727,0.183095918490909,256.93987661697,0.451718439578788,4285.07436499091,0.766189873354545,0.576887575757576,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,11
42.2181818181818,0.175580467972727,258.41396333697,0.441859938927273,4275.31578143333,0.778160776463636,0.563731818181818,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,11
43.8545454545455,0.179808153230303,257.875372103636,0.443801355381818,4229.23618191818,0.780301433554546,0.555989393939394,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,11
45.3636363636364,0.188279529306061,266.221217009697,0.45935235650303,4231.45868422121,0.782499774736364,0.557709090909091,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,11
42.3090909090909,0.183852824639394,257.592829168788,0.433876375466667,4344.85263226667,0.779537845209091,0.564669696969697,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,11
44.0636363636364,0.186951551033333,257.169691741515,0.436564324063636,4368.12613608485,0.771590122251515,0.576322727272727,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,11
42.7363636363636,0.175671764548485,247.971496449091,0.443615397593939,3979.05364264545,0.779732884857576,0.553963636363636,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,11
44.2454545454545,0.184143140624242,256.317341355152,0.459166398715152,3981.27614494848,0.781931226039394,0.555683333333333,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,11
41.1909090909091,0.179716435957576,247.688953514242,0.433690417678788,4094.67009299394,0.778969296512121,0.562643939393939,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,11
42.9454545454545,0.182815162351515,247.26581608697,0.436378366275758,4117.94359681212,0.771021573554545,0.57429696969697,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,11
45.8818181818182,0.188370825881818,255.778750121818,0.461107815169697,3935.19654543333,0.784071883130303,0.547940909090909,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,11
42.8272727272727,0.183944121215152,247.150362280909,0.435631834133333,4048.59049347879,0.78110995360303,0.554901515151515,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,11
44.5818181818182,0.187042847609091,246.727224853636,0.438319782730303,4071.86399729697,0.773162230645455,0.566554545454545,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,11
44.3363636363636,0.192415497290909,255.49620718697,0.451182835254545,4050.81299578182,0.783308294784849,0.556621212121212,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,11
46.0909090909091,0.195514223684848,255.073069759697,0.453870783851515,4074.0864996,0.775360571827273,0.568274242424242,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,11
43.0363636363636,0.191087519018182,246.444681918788,0.428394802815152,4187.48044764545,0.7723986423,0.575234848484849,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,11
40.1363636363636,0.171443582642424,256.783703051818,0.439001117124242,4607.00761444545,0.7817409089,0.555363333333333,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11
41.7727272727273,0.1756712679,256.245111818485,0.440942533578788,4560.9280149303,0.783881565990909,0.547620909090909,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,11
43.2818181818182,0.184142643975758,264.590956724545,0.4564935347,4563.15051723333,0.786079907172727,0.549340606060606,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,11
40.2272727272727,0.179715939309091,255.962568883636,0.431017553663636,4676.54446527879,0.783117977645455,0.556301212121212,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,11
41.9818181818182,0.18281466570303,255.539431456364,0.433705502260606,4699.81796909697,0.775170254687879,0.567954242424242,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,11
40.6545454545455,0.171534879218182,246.341236163939,0.440756575790909,4310.74547565758,0.783313017293939,0.545595151515151,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,11
42.1636363636364,0.180006255293939,254.68708107,0.456307576912121,4312.96797796061,0.785511358475758,0.547314848484848,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,11
39.1090909090909,0.175579550627273,246.058693229091,0.430831595875758,4426.36192600606,0.782549428948485,0.554275454545455,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,11
