"cwm.height","cwm.ldmc","cwm.sla","cwm.rmf","cwm.crsl","cwm.pf","cwm.d","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","richness"
44.29,0.183783997956667,247.288919187,0.438472851453333,4548.17770262333,0.77004961749,0.574553,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,10
41.09,0.175517002386667,248.910414579,0.427628500736667,4537.44326071,0.78321761091,0.560081666666667,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,10
42.89,0.18016745617,248.317964222333,0.429764058836667,4486.75570124333,0.78557233371,0.551565,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,10
44.55,0.189485969853333,257.498393619,0.44687016007,4489.20045377667,0.78799050901,0.553456666666667,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,10
41.19,0.18461659472,248.007166994,0.41884658093,4613.93379662667,0.78473238653,0.561113333333333,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,10
43.12,0.188025193753333,247.541715824,0.421803324386667,4639.53465082667,0.775989891276667,0.573931666666667,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,10
41.66,0.17561742862,237.423701002333,0.42955950527,4211.55490804333,0.784946930143333,0.549336666666667,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,10
43.32,0.184935942303333,246.604130399,0.446665606503333,4213.99966057667,0.787365105443333,0.551228333333333,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,10
39.96,0.18006656717,237.112903774,0.418642027363333,4338.73300342667,0.784106982963333,0.558885,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,10
41.89,0.183475166203333,236.647452604,0.42159877082,4364.33385762667,0.77536448771,0.571703333333333,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,10
45.12,0.189586396086667,246.011680042333,0.448801164603333,4163.31210111,0.789719828243333,0.542711666666667,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,10
41.76,0.184717020953333,236.520453417333,0.420777585463333,4288.04544396,0.786461705763333,0.550368333333333,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,10
43.69,0.188125619986667,236.055002247333,0.42373432892,4313.64629816,0.77771921051,0.563186666666667,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,10
43.42,0.194035534636667,245.700882814,0.437883686696667,4290.49019649333,0.788879881063333,0.55226,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,10
45.35,0.19744413367,245.235431644,0.440840430153333,4316.09105069333,0.78013738581,0.565078333333333,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,10
41.99,0.192574758536667,235.744205019,0.412816851013333,4440.82439354333,0.77687926333,0.572735,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,10
48.33,0.170366700606667,278.514460713,0.46269078577,4280.35803824,0.76698453454,0.572996333333333,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,10
47.1,0.165816673056667,267.620197493,0.462486232203333,4005.15724504,0.766359130973333,0.570768,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,10
48.9,0.17046712684,267.027747136333,0.464621790303333,3954.46968557333,0.768713853773333,0.562251333333333,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,10
50.56,0.179785640523333,276.208176533,0.481727891536667,3956.91443810667,0.771132029073333,0.564143,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,10
47.2,0.17491626539,266.716949908,0.453704312396667,4081.64778095667,0.767873906593333,0.571799666666667,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,10
49.13,0.178324864423333,266.251498738,0.456661055853333,4107.24863515667,0.75913141134,0.584618,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,10
45.93,0.170057868853333,267.87299413,0.445816705136667,4096.51419324333,0.77229940476,0.570146666666667,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,10
47.73,0.174708322636667,267.280543773333,0.447952263236667,4045.82663377667,0.77465412756,0.56163,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,10
49.39,0.18402683632,276.46097317,0.46505836447,4048.27138631,0.77707230286,0.563521666666667,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,10
46.03,0.179157461186667,266.969746545,0.43703478533,4173.00472916,0.77381418038,0.571178333333333,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,10
47.96,0.18256606022,266.504295375,0.439991528786667,4198.60558336,0.765071685126667,0.583996666666667,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,10
46.5,0.170158295086667,256.386280553333,0.44774770967,3770.62584057667,0.774028723993333,0.559401666666667,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,10
48.16,0.17947680877,265.56670995,0.464853810903333,3773.07059311,0.776446899293333,0.561293333333333,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,10
44.8,0.174607433636667,256.075483325,0.436830231763333,3897.80393596,0.773188776813333,0.56895,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,10
46.73,0.17801603267,255.610032155,0.43978697522,3923.40479016,0.76444628156,0.581768333333333,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,10
49.96,0.184127262553333,264.974259593333,0.466989369003333,3722.38303364333,0.778801622093333,0.552776666666667,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,10
46.6,0.17925788742,255.483032968333,0.438965789863333,3847.11637649333,0.775543499613333,0.560433333333333,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,10
48.53,0.182666486453333,255.017581798333,0.44192253332,3872.71723069333,0.76680100436,0.573251666666667,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,10
48.26,0.188576401103333,264.663462365,0.456071891096667,3849.56112902667,0.777961674913333,0.562325,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,10
50.19,0.191985000136667,264.198011195,0.459028634553333,3875.16198322667,0.76921917966,0.575143333333333,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,10
46.83,0.187115625003333,254.70678457,0.431005055413333,3999.89532607667,0.76596105718,0.5828,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,10
43.64,0.16550729499,266.079707816333,0.442672001153333,4461.37520955667,0.77623755044,0.560941333333333,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,10
45.44,0.170157748773333,265.487257459667,0.444807559253333,4410.68765009,0.77859227324,0.552424666666667,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,10
47.1,0.179476262456667,274.667686856333,0.461913660486667,4413.13240262333,0.78101044854,0.554316333333333,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,10
43.74,0.174606887323333,265.176460231333,0.433890081346667,4537.86574547333,0.77775232606,0.561973,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,10
45.67,0.178015486356667,264.711009061333,0.436846824803333,4563.46659967333,0.769009830806667,0.574791333333333,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,10
44.21,0.165607721223333,254.592994239667,0.444603005686667,4135.48685689,0.777966869673333,0.550196333333333,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,10
45.87,0.174926234906667,263.773423636333,0.46170910692,4137.93160942333,0.780385044973333,0.552088,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,10
42.51,0.170056859773333,254.282197011333,0.43368552778,4262.66495227333,0.777126922493333,0.559744666666667,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,10
44.44,0.173465458806667,253.816745841333,0.436642271236667,4288.26580647333,0.76838442724,0.572563,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,10
47.67,0.17957668869,263.180973279667,0.46384466502,4087.24404995667,0.782739767773333,0.543571333333333,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,10
44.31,0.174707313556667,253.689746654667,0.43582108588,4211.97739280667,0.779481645293333,0.551228,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,10
46.24,0.17811591259,253.224295484667,0.438777829336667,4237.57824700667,0.77073915004,0.564046333333333,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,10
45.97,0.18402582724,262.870176051333,0.452927187113333,4214.42214534,0.781899820593333,0.553119666666667,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,10
47.9,0.187434426273333,262.404724881333,0.45588393057,4240.02299954,0.77315732534,0.565938,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,10
44.54,0.18256505114,252.913498256333,0.42786035143,4364.75634239,0.76989920286,0.573594666666667,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,10
43.04,0.16984891702,254.845790876667,0.42793347862,4226.84380509333,0.78390714346,0.549575,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,10
44.7,0.179167430703333,264.026220273333,0.445039579853333,4229.28855762667,0.78632531876,0.551466666666667,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,10
41.34,0.17429805557,254.534993648333,0.417016000713333,4354.02190047667,0.78306719628,0.559123333333333,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,10
43.27,0.177706654603333,254.069542478333,0.41997274417,4379.62275467667,0.774324701026667,0.571941666666667,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,10
46.5,0.183817884486667,263.433769916667,0.447175137953333,4178.60099816,0.78868004156,0.54295,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,10
43.14,0.178948509353333,253.942543291667,0.419151558813333,4303.33434101,0.78542191908,0.550606666666667,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,10
45.07,0.182357108386667,253.477092121667,0.42210830227,4328.93519521,0.776679423826667,0.563425,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,10
44.8,0.188267023036667,263.122972688333,0.436257660046667,4305.77909354333,0.78784009438,0.552498333333333,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,10
46.73,0.19167562207,262.657521518333,0.439214403503333,4331.37994774333,0.779097599126667,0.565316666666667,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,10
43.37,0.186806246936667,253.166294893333,0.411190824363333,4456.11329059333,0.775839476646667,0.572973333333333,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,10
45.27,0.179267856936667,252.539506696667,0.446970584386667,3903.40020496,0.788054637993333,0.540721666666667,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,10
41.91,0.174398481803333,243.048280071667,0.418947005246667,4028.13354781,0.784796515513333,0.548378333333333,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,10
43.84,0.177807080836667,242.582828901667,0.421903748703333,4053.73440201,0.77605402026,0.561196666666667,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,10
43.57,0.183716995486667,252.228709468333,0.43605310648,4030.57830034333,0.787214690813333,0.55027,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,10
45.5,0.18712559452,251.763258298333,0.439009849936667,4056.17915454333,0.77847219556,0.563088333333333,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,10
42.14,0.182256219386667,242.272031673333,0.410986270796667,4180.91249739333,0.77521407308,0.570745,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,10
45.37,0.18836744927,251.636259111667,0.43818866458,3979.89074087667,0.789569413613333,0.541753333333333,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,10
47.3,0.191776048303333,251.170807941667,0.441145408036667,4005.49159507667,0.78082691836,0.554571666666667,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,10
43.94,0.18690667317,241.679581316667,0.413121828896667,4130.22493792667,0.77756879588,0.562228333333333,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,10
45.6,0.196225186853333,250.860010713333,0.43022793013,4132.66969046,0.77998697118,0.56412,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,10
47.37,0.17998123519,270.972030097,0.449859618886667,4472.98520404,0.768478397406667,0.572991333333333,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10
46.14,0.17543120764,260.077766877,0.44965506532,4197.78441084,0.76785299384,0.570763,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,10
47.94,0.180081661423333,259.485316520333,0.45179062342,4147.09685137333,0.77020771664,0.562246333333333,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,10
49.6,0.189400175106667,268.665745917,0.468896724653333,4149.54160390667,0.77262589194,0.564138,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,10
46.24,0.184530799973333,259.174519292,0.440873145513333,4274.27494675667,0.76936776946,0.571794666666667,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,10
48.17,0.187939399006667,258.709068122,0.44382988897,4299.87580095667,0.760625274206667,0.584613,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,10
44.97,0.179672403436667,260.330563514,0.432985538253333,4289.14135904333,0.773793267626667,0.570141666666667,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,10
46.77,0.18432285722,259.738113157333,0.435121096353333,4238.45379957667,0.776147990426667,0.561625,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,10
48.43,0.193641370903333,268.918542554,0.452227197586667,4240.89855211,0.778566165726667,0.563516666666667,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,10
45.07,0.18877199577,259.427315929,0.424203618446667,4365.63189496,0.775308043246667,0.571173333333333,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,10
47,0.192180594803333,258.961864759,0.427160361903333,4391.23274916,0.766565547993333,0.583991666666667,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,10
45.54,0.17977282967,248.843849937333,0.434916542786667,3963.25300637667,0.77552258686,0.559396666666667,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,10
47.2,0.189091343353333,258.024279334,0.45202264402,3965.69775891,0.77794076216,0.561288333333333,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,10
43.84,0.18422196822,248.533052709,0.42399906488,4090.43110176,0.77468263968,0.568945,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,10
45.77,0.187630567253333,248.067601539,0.426955808336667,4116.03195596,0.765940144426667,0.581763333333333,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,10
49,0.193741797136667,257.431828977333,0.45415820212,3915.01019944333,0.78029548496,0.552771666666667,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,10
45.64,0.188872422003333,247.940602352333,0.42613462298,4039.74354229333,0.77703736248,0.560428333333333,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,10
47.57,0.192281021036667,247.475151182333,0.429091366436667,4065.34439649333,0.768294867226667,0.573246666666667,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,10
47.3,0.198190935686667,257.121031749,0.443240724213333,4042.18829482667,0.77945553778,0.56232,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,10
49.23,0.20159953472,256.655580579,0.44619746767,4067.78914902667,0.770713042526667,0.575138333333333,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,10
45.87,0.196730159586667,247.164353954,0.41817388853,4192.52249187667,0.767454920046667,0.582795,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,10
42.68,0.175121829573333,258.537277200333,0.42984083427,4654.00237535667,0.777731413306667,0.560936333333333,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,10
44.48,0.179772283356667,257.944826843667,0.43197639237,4603.31481589,0.780086136106667,0.552419666666667,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,10
46.14,0.18909079704,267.125256240333,0.449082493603333,4605.75956842333,0.782504311406667,0.554311333333333,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,10
42.78,0.184221421906667,257.634029615333,0.421058914463333,4730.49291127333,0.779246188926667,0.561968,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,10
44.71,0.18763002094,257.168578445333,0.42401565792,4756.09376547333,0.770503693673333,0.574786333333333,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,10
43.25,0.175222255806667,247.050563623667,0.431771838803333,4328.11402269,0.77946073254,0.550191333333333,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,10
44.91,0.18454076949,256.230993020333,0.448877940036667,4330.55877522333,0.78187890784,0.552083,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,10
41.55,0.179671394356667,246.739766395333,0.420854360896667,4455.29211807333,0.77862078536,0.559739666666667,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,10
43.48,0.18307999339,246.274315225333,0.423811104353333,4480.89297227333,0.769878290106667,0.572558,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,10
46.71,0.189191223273333,255.638542663667,0.451013498136667,4279.87121575667,0.78423363064,0.543566333333333,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,10
43.35,0.18432184814,246.147316038667,0.422989918996667,4404.60455860667,0.78097550816,0.551223,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,10
45.28,0.187730447173333,245.681864868667,0.425946662453333,4430.20541280667,0.772233012906667,0.564041333333333,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,10
45.01,0.193640361823333,255.327745435333,0.44009602023,4407.04931114,0.78339368346,0.553114666666667,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,10
46.94,0.197048960856667,254.862294265333,0.443052763686667,4432.65016534,0.774651188206667,0.565933,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,10
43.58,0.192179585723333,245.371067640333,0.415029184546667,4557.38350819,0.771393065726667,0.573589666666667,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,10
42.08,0.179463451603333,247.303360260667,0.415102311736667,4419.47097089333,0.785401006326667,0.54957,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,10
43.74,0.188781965286667,256.483789657333,0.43220841297,4421.91572342667,0.787819181626667,0.551461666666667,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,10
40.38,0.183912590153333,246.992563032333,0.40418483383,4546.64906627667,0.784561059146667,0.559118333333333,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,10
42.31,0.187321189186667,246.527111862333,0.407141577286667,4572.24992047667,0.775818563893333,0.571936666666667,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,10
45.54,0.19343241907,255.891339300667,0.43434397107,4371.22816396,0.790173904426667,0.542945,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,10
42.18,0.188563043936667,246.400112675667,0.40632039193,4495.96150681,0.786915781946667,0.550601666666667,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,10
44.11,0.19197164297,245.934661505667,0.409277135386667,4521.56236101,0.778173286693333,0.56342,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,10
43.84,0.19788155762,255.580542072333,0.423426493163333,4498.40625934333,0.789333957246667,0.552493333333333,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,10
45.77,0.201290156653333,255.115090902333,0.42638323662,4524.00711354333,0.780591461993333,0.565311666666667,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,10
42.41,0.19642078152,245.623864277333,0.39835965748,4648.74045639333,0.777333339513333,0.572968333333333,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,10
44.31,0.18888239152,244.997076080667,0.434139417503333,4096.02737076,0.78954850086,0.540716666666667,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,10
40.95,0.184013016386667,235.505849455667,0.406115838363333,4220.76071361,0.78629037838,0.548373333333333,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,10
42.88,0.18742161542,235.040398285667,0.40907258182,4246.36156781,0.777547883126667,0.561191666666667,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,10
42.61,0.19333153007,244.686278852333,0.423221939596667,4223.20546614333,0.78870855368,0.550265,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,10
44.54,0.196740129103333,244.220827682333,0.426178683053333,4248.80632034333,0.779966058426667,0.563083333333333,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,10
41.18,0.19187075397,234.729601057333,0.398155103913333,4373.53966319333,0.776707935946667,0.57074,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,10
44.41,0.197981983853333,244.093828495667,0.425357497696667,4172.51790667667,0.79106327648,0.541748333333333,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,10
46.34,0.201390582886667,243.628377325667,0.428314241153333,4198.11876087667,0.782320781226667,0.554566666666667,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,10
42.98,0.196521207753333,234.137150700667,0.400290662013333,4322.85210372667,0.779062658746667,0.562223333333333,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,10
44.64,0.205839721436667,243.317580097333,0.417396763246667,4325.29685626,0.781480834046667,0.564115,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,10
47.52,0.16966269604,277.499856751333,0.44802903867,4213.07330789,0.766813207156667,0.571001333333333,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,10
49.32,0.174313149823333,276.907406394667,0.45016459677,4162.38574842333,0.769167929956667,0.562484666666667,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,10
50.98,0.183631663506667,286.087835791333,0.467270698003333,4164.83050095667,0.771586105256667,0.564376333333333,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,10
47.62,0.178762288373333,276.596609166333,0.439247118863333,4289.56384380667,0.768327982776667,0.572033,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,10
49.55,0.182170887406667,276.131157996333,0.44220386232,4315.16469800667,0.759585487523333,0.584851333333333,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,10
48.09,0.169763122273333,266.013143174667,0.449960043203333,3887.18495522333,0.76854252639,0.560256333333333,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,10
49.75,0.179081635956667,275.193572571333,0.467066144436667,3889.62970775667,0.77096070169,0.562148,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,10
46.39,0.174212260823333,265.702345946333,0.439042565296667,4014.36305060667,0.76770257921,0.569804666666667,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,10
48.32,0.177620859856667,265.236894776333,0.441999308753333,4039.96390480667,0.758960083956667,0.582623,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,10
51.55,0.18373208974,274.601122214667,0.469201702536667,3838.94214829,0.77331542449,0.553631333333333,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,10
48.19,0.178862714606667,265.109895589667,0.441178123396667,3963.67549114,0.77005730201,0.561288,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,10
50.12,0.18227131364,264.644444419667,0.444134866853333,3989.27634534,0.761314806756667,0.574106333333333,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,10
49.85,0.18818122829,274.290324986333,0.45828422463,3966.12024367333,0.77247547731,0.563179666666667,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,10
51.78,0.191589827323333,273.824873816333,0.461240968086667,3991.72109787333,0.763732982056667,0.575998,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,10
48.42,0.18672045219,264.333647191333,0.433217388946667,4116.45444072333,0.760474859576667,0.583654666666667,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,10
46.92,0.17400431807,266.265939811667,0.433290516136667,3978.54190342667,0.774482800176667,0.559635,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,10
48.58,0.183322831753333,275.446369208333,0.45039661737,3980.98665596,0.776900975476667,0.561526666666667,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,10
45.22,0.17845345662,265.955142583333,0.42237303823,4105.71999881,0.773642852996667,0.569183333333333,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,10
47.15,0.181862055653333,265.489691413333,0.425329781686667,4131.32085301,0.764900357743333,0.582001666666667,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,10
50.38,0.187973285536667,274.853918851667,0.45253217547,3930.29909649333,0.779255698276667,0.55301,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,10
47.02,0.183103910403333,265.362692226667,0.42450859633,4055.03243934333,0.775997575796667,0.560666666666667,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,10
48.95,0.186512509436667,264.897241056667,0.427465339786667,4080.63329354333,0.767255080543333,0.573485,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,10
48.68,0.192422424086667,274.543121623333,0.441614697563333,4057.47719187667,0.778415751096667,0.562558333333333,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,10
50.61,0.19583102312,274.077670453333,0.44457144102,4083.07804607667,0.769673255843333,0.575376666666667,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,10
47.25,0.190961647986667,264.586443828333,0.41654786188,4207.81138892667,0.766415133363333,0.583033333333333,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,10
49.15,0.183423257986667,263.959655631667,0.452327621903333,3655.09830329333,0.77863029471,0.550781666666667,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,10
